District,Number_of_Cases,Week_Start_Date,Month,Year,Week,Week_End_Date
Mullaitivu,0,12/15/2018,12,2018,51,12/21/2018
Nuwara Eliya,3,12/15/2018,12,2018,51,12/21/2018
Polonnaruwa,9,12/15/2018,12,2018,51,12/21/2018
Puttalam,28,12/15/2018,12,2018,51,12/21/2018
Ratnapura,36,12/15/2018,12,2018,51,12/21/2018
Trincomalee,45,12/15/2018,12,2018,51,12/21/2018
Vavuniya,17,12/15/2018,12,2018,51,12/21/2018
Ampara,0,12/22/2018,12,2018,52,12/28/2018
Anuradhapura,18,12/22/2018,12,2018,52,12/28/2018
Badulla,22,12/22/2018,12,2018,52,12/28/2018
Batticaloa,47,12/22/2018,12,2018,52,12/28/2018
Colombo,320,12/22/2018,12,2018,52,12/28/2018
Galle,17,12/22/2018,12,2018,52,12/28/2018
Gampaha,151,12/22/2018,12,2018,52,12/28/2018
Hambantota,19,12/22/2018,12,2018,52,12/28/2018
Jaffna,236,12/22/2018,12,2018,52,12/28/2018
Kalmunai,22,12/22/2018,12,2018,52,12/28/2018
Kalutara,102,12/22/2018,12,2018,52,12/28/2018
Kandy,54,12/22/2018,12,2018,52,12/28/2018
Kegalle,32,12/22/2018,12,2018,52,12/28/2018
Kilinochchi,13,12/22/2018,12,2018,52,12/28/2018
Kurunegala,45,12/22/2018,12,2018,52,12/28/2018
Mannar,4,12/22/2018,12,2018,52,12/28/2018
Matale,7,12/22/2018,12,2018,52,12/28/2018
Matara,35,12/22/2018,12,2018,52,12/28/2018
Monaragala,8,12/22/2018,12,2018,52,12/28/2018
Mullaitivu,1,12/22/2018,12,2018,52,12/28/2018
Nuwara Eliya,2,12/22/2018,12,2018,52,12/28/2018
Polonnaruwa,8,12/22/2018,12,2018,52,12/28/2018
Puttalam,27,12/22/2018,12,2018,52,12/28/2018
Ratnapura,25,12/22/2018,12,2018,52,12/28/2018
Trincomalee,26,12/22/2018,12,2018,52,12/28/2018
Vavuniya,11,12/22/2018,12,2018,52,12/28/2018
Ampara,6,12/29/2018,12,2019,1,1/4/2019
Anuradhapura,9,12/29/2018,12,2019,1,1/4/2019
Badulla,20,12/29/2018,12,2019,1,1/4/2019
Batticaloa,52,12/29/2018,12,2019,1,1/4/2019
Colombo,299,12/29/2018,12,2019,1,1/4/2019
Galle,16,12/29/2018,12,2019,1,1/4/2019
Gampaha,154,12/29/2018,12,2019,1,1/4/2019
Hambantota,33,12/29/2018,12,2019,1,1/4/2019
Jaffna,247,12/29/2018,12,2019,1,1/4/2019
Kalmunai,27,12/29/2018,12,2019,1,1/4/2019
Kalutara,110,12/29/2018,12,2019,1,1/4/2019
Kandy,53,12/29/2018,12,2019,1,1/4/2019
Kegalle,42,12/29/2018,12,2019,1,1/4/2019
Kilinochchi,7,12/29/2018,12,2019,1,1/4/2019
Kurunegala,46,12/29/2018,12,2019,1,1/4/2019
Mannar,8,12/29/2018,12,2019,1,1/4/2019
Matale,19,12/29/2018,12,2019,1,1/4/2019
Matara,62,12/29/2018,12,2019,1,1/4/2019
Monaragala,19,12/29/2018,12,2019,1,1/4/2019
Mullaitivu,4,12/29/2018,12,2019,1,1/4/2019
Nuwara Eliya,9,12/29/2018,12,2019,1,1/4/2019
Polonnaruwa,10,12/29/2018,12,2019,1,1/4/2019
Puttalam,20,12/29/2018,12,2019,1,1/4/2019
Ratnapura,41,12/29/2018,12,2019,1,1/4/2019
Trincomalee,39,12/29/2018,12,2019,1,1/4/2019
Vavuniya,7,12/29/2018,12,2019,1,1/4/2019
Ampara,9,1/5/2019,1,2019,2,1/11/2019
Anuradhapura,9,1/5/2019,1,2019,2,1/11/2019
Badulla,24,1/5/2019,1,2019,2,1/11/2019
Batticaloa,55,1/5/2019,1,2019,2,1/11/2019
Colombo,326,1/5/2019,1,2019,2,1/11/2019
Galle,41,1/5/2019,1,2019,2,1/11/2019
Gampaha,188,1/5/2019,1,2019,2,1/11/2019
Hambantota,41,1/5/2019,1,2019,2,1/11/2019
Jaffna,252,1/5/2019,1,2019,2,1/11/2019
Kalmunai,27,1/5/2019,1,2019,2,1/11/2019
Kalutara,93,1/5/2019,1,2019,2,1/11/2019
Kandy,96,1/5/2019,1,2019,2,1/11/2019
Kegalle,31,1/5/2019,1,2019,2,1/11/2019
Kilinochchi,4,1/5/2019,1,2019,2,1/11/2019
Kurunegala,66,1/5/2019,1,2019,2,1/11/2019
Mannar,6,1/5/2019,1,2019,2,1/11/2019
Matale,7,1/5/2019,1,2019,2,1/11/2019
Matara,51,1/5/2019,1,2019,2,1/11/2019
Monaragala,16,1/5/2019,1,2019,2,1/11/2019
Mullaitivu,2,1/5/2019,1,2019,2,1/11/2019
Nuwara Eliya,10,1/5/2019,1,2019,2,1/11/2019
Polonnaruwa,9,1/5/2019,1,2019,2,1/11/2019
Puttalam,23,1/5/2019,1,2019,2,1/11/2019
Ratnapura,49,1/5/2019,1,2019,2,1/11/2019
Trincomalee,32,1/5/2019,1,2019,2,1/11/2019
Vavuniya,22,1/5/2019,1,2019,2,1/11/2019
Ampara,6,1/12/2019,1,2019,3,1/18/2019
Anuradhapura,19,1/12/2019,1,2019,3,1/18/2019
Badulla,23,1/12/2019,1,2019,3,1/18/2019
Batticaloa,41,1/12/2019,1,2019,3,1/18/2019
Colombo,259,1/12/2019,1,2019,3,1/18/2019
Galle,43,1/12/2019,1,2019,3,1/18/2019
Gampaha,161,1/12/2019,1,2019,3,1/18/2019
Hambantota,37,1/12/2019,1,2019,3,1/18/2019
Jaffna,211,1/12/2019,1,2019,3,1/18/2019
Kalmunai,36,1/12/2019,1,2019,3,1/18/2019
Kalutara,78,1/12/2019,1,2019,3,1/18/2019
Kandy,70,1/12/2019,1,2019,3,1/18/2019
Kegalle,36,1/12/2019,1,2019,3,1/18/2019
Kilinochchi,8,1/12/2019,1,2019,3,1/18/2019
Kurunegala,58,1/12/2019,1,2019,3,1/18/2019
Mannar,10,1/12/2019,1,2019,3,1/18/2019
Matale,19,1/12/2019,1,2019,3,1/18/2019
Matara,42,1/12/2019,1,2019,3,1/18/2019
Monaragala,13,1/12/2019,1,2019,3,1/18/2019
Mullaitivu,5,1/12/2019,1,2019,3,1/18/2019
Nuwara Eliya,3,1/12/2019,1,2019,3,1/18/2019
Polonnaruwa,12,1/12/2019,1,2019,3,1/18/2019
Puttalam,20,1/12/2019,1,2019,3,1/18/2019
Ratnapura,36,1/12/2019,1,2019,3,1/18/2019
Trincomalee,5,1/12/2019,1,2019,3,1/18/2019
Vavuniya,5,1/12/2019,1,2019,3,1/18/2019
Ampara,4,1/19/2019,1,2019,4,1/25/2019
Anuradhapura,25,1/19/2019,1,2019,4,1/25/2019
Badulla,12,1/19/2019,1,2019,4,1/25/2019
Batticaloa,43,1/19/2019,1,2019,4,1/25/2019
Colombo,341,1/19/2019,1,2019,4,1/25/2019
Galle,30,1/19/2019,1,2019,4,1/25/2019
Gampaha,177,1/19/2019,1,2019,4,1/25/2019
Hambantota,29,1/19/2019,1,2019,4,1/25/2019
Jaffna,190,1/19/2019,1,2019,4,1/25/2019
Kalmunai,17,1/19/2019,1,2019,4,1/25/2019
Kalutara,70,1/19/2019,1,2019,4,1/25/2019
Kandy,69,1/19/2019,1,2019,4,1/25/2019
Kegalle,41,1/19/2019,1,2019,4,1/25/2019
Kilinochchi,15,1/19/2019,1,2019,4,1/25/2019
Kurunegala,44,1/19/2019,1,2019,4,1/25/2019
Mannar,3,1/19/2019,1,2019,4,1/25/2019
Matale,17,1/19/2019,1,2019,4,1/25/2019
Matara,64,1/19/2019,1,2019,4,1/25/2019
Monaragala,12,1/19/2019,1,2019,4,1/25/2019
Mullaitivu,2,1/19/2019,1,2019,4,1/25/2019
Nuwara Eliya,4,1/19/2019,1,2019,4,1/25/2019
Polonnaruwa,7,1/19/2019,1,2019,4,1/25/2019
Puttalam,16,1/19/2019,1,2019,4,1/25/2019
Ratnapura,48,1/19/2019,1,2019,4,1/25/2019
Trincomalee,11,1/19/2019,1,2019,4,1/25/2019
Vavuniya,7,1/19/2019,1,2019,4,1/25/2019
Ampara,6,1/26/2019,1,2019,5,2/1/2019
Anuradhapura,12,1/26/2019,1,2019,5,2/1/2019
Badulla,19,1/26/2019,1,2019,5,2/1/2019
Batticaloa,36,1/26/2019,1,2019,5,2/1/2019
Colombo,232,1/26/2019,1,2019,5,2/1/2019
Galle,42,1/26/2019,1,2019,5,2/1/2019
Gampaha,134,1/26/2019,1,2019,5,2/1/2019
Hambantota,29,1/26/2019,1,2019,5,2/1/2019
Jaffna,153,1/26/2019,1,2019,5,2/1/2019
Kalmunai,24,1/26/2019,1,2019,5,2/1/2019
Kalutara,53,1/26/2019,1,2019,5,2/1/2019
Kandy,70,1/26/2019,1,2019,5,2/1/2019
Kegalle,33,1/26/2019,1,2019,5,2/1/2019
Kilinochchi,9,1/26/2019,1,2019,5,2/1/2019
Kurunegala,36,1/26/2019,1,2019,5,2/1/2019
Mannar,4,1/26/2019,1,2019,5,2/1/2019
Matale,17,1/26/2019,1,2019,5,2/1/2019
Matara,54,1/26/2019,1,2019,5,2/1/2019
Monaragala,13,1/26/2019,1,2019,5,2/1/2019
Mullaitivu,2,1/26/2019,1,2019,5,2/1/2019
Nuwara Eliya,8,1/26/2019,1,2019,5,2/1/2019
Polonnaruwa,7,1/26/2019,1,2019,5,2/1/2019
Puttalam,12,1/26/2019,1,2019,5,2/1/2019
Ratnapura,48,1/26/2019,1,2019,5,2/1/2019
Trincomalee,6,1/26/2019,1,2019,5,2/1/2019
Vavuniya,8,1/26/2019,1,2019,5,2/1/2019
Ampara,5,2/2/2019,2,2019,6,2/8/2019
Anuradhapura,16,2/2/2019,2,2019,6,2/8/2019
Badulla,17,2/2/2019,2,2019,6,2/8/2019
Batticaloa,41,2/2/2019,2,2019,6,2/8/2019
Colombo,201,2/2/2019,2,2019,6,2/8/2019
Galle,32,2/2/2019,2,2019,6,2/8/2019
Gampaha,118,2/2/2019,2,2019,6,2/8/2019
Hambantota,20,2/2/2019,2,2019,6,2/8/2019
Jaffna,129,2/2/2019,2,2019,6,2/8/2019
Kalmunai,20,2/2/2019,2,2019,6,2/8/2019
Kalutara,31,2/2/2019,2,2019,6,2/8/2019
Kandy,54,2/2/2019,2,2019,6,2/8/2019
Kegalle,14,2/2/2019,2,2019,6,2/8/2019
Kilinochchi,3,2/2/2019,2,2019,6,2/8/2019
Kurunegala,37,2/2/2019,2,2019,6,2/8/2019
Mannar,7,2/2/2019,2,2019,6,2/8/2019
Matale,14,2/2/2019,2,2019,6,2/8/2019
Matara,29,2/2/2019,2,2019,6,2/8/2019
Monaragala,10,2/2/2019,2,2019,6,2/8/2019
Mullaitivu,0,2/2/2019,2,2019,6,2/8/2019
Nuwara Eliya,1,2/2/2019,2,2019,6,2/8/2019
Polonnaruwa,2,2/2/2019,2,2019,6,2/8/2019
Puttalam,20,2/2/2019,2,2019,6,2/8/2019
Ratnapura,45,2/2/2019,2,2019,6,2/8/2019
Trincomalee,21,2/2/2019,2,2019,6,2/8/2019
Vavuniya,12,2/2/2019,2,2019,6,2/8/2019
Ampara,3,2/9/2019,2,2019,7,2/15/2019
Anuradhapura,11,2/9/2019,2,2019,7,2/15/2019
Badulla,15,2/9/2019,2,2019,7,2/15/2019
Batticaloa,48,2/9/2019,2,2019,7,2/15/2019
Colombo,215,2/9/2019,2,2019,7,2/15/2019
Galle,27,2/9/2019,2,2019,7,2/15/2019
Gampaha,107,2/9/2019,2,2019,7,2/15/2019
Hambantota,30,2/9/2019,2,2019,7,2/15/2019
Jaffna,86,2/9/2019,2,2019,7,2/15/2019
Kalmunai,31,2/9/2019,2,2019,7,2/15/2019
Kalutara,42,2/9/2019,2,2019,7,2/15/2019
Kandy,58,2/9/2019,2,2019,7,2/15/2019
Kegalle,22,2/9/2019,2,2019,7,2/15/2019
Kilinochchi,5,2/9/2019,2,2019,7,2/15/2019
Kurunegala,31,2/9/2019,2,2019,7,2/15/2019
Mannar,2,2/9/2019,2,2019,7,2/15/2019
Matale,6,2/9/2019,2,2019,7,2/15/2019
Matara,29,2/9/2019,2,2019,7,2/15/2019
Monaragala,7,2/9/2019,2,2019,7,2/15/2019
Mullaitivu,7,2/9/2019,2,2019,7,2/15/2019
Nuwara Eliya,4,2/9/2019,2,2019,7,2/15/2019
Polonnaruwa,3,2/9/2019,2,2019,7,2/15/2019
Puttalam,14,2/9/2019,2,2019,7,2/15/2019
Ratnapura,34,2/9/2019,2,2019,7,2/15/2019
Trincomalee,17,2/9/2019,2,2019,7,2/15/2019
Vavuniya,15,2/9/2019,2,2019,7,2/15/2019
Ampara,4,2/16/2019,2,2019,8,2/22/2019
Anuradhapura,12,2/16/2019,2,2019,8,2/22/2019
Badulla,17,2/16/2019,2,2019,8,2/22/2019
Batticaloa,70,2/16/2019,2,2019,8,2/22/2019
Colombo,144,2/16/2019,2,2019,8,2/22/2019
Galle,19,2/16/2019,2,2019,8,2/22/2019
Gampaha,69,2/16/2019,2,2019,8,2/22/2019
Hambantota,12,2/16/2019,2,2019,8,2/22/2019
Jaffna,86,2/16/2019,2,2019,8,2/22/2019
Kalmunai,19,2/16/2019,2,2019,8,2/22/2019
Kalutara,40,2/16/2019,2,2019,8,2/22/2019
Kandy,47,2/16/2019,2,2019,8,2/22/2019
Kegalle,29,2/16/2019,2,2019,8,2/22/2019
Kilinochchi,6,2/16/2019,2,2019,8,2/22/2019
Kurunegala,33,2/16/2019,2,2019,8,2/22/2019
Mannar,1,2/16/2019,2,2019,8,2/22/2019
Matale,16,2/16/2019,2,2019,8,2/22/2019
Matara,21,2/16/2019,2,2019,8,2/22/2019
Monaragala,8,2/16/2019,2,2019,8,2/22/2019
Mullaitivu,3,2/16/2019,2,2019,8,2/22/2019
Nuwara Eliya,4,2/16/2019,2,2019,8,2/22/2019
Polonnaruwa,6,2/16/2019,2,2019,8,2/22/2019
Puttalam,15,2/16/2019,2,2019,8,2/22/2019
Ratnapura,38,2/16/2019,2,2019,8,2/22/2019
Trincomalee,19,2/16/2019,2,2019,8,2/22/2019
Vavuniya,4,2/16/2019,2,2019,8,2/22/2019
Ampara,9,2/23/2019,2,2019,9,3/1/2019
Anuradhapura,16,2/23/2019,2,2019,9,3/1/2019
Badulla,10,2/23/2019,2,2019,9,3/1/2019
Batticaloa,44,2/23/2019,2,2019,9,3/1/2019
Colombo,153,2/23/2019,2,2019,9,3/1/2019
Galle,28,2/23/2019,2,2019,9,3/1/2019
Gampaha,108,2/23/2019,2,2019,9,3/1/2019
Hambantota,20,2/23/2019,2,2019,9,3/1/2019
Jaffna,56,2/23/2019,2,2019,9,3/1/2019
Kalmunai,21,2/23/2019,2,2019,9,3/1/2019
Kalutara,45,2/23/2019,2,2019,9,3/1/2019
Kandy,39,2/23/2019,2,2019,9,3/1/2019
Kegalle,30,2/23/2019,2,2019,9,3/1/2019
Kilinochchi,5,2/23/2019,2,2019,9,3/1/2019
Kurunegala,22,2/23/2019,2,2019,9,3/1/2019
Mannar,0,2/23/2019,2,2019,9,3/1/2019
Matale,24,2/23/2019,2,2019,9,3/1/2019
Matara,21,2/23/2019,2,2019,9,3/1/2019
Monaragala,9,2/23/2019,2,2019,9,3/1/2019
Mullaitivu,0,2/23/2019,2,2019,9,3/1/2019
Nuwara Eliya,3,2/23/2019,2,2019,9,3/1/2019
Polonnaruwa,10,2/23/2019,2,2019,9,3/1/2019
Puttalam,14,2/23/2019,2,2019,9,3/1/2019
Ratnapura,28,2/23/2019,2,2019,9,3/1/2019
Trincomalee,18,2/23/2019,2,2019,9,3/1/2019
Vavuniya,12,2/23/2019,2,2019,9,3/1/2019
Ampara,3,3/2/2019,3,2019,10,3/8/2019
Anuradhapura,9,3/2/2019,3,2019,10,3/8/2019
Badulla,12,3/2/2019,3,2019,10,3/8/2019
Batticaloa,44,3/2/2019,3,2019,10,3/8/2019
Colombo,170,3/2/2019,3,2019,10,3/8/2019
Galle,44,3/2/2019,3,2019,10,3/8/2019
Gampaha,99,3/2/2019,3,2019,10,3/8/2019
Hambantota,17,3/2/2019,3,2019,10,3/8/2019
Jaffna,49,3/2/2019,3,2019,10,3/8/2019
Kalmunai,14,3/2/2019,3,2019,10,3/8/2019
Kalutara,42,3/2/2019,3,2019,10,3/8/2019
Kandy,53,3/2/2019,3,2019,10,3/8/2019
Kegalle,19,3/2/2019,3,2019,10,3/8/2019
Kilinochchi,4,3/2/2019,3,2019,10,3/8/2019
Kurunegala,43,3/2/2019,3,2019,10,3/8/2019
Mannar,4,3/2/2019,3,2019,10,3/8/2019
Matale,15,3/2/2019,3,2019,10,3/8/2019
Matara,13,3/2/2019,3,2019,10,3/8/2019
Monaragala,7,3/2/2019,3,2019,10,3/8/2019
Mullaitivu,6,3/2/2019,3,2019,10,3/8/2019
Nuwara Eliya,1,3/2/2019,3,2019,10,3/8/2019
Polonnaruwa,4,3/2/2019,3,2019,10,3/8/2019
Puttalam,8,3/2/2019,3,2019,10,3/8/2019
Ratnapura,33,3/2/2019,3,2019,10,3/8/2019
Trincomalee,39,3/2/2019,3,2019,10,3/8/2019
Vavuniya,14,3/2/2019,3,2019,10,3/8/2019
Ampara,7,3/9/2019,3,2019,11,3/15/2019
Anuradhapura,8,3/9/2019,3,2019,11,3/15/2019
Badulla,23,3/9/2019,3,2019,11,3/15/2019
Batticaloa,53,3/9/2019,3,2019,11,3/15/2019
Colombo,173,3/9/2019,3,2019,11,3/15/2019
Galle,50,3/9/2019,3,2019,11,3/15/2019
Gampaha,103,3/9/2019,3,2019,11,3/15/2019
Hambantota,12,3/9/2019,3,2019,11,3/15/2019
Jaffna,57,3/9/2019,3,2019,11,3/15/2019
Kalmunai,19,3/9/2019,3,2019,11,3/15/2019
Kalutara,35,3/9/2019,3,2019,11,3/15/2019
Kandy,52,3/9/2019,3,2019,11,3/15/2019
Kegalle,28,3/9/2019,3,2019,11,3/15/2019
Kilinochchi,2,3/9/2019,3,2019,11,3/15/2019
Kurunegala,21,3/9/2019,3,2019,11,3/15/2019
Mannar,1,3/9/2019,3,2019,11,3/15/2019
Matale,6,3/9/2019,3,2019,11,3/15/2019
Matara,33,3/9/2019,3,2019,11,3/15/2019
Monaragala,11,3/9/2019,3,2019,11,3/15/2019
Mullaitivu,1,3/9/2019,3,2019,11,3/15/2019
Nuwara Eliya,2,3/9/2019,3,2019,11,3/15/2019
Polonnaruwa,3,3/9/2019,3,2019,11,3/15/2019
Puttalam,14,3/9/2019,3,2019,11,3/15/2019
Ratnapura,35,3/9/2019,3,2019,11,3/15/2019
Trincomalee,38,3/9/2019,3,2019,11,3/15/2019
Vavuniya,7,3/9/2019,3,2019,11,3/15/2019
Ampara,6,3/16/2019,3,2019,12,3/22/2019
Anuradhapura,12,3/16/2019,3,2019,12,3/22/2019
Badulla,13,3/16/2019,3,2019,12,3/22/2019
Batticaloa,34,3/16/2019,3,2019,12,3/22/2019
Colombo,184,3/16/2019,3,2019,12,3/22/2019
Galle,13,3/16/2019,3,2019,12,3/22/2019
Gampaha,101,3/16/2019,3,2019,12,3/22/2019
Hambantota,9,3/16/2019,3,2019,12,3/22/2019
Jaffna,64,3/16/2019,3,2019,12,3/22/2019
Kalmunai,17,3/16/2019,3,2019,12,3/22/2019
Kalutara,43,3/16/2019,3,2019,12,3/22/2019
Kandy,35,3/16/2019,3,2019,12,3/22/2019
Kegalle,15,3/16/2019,3,2019,12,3/22/2019
Kilinochchi,3,3/16/2019,3,2019,12,3/22/2019
Kurunegala,25,3/16/2019,3,2019,12,3/22/2019
Mannar,2,3/16/2019,3,2019,12,3/22/2019
Matale,7,3/16/2019,3,2019,12,3/22/2019
Matara,11,3/16/2019,3,2019,12,3/22/2019
Monaragala,13,3/16/2019,3,2019,12,3/22/2019
Mullaitivu,1,3/16/2019,3,2019,12,3/22/2019
Nuwara Eliya,3,3/16/2019,3,2019,12,3/22/2019
Polonnaruwa,2,3/16/2019,3,2019,12,3/22/2019
Puttalam,9,3/16/2019,3,2019,12,3/22/2019
Ratnapura,30,3/16/2019,3,2019,12,3/22/2019
Trincomalee,30,3/16/2019,3,2019,12,3/22/2019
Vavuniya,13,3/16/2019,3,2019,12,3/22/2019
Ampara,12,3/23/2019,3,2019,13,3/29/2019
Anuradhapura,5,3/23/2019,3,2019,13,3/29/2019
Badulla,14,3/23/2019,3,2019,13,3/29/2019
Batticaloa,24,3/23/2019,3,2019,13,3/29/2019
Colombo,135,3/23/2019,3,2019,13,3/29/2019
Galle,21,3/23/2019,3,2019,13,3/29/2019
Gampaha,57,3/23/2019,3,2019,13,3/29/2019
Hambantota,21,3/23/2019,3,2019,13,3/29/2019
Jaffna,42,3/23/2019,3,2019,13,3/29/2019
Kalmunai,41,3/23/2019,3,2019,13,3/29/2019
Kalutara,49,3/23/2019,3,2019,13,3/29/2019
Kandy,50,3/23/2019,3,2019,13,3/29/2019
Kegalle,17,3/23/2019,3,2019,13,3/29/2019
Kilinochchi,2,3/23/2019,3,2019,13,3/29/2019
Kurunegala,33,3/23/2019,3,2019,13,3/29/2019
Mannar,4,3/23/2019,3,2019,13,3/29/2019
Matale,5,3/23/2019,3,2019,13,3/29/2019
Matara,22,3/23/2019,3,2019,13,3/29/2019
Monaragala,9,3/23/2019,3,2019,13,3/29/2019
Mullaitivu,0,3/23/2019,3,2019,13,3/29/2019
Nuwara Eliya,3,3/23/2019,3,2019,13,3/29/2019
Polonnaruwa,6,3/23/2019,3,2019,13,3/29/2019
Puttalam,6,3/23/2019,3,2019,13,3/29/2019
Ratnapura,64,3/23/2019,3,2019,13,3/29/2019
Trincomalee,16,3/23/2019,3,2019,13,3/29/2019
Vavuniya,11,3/23/2019,3,2019,13,3/29/2019
Ampara,3,3/30/2019,3,2019,14,4/5/2019
Anuradhapura,9,3/30/2019,3,2019,14,4/5/2019
Badulla,9,3/30/2019,3,2019,14,4/5/2019
Batticaloa,43,3/30/2019,3,2019,14,4/5/2019
Colombo,166,3/30/2019,3,2019,14,4/5/2019
Galle,35,3/30/2019,3,2019,14,4/5/2019
Gampaha,91,3/30/2019,3,2019,14,4/5/2019
Hambantota,20,3/30/2019,3,2019,14,4/5/2019
Jaffna,54,3/30/2019,3,2019,14,4/5/2019
Kalmunai,22,3/30/2019,3,2019,14,4/5/2019
Kalutara,38,3/30/2019,3,2019,14,4/5/2019
Kandy,35,3/30/2019,3,2019,14,4/5/2019
Kegalle,16,3/30/2019,3,2019,14,4/5/2019
Kilinochchi,3,3/30/2019,3,2019,14,4/5/2019
Kurunegala,28,3/30/2019,3,2019,14,4/5/2019
Mannar,1,3/30/2019,3,2019,14,4/5/2019
Matale,3,3/30/2019,3,2019,14,4/5/2019
Matara,24,3/30/2019,3,2019,14,4/5/2019
Monaragala,8,3/30/2019,3,2019,14,4/5/2019
Mullaitivu,1,3/30/2019,3,2019,14,4/5/2019
Nuwara Eliya,1,3/30/2019,3,2019,14,4/5/2019
Polonnaruwa,2,3/30/2019,3,2019,14,4/5/2019
Puttalam,9,3/30/2019,3,2019,14,4/5/2019
Ratnapura,30,3/30/2019,3,2019,14,4/5/2019
Trincomalee,35,3/30/2019,3,2019,14,4/5/2019
Vavuniya,1,3/30/2019,3,2019,14,4/5/2019
Ampara,3,4/6/2019,4,2019,15,4/12/2019
Anuradhapura,5,4/6/2019,4,2019,15,4/12/2019
Badulla,9,4/6/2019,4,2019,15,4/12/2019
Batticaloa,27,4/6/2019,4,2019,15,4/12/2019
Colombo,136,4/6/2019,4,2019,15,4/12/2019
Galle,23,4/6/2019,4,2019,15,4/12/2019
Gampaha,64,4/6/2019,4,2019,15,4/12/2019
Hambantota,8,4/6/2019,4,2019,15,4/12/2019
Jaffna,31,4/6/2019,4,2019,15,4/12/2019
Kalmunai,17,4/6/2019,4,2019,15,4/12/2019
Kalutara,42,4/6/2019,4,2019,15,4/12/2019
Kandy,51,4/6/2019,4,2019,15,4/12/2019
Kegalle,10,4/6/2019,4,2019,15,4/12/2019
Kilinochchi,1,4/6/2019,4,2019,15,4/12/2019
Kurunegala,32,4/6/2019,4,2019,15,4/12/2019
Mannar,1,4/6/2019,4,2019,15,4/12/2019
Matale,7,4/6/2019,4,2019,15,4/12/2019
Matara,29,4/6/2019,4,2019,15,4/12/2019
Monaragala,3,4/6/2019,4,2019,15,4/12/2019
Mullaitivu,0,4/6/2019,4,2019,15,4/12/2019
Nuwara Eliya,2,4/6/2019,4,2019,15,4/12/2019
Polonnaruwa,5,4/6/2019,4,2019,15,4/12/2019
Puttalam,5,4/6/2019,4,2019,15,4/12/2019
Ratnapura,34,4/6/2019,4,2019,15,4/12/2019
Trincomalee,17,4/6/2019,4,2019,15,4/12/2019
Vavuniya,3,4/6/2019,4,2019,15,4/12/2019
Ampara,0,4/13/2019,4,2019,16,4/19/2019
Anuradhapura,4,4/13/2019,4,2019,16,4/19/2019
Badulla,4,4/13/2019,4,2019,16,4/19/2019
Batticaloa,19,4/13/2019,4,2019,16,4/19/2019
Colombo,99,4/13/2019,4,2019,16,4/19/2019
Galle,16,4/13/2019,4,2019,16,4/19/2019
Gampaha,75,4/13/2019,4,2019,16,4/19/2019
Hambantota,10,4/13/2019,4,2019,16,4/19/2019
Jaffna,32,4/13/2019,4,2019,16,4/19/2019
Kalmunai,12,4/13/2019,4,2019,16,4/19/2019
Kalutara,35,4/13/2019,4,2019,16,4/19/2019
Kandy,45,4/13/2019,4,2019,16,4/19/2019
Kegalle,13,4/13/2019,4,2019,16,4/19/2019
Kilinochchi,4,4/13/2019,4,2019,16,4/19/2019
Kurunegala,24,4/13/2019,4,2019,16,4/19/2019
Mannar,1,4/13/2019,4,2019,16,4/19/2019
Matale,2,4/13/2019,4,2019,16,4/19/2019
Matara,15,4/13/2019,4,2019,16,4/19/2019
Monaragala,7,4/13/2019,4,2019,16,4/19/2019
Mullaitivu,0,4/13/2019,4,2019,16,4/19/2019
Nuwara Eliya,1,4/13/2019,4,2019,16,4/19/2019
Polonnaruwa,4,4/13/2019,4,2019,16,4/19/2019
Puttalam,8,4/13/2019,4,2019,16,4/19/2019
Ratnapura,13,4/13/2019,4,2019,16,4/19/2019
Trincomalee,30,4/13/2019,4,2019,16,4/19/2019
Vavuniya,5,4/13/2019,4,2019,16,4/19/2019
Ampara,5,4/20/2019,4,2019,17,4/26/2019
Anuradhapura,7,4/20/2019,4,2019,17,4/26/2019
Badulla,15,4/20/2019,4,2019,17,4/26/2019
Batticaloa,25,4/20/2019,4,2019,17,4/26/2019
Colombo,178,4/20/2019,4,2019,17,4/26/2019
Galle,50,4/20/2019,4,2019,17,4/26/2019
Gampaha,114,4/20/2019,4,2019,17,4/26/2019
Hambantota,42,4/20/2019,4,2019,17,4/26/2019
Jaffna,44,4/20/2019,4,2019,17,4/26/2019
Kalmunai,9,4/20/2019,4,2019,17,4/26/2019
Kalutara,70,4/20/2019,4,2019,17,4/26/2019
Kandy,61,4/20/2019,4,2019,17,4/26/2019
Kegalle,48,4/20/2019,4,2019,17,4/26/2019
Kilinochchi,2,4/20/2019,4,2019,17,4/26/2019
Kurunegala,25,4/20/2019,4,2019,17,4/26/2019
Mannar,4,4/20/2019,4,2019,17,4/26/2019
Matale,3,4/20/2019,4,2019,17,4/26/2019
Matara,38,4/20/2019,4,2019,17,4/26/2019
Monaragala,21,4/20/2019,4,2019,17,4/26/2019
Mullaitivu,0,4/20/2019,4,2019,17,4/26/2019
Nuwara Eliya,2,4/20/2019,4,2019,17,4/26/2019
Polonnaruwa,6,4/20/2019,4,2019,17,4/26/2019
Puttalam,6,4/20/2019,4,2019,17,4/26/2019
Ratnapura,75,4/20/2019,4,2019,17,4/26/2019
Trincomalee,13,4/20/2019,4,2019,17,4/26/2019
Vavuniya,7,4/20/2019,4,2019,17,4/26/2019
Ampara,2,4/27/2019,4,2019,18,5/3/2019
