District,model,fold_id,rmse,mae,smape,mase,n_obs_scored,n_obs_total,residual_variance_reduction,ljung_box_stat_lag26,ljung_box_pvalue_lag26,ljung_box_stat_lag52,ljung_box_pvalue_lag52
Batticaloa,stage1_plus_stage2,1,26.414118038387898,16.554502003620044,111.67116217668016,2.973520221721044,52,52,,,,,
Batticaloa,stage1_only,2,35.145435592420164,21.600537562128395,118.96324360066211,2.459623255249656,52,52,,,,,
Batticaloa,stage1_plus_stage2,2,21.51114167018345,13.081182924410099,74.43798423893517,1.4895361578160402,52,52,,,,,
Batticaloa,stage1_only,3,85.91895097735784,84.46082412700488,161.21093302984045,6.285456679218968,52,52,,,,,
Batticaloa,stage1_plus_stage2,3,60.091225395334504,58.72138396719218,152.36756722190017,4.369963458023604,52,52,,,,,
Batticaloa,stage1_only,4,5.999580763909817,4.543730939639229,63.21509985031221,0.2841881270883328,52,52,,,,,
Batticaloa,stage1_plus_stage2,4,6.133037040135821,4.623860434319476,73.49237639211991,0.28919983471808125,52,52,,,,,
Batticaloa,stage1_only,5,15.06750427496552,10.831967770351044,82.93372687249489,0.717988940800834,52,52,,,,,
Batticaloa,stage1_plus_stage2,5,8.876585521380182,6.258613419515066,44.30480804985175,0.4148475434222861,52,52,,,,,
Batticaloa,stage1_only,6,25.327639176911955,23.106062489242948,101.19762824756504,1.609069589838231,51,52,,,,,
Batticaloa,stage1_plus_stage2,6,12.470946248669296,9.139083658026982,59.553364631677496,0.6364313088811596,51,52,,,,,
Batticaloa,stage1_only,7,6.817884455293943,5.639139290375561,75.64510573079869,0.3855424720767476,52,52,,,,,
Batticaloa,stage1_plus_stage2,7,5.792007755585271,4.194600314036669,64.58274320950751,0.2867807463468233,52,52,,,,,
Batticaloa,stage1_only,8,120.97739739790592,87.546335917902,146.53384646287836,5.962670642756844,52,52,,,,,
Batticaloa,stage1_plus_stage2,8,73.55862724447638,44.17056442184662,45.89639964781964,3.008401493800135,52,52,,,,,
Batticaloa,stage1_only,9,59.14996440357935,49.469457783480934,57.786448368927324,2.2374206873171327,52,52,,,,,
Batticaloa,stage1_plus_stage2,9,24.377718675656478,16.405419669369397,22.233561025331486,0.7419896436508642,52,52,,,,,
Batticaloa,stage1_only,10,42.589380973069765,33.55538100328352,70.27348233987605,1.352848151921885,52,52,,,,,
