District,model,fold_id,rmse,mae,smape,mase,n_obs_scored,n_obs_total
Matara,stage1_plus_stage2,13,18.5249024723348,14.381675184089344,48.28810594159275,0.43211366654600825,51,52
Matara,stage1_plus_stage2,14,12.967343504975299,10.631138459278127,32.805267519853246,0.32281376552704527,52,52
Monaragala,stage1_plus_stage2,2,3.8623882551683093,2.847415835014141,71.31478836450914,0.5053434246441479,52,52
Monaragala,stage1_plus_stage2,3,3.0932631934013006,2.5927590848110706,83.24004976546598,0.36097315236994826,52,52
Monaragala,stage1_plus_stage2,4,4.135862608027292,3.524195006979658,78.42215610516125,0.546061204895537,52,52
Monaragala,stage1_plus_stage2,5,3.692712643113302,3.1150333401125705,66.38427934776156,0.5369560232680232,52,52
Monaragala,stage1_plus_stage2,6,3.149354389559121,2.268719374619251,63.919974433438874,0.4158176497288053,51,52
Monaragala,stage1_plus_stage2,7,4.367924984438321,3.4260316320306177,67.12599056879601,0.6637736355241393,52,52
Monaragala,stage1_plus_stage2,8,61.050501152929485,48.92564823665762,115.20956972895587,9.718393895261062,52,52
Monaragala,stage1_plus_stage2,9,64.58558935492377,63.434551399998334,134.36522728651198,6.298466096453735,52,52
Monaragala,stage1_plus_stage2,10,8.014656148068076,6.885249429081245,101.41559596950694,0.49735042131242047,52,52
Monaragala,stage1_plus_stage2,11,0.7664510030817627,0.6889286631809041,196.078431372549,0.05036596479766365,51,52
Monaragala,stage1_plus_stage2,12,44.67302929458711,9.137792640958864,160.2975692489389,0.696695870325741,51,52
Monaragala,stage1_plus_stage2,13,5.619276119250475,4.200113219442192,51.057164576450674,0.3379347716065775,51,52
Monaragala,stage1_plus_stage2,14,25.100759677818026,11.836566659531437,68.03972903312585,0.9507134276618662,52,52
Mullaitivu,stage1_plus_stage2,2,0.7004615539058234,0.34256858784988764,194.38234293020324,4.858245427689316,52,52
