District,fold_id,stage2_trained,rmse,mae,smape,n_obs_scored,n_obs_total
Matale,8,True,31.599304215127727,22.820517604535215,62.62277206494311,52,52
Matale,9,True,8.541836486086542,6.177593665639607,40.19413704813817,52,52
Matale,holdout,True,93.62249301336725,21.33746015627226,57.304959741890414,104,104
Matale,validation_aggregate,True,,6.913341781646153,,724,728
Matara,1,False,11.215188254052118,7.458293381467026,200.0,52,52
Matara,10,True,30.89332076165239,22.136730104768535,70.59000096950669,52,52
Matara,11,True,6.866968369351203,5.1254874090825995,10.609969728947071,51,52
Matara,12,True,34.92011711032756,12.522858832078755,78.59748219966625,51,52
Matara,13,True,15.133325251847316,11.249970780673166,115.45695066667186,51,52
Matara,14,True,13.62152260048692,11.096680524708537,119.50853344171568,52,52
Matara,2,True,10.566545225483265,7.203168529063163,83.81862564324963,52,52
Matara,3,True,11.726252295813497,9.281169187656353,88.64778167032112,52,52
Matara,4,True,6.644405586535894,5.013908003265039,38.21512843236986,52,52
Matara,5,True,5.931710286179881,4.648816662226821,82.14501138700635,52,52
Matara,6,True,13.063462335450126,6.515027472878736,89.54219934604956,51,52
Matara,7,True,11.259510261598535,7.968262012854282,81.25814523786363,52,52
Matara,8,True,100.91260394004186,54.897343917010865,48.50876761435657,52,52
Matara,9,True,10.210169005517061,7.858266905855983,79.6050516804886,52,52
Matara,holdout,True,45.28074160156585,19.280554944712694,46.62227110720719,104,104
Matara,validation_aggregate,True,,7.9132644593551325,,724,728
Monaragala,1,False,21.44201873779888,12.728047107189894,200.0,52,52
Monaragala,10,True,5.709977608080394,3.3548370892927366,85.70520730390705,52,52
Monaragala,11,True,1.8531858431957253,0.5675356460161217,199.82546630974497,51,52
Monaragala,12,True,51.00831123216821,12.431903085205418,85.28573304159708,51,52
Monaragala,13,True,5.950883423747265,4.317760850267613,135.94358998922345,51,52
Monaragala,14,True,23.01227822787265,10.312017041883706,117.65937872738787,52,52
Monaragala,2,True,4.748830320709967,3.745705605546523,123.74458765028112,52,52
Monaragala,3,True,2.544511472243542,2.1114594590391453,126.9250242714012,52,52
Monaragala,4,True,2.3741955623207582,1.909450729645824,139.54718751907765,52,52
Monaragala,5,True,3.3472847752082036,2.6491802234056405,98.28114975112089,52,52
Monaragala,6,True,8.700924736748137,3.6705011847099693,99.96078100374677,51,52
Monaragala,7,True,4.2968026418074565,3.3363941523849516,129.9560375521382,52,52
Monaragala,8,True,33.48544645082619,24.282995204785497,57.77917392239916,52,52
Monaragala,9,True,14.393909016306957,9.879389357783522,20.308905822998014,52,52
Monaragala,holdout,True,9.182694635164871,6.44071229862234,118.9294260781648,104,104
Monaragala,validation_aggregate,True,,3.708103395128246,,724,728
Mullaitivu,1,False,0.7205766921228921,0.21153846153846154,23.076923076923077,52,52
Mullaitivu,10,True,2.291056345352668,1.4912024472502134,98.45490660747369,52,52
Mullaitivu,11,True,2.759324365537851,1.4671753934121716,21.680347211335288,51,52
Mullaitivu,12,True,42.498242074072266,9.822722749986134,118.0890859786923,51,52
Mullaitivu,13,True,1.2823110448055024,0.9362687405171685,129.30257733232028,51,52
Mullaitivu,14,True,3.063662278823132,2.0049417404502643,126.34079807918728,52,52
Mullaitivu,2,True,1.4144948219027713,0.9911704012873188,152.94010037296673,52,52
Mullaitivu,3,True,0.8383131661701804,0.5073431259192608,113.55723399546727,52,52
Mullaitivu,4,True,2.0183128170936167,1.7459470079511024,141.24372087174189,52,52
Mullaitivu,5,True,2.177037024350625,1.446290144481477,138.4627049743873,52,52
Mullaitivu,6,True,8.194549460411928,3.495351964002628,89.44388914365634,51,52
Mullaitivu,7,True,3.3386627720301543,2.348379103737002,116.3671909603057,52,52
Mullaitivu,8,True,5.295234169823452,3.8955906043991826,98.68851341867774,52,52
Mullaitivu,9,True,2.349640327691231,1.9680988004232565,55.90376679969273,52,52
Mullaitivu,holdout,True,1.5929165377988614,1.1487379460947602,108.67529315205584,104,104
Mullaitivu,validation_aggregate,True,,1.618574727600658,,724,728
Nuwara Eliya,1,False,5.052577801030748,4.60006302791156,200.0,52,52
Nuwara Eliya,10,True,4.109329289586753,2.9323351774209567,96.99793744248329,52,52
Nuwara Eliya,11,True,5.500270696487464,3.3774668806448633,34.375730590432134,51,52
Nuwara Eliya,12,True,8.390299882315784,2.7699494322091227,122.12177831816578,51,52
Nuwara Eliya,13,True,3.189658120194653,2.4705799613418336,129.7151668473663,51,52
Nuwara Eliya,14,True,4.709884547701547,3.141074003707494,106.18424824346604,52,52
Nuwara Eliya,2,True,4.587049384506614,3.2279483697478786,116.83269297471384,52,52
Nuwara Eliya,3,True,3.4356470289650667,2.8047089131716594,134.04935522191843,52,52
Nuwara Eliya,4,True,2.7245412486988565,2.1507594439761464,115.24868227017069,52,52
