District,Year,Week,actual,is_reporting_anomaly,n_sarima_vintages,single_sarima,single_final,single_abs_error,mean_sarima,mean_final,mean_abs_error,median_sarima,median_final,median_abs_error,trimmed_mean_sarima,trimmed_mean_final,trimmed_mean_abs_error
Kilinochchi,2026,12,0.0,False,4,2.1310180437794406,2.0,2.0,2.45339080528877,2.3,2.3,2.348678009308739,2.2,2.2,2.348678009308739,2.2,2.2
Kilinochchi,2026,13,4.0,False,4,1.3560100438124345,1.2,2.8,2.0818253283810257,1.9,2.1,2.343576731848503,2.1,1.9,2.343576731848503,2.1,1.9
Kilinochchi,2026,14,117.0,False,4,1.7432161583130958,1.5,115.5,1.788293797022542,1.5,115.5,1.930709690444556,1.7,115.3,1.930709690444556,1.7,115.3
Kilinochchi,2026,15,1.0,False,4,8.888383106944769,37.5,36.5,2.8361063433374665,27.4,26.4,2.101017962092284,26.7,25.7,2.101017962092284,26.7,25.7
Kilinochchi,2026,16,1.0,False,4,4.827045758731311,8.0,7.0,3.419993533159058,8.0,7.0,3.1168616607880537,6.6,5.6,3.1168616607880537,6.6,5.6
Kilinochchi,2026,17,3.0,False,4,3.6162490102016287,6.9,3.9000000000000004,4.714815413953267,6.6,3.5999999999999996,4.462506654576917,6.4,3.4000000000000004,4.462506654576917,6.4,3.4000000000000004
Kilinochchi,2026,18,1.0,False,4,2.976508962963069,2.6,1.6,4.555996944999774,3.8,2.8,3.922779367399322,3.3,2.3,3.922779367399322,3.3,2.3
Kilinochchi,2026,19,1.0,False,4,2.2016644742345277,2.2,1.2000000000000002,3.1910672687579087,3.2,2.2,3.0666532230863286,3.0,2.0,3.0666532230863286,3.0,2.0
Kilinochchi,2026,20,2.0,False,4,1.9567762754265154,2.1,0.10000000000000009,2.7246394663470417,2.9,0.8999999999999999,2.8220526616113832,3.0,1.0,2.8220526616113832,3.0,1.0
Kilinochchi,2026,21,6.0,False,4,1.857735542376493,2.4,3.6,2.238448735263179,2.8,3.2,2.0714378399380458,2.6,3.4,2.0714378399380458,2.6,3.4
Kilinochchi,2026,22,1.0,False,4,2.809697476245792,4.0,3.0,2.1797971924623063,3.3,2.3,2.0714378399380458,3.3,2.3,2.0714378399380458,3.3,2.3
Kilinochchi,2026,23,4.0,False,4,2.091691048937837,3.4,0.6000000000000001,2.080412943623498,3.4,0.6000000000000001,1.9271183835726013,3.2,0.7999999999999998,1.9271183835726013,3.2,0.7999999999999998
Kilinochchi,2026,24,419.0,False,4,2.6123907833366733,4.7,414.3,2.320723616275521,4.5,414.5,2.342021183275696,4.5,414.5,2.342021183275696,4.5,414.5
Kilinochchi,2026,25,6.0,False,4,13.959282110986125,102.4,96.4,4.022252163593996,89.5,83.5,2.7090884060406983,83.9,77.9,2.7090884060406983,83.9,77.9
Kurunegala,2026,2,51.0,False,4,35.012559573139335,41.1,9.899999999999999,29.023584901811702,36.0,15.0,30.285065518264286,37.3,13.700000000000003,30.285065518264286,37.3,13.700000000000003
Kurunegala,2026,3,44.0,False,4,42.535907354814654,55.2,11.200000000000003,34.21211101695927,47.3,3.299999999999997,34.15094395506622,47.2,3.200000000000003,34.15094395506622,47.2,3.200000000000003
Kurunegala,2026,4,44.0,False,4,44.66212868678884,59.6,15.600000000000001,38.89519575941385,53.9,9.899999999999999,39.29313421705518,54.3,10.299999999999997,39.29313421705518,54.3,10.299999999999997
Kurunegala,2026,5,40.0,False,4,44.212039321355284,57.0,17.0,41.7039427240541,54.5,14.5,43.93782982218713,56.7,16.700000000000003,43.93782982218713,56.7,16.700000000000003
Kurunegala,2026,6,54.0,False,4,42.00477073216639,50.4,3.6000000000000014,43.60251002861798,52.0,2.0,43.94065700951328,52.3,1.7000000000000028,43.94065700951328,52.3,1.7000000000000028
Kurunegala,2026,7,36.0,False,4,47.269499762986754,63.9,27.9,44.37188459884378,61.4,25.4,44.371579150478546,61.4,25.4,44.371579150478546,61.4,25.4
Kurunegala,2026,8,25.0,False,4,42.20043236381913,52.0,27.0,44.0439217436899,53.8,28.799999999999997,43.17927062074092,53.0,28.0,43.17927062074092,53.0,28.0
Kurunegala,2026,9,30.0,False,4,31.56357094830505,31.1,1.1000000000000014,40.17940856292536,39.2,9.200000000000003,41.37135478889822,40.2,10.200000000000003,41.37135478889822,40.2,10.200000000000003
Kurunegala,2026,10,37.0,False,4,29.547047576072092,29.9,7.100000000000001,36.55421976402534,36.2,0.7999999999999972,35.37140466401632,35.0,2.0,35.37140466401632,35.0,2.0
Kurunegala,2026,11,37.0,False,4,33.18575390865072,35.2,1.7999999999999972,33.356552203490864,35.3,1.7000000000000028,31.829948119667776,33.8,3.200000000000003,31.829948119667776,33.8,3.200000000000003
Kurunegala,2026,12,31.0,False,4,35.72289555334919,38.4,7.399999999999999,32.31976271982101,35.2,4.200000000000003,32.11247787474633,35.0,4.0,32.11247787474633,35.0,4.0
Kurunegala,2026,13,26.0,False,4,33.466397414439484,37.0,11.0,33.104529337938985,36.7,10.700000000000003,33.58673871235525,37.2,11.200000000000003,33.58673871235525,37.2,11.200000000000003
Kurunegala,2026,14,96.0,False,4,29.089580882876565,28.6,67.4,32.844612651591916,31.8,64.2,33.37475521881972,32.3,63.7,33.37475521881972,32.3,63.7
Kurunegala,2026,15,31.0,False,4,52.20759120493366,69.7,38.7,36.50118017884746,54.3,23.299999999999997,34.47816566285897,52.4,21.4,34.47816566285897,52.4,21.4
Kurunegala,2026,16,41.0,False,4,44.75086149319141,56.2,15.200000000000003,39.63421034829285,51.2,10.200000000000003,38.491837408917355,50.1,9.100000000000001,38.491837408917355,50.1,9.100000000000001
Kurunegala,2026,17,36.0,False,4,40.19295495816726,46.4,10.399999999999999,40.754044236446894,46.9,10.899999999999999,41.08288873147665,47.3,11.299999999999997,41.08288873147665,47.3,11.299999999999997
Kurunegala,2026,18,36.0,False,4,38.166011963774785,44.5,8.5,43.971415369369964,50.3,14.299999999999997,41.3823608844775,47.7,11.700000000000003,41.3823608844775,47.7,11.700000000000003
Kurunegala,2026,19,56.0,False,4,36.69059904551724,42.8,13.200000000000003,39.228844461537605,45.3,10.700000000000003,39.02428465673609,45.1,10.899999999999999,39.02428465673609,45.1,10.899999999999999
Kurunegala,2026,20,45.0,False,4,45.223881586830785,60.0,15.0,39.85876065534917,54.7,9.700000000000003,39.06067424807325,53.9,8.899999999999999,39.06067424807325,53.9,8.899999999999999
Kurunegala,2026,21,43.0,False,4,46.81957628414008,62.5,19.5,41.77060939118218,57.8,14.799999999999997,42.09427563638297,58.1,15.100000000000001,42.09427563638297,58.1,15.100000000000001
Kurunegala,2026,22,51.0,False,4,44.55768526677247,58.4,7.399999999999999,43.366020906042024,57.2,6.200000000000003,45.51805419316155,59.0,8.0,45.51805419316155,59.0,8.0
Kurunegala,2026,23,100.0,False,4,47.38685124183606,65.0,35.0,46.21324805418066,63.8,36.2,46.62037308551672,64.3,35.7,46.62037308551672,64.3,35.7
Kurunegala,2026,24,423.0,False,4,69.85728386759946,124.7,298.3,51.30069690674381,106.6,316.4,47.264122416499625,102.5,320.5,47.264122416499625,102.5,320.5
Kurunegala,2026,25,218.0,False,4,185.17329538965333,463.0,245.0,73.66252240007428,352.1,134.10000000000002,59.68588444447083,338.5,120.5,59.68588444447083,338.5,120.5
Mannar,2026,2,4.0,False,4,1.575260295142858,2.8,1.2000000000000002,1.5751224189027224,2.8,1.2000000000000002,1.5751133083542626,2.8,1.2000000000000002,1.5751133083542626,2.8,1.2000000000000002
Mannar,2026,3,0.0,False,4,1.2606204389557925,2.6,2.6,1.260233442242908,2.6,2.6,1.2601555595041172,2.6,2.6,1.2601555595041172,2.6,2.6
Mannar,2026,4,2.0,False,4,0.7352619278075497,1.0,1.0,0.7352013341549746,1.0,1.0,0.7351916994371084,1.0,1.0,0.7351916994371084,1.0,1.0
Mannar,2026,5,3.0,False,4,1.2605493359923854,1.6,1.4,1.2604567575402803,1.6,1.4,1.260499177545521,1.6,1.4,1.260499177545521,1.6,1.4
Mannar,2026,6,4.0,False,4,0.31519645608628644,1.2,2.8,0.3151502886494988,1.2,2.8,0.3151462218685222,1.2,2.8,0.3151462218685222,1.2,2.8
Mannar,2026,7,3.0,False,4,0.31522776646396194,1.7,1.3,0.3151684528307522,1.7,1.3,0.31516689504219136,1.7,1.3,0.31516689504219136,1.7,1.3
Mannar,2026,8,1.0,False,4,0.420334105624508,1.1,0.10000000000000009,0.4202707119222419,1.1,0.10000000000000009,0.42028281503349896,1.1,0.10000000000000009,0.42028281503349896,1.1,0.10000000000000009
Mannar,2026,9,2.0,False,4,0.3152571464177749,1.5,0.5,0.3152329870466011,1.5,0.5,0.3152391728411715,1.5,0.5,0.3152391728411715,1.5,0.5
Mannar,2026,10,3.0,False,4,0.0,0.9,2.1,0.0,0.9,2.1,0.0,0.9,2.1,0.0,0.9,2.1
Mannar,2026,11,0.0,False,4,0.21018097432900526,0.4,0.4,0.21017510810386195,0.4,0.4,0.21017620263709424,0.4,0.4,0.21017620263709424,0.4,0.4
Mannar,2026,12,1.0,False,4,0.2101801806054484,0.4,0.6,0.21017839005216057,0.4,0.6,0.21018057746722682,0.4,0.6,0.21018057746722682,0.4,0.6
Mannar,2026,13,1.0,False,4,0.4203663265103815,0.8,0.19999999999999996,0.42036264625932485,0.8,0.19999999999999996,0.42036194865801046,0.8,0.19999999999999996,0.42036194865801046,0.8,0.19999999999999996
Mannar,2026,14,47.0,False,4,0.21018754100836923,0.5,46.5,0.21018296479950344,0.5,46.5,0.210182068792098,0.5,46.5,0.210182068792098,0.5,46.5
Mannar,2026,15,3.0,False,4,0.10518211659502719,10.2,7.199999999999999,0.10511438975738285,10.2,7.199999999999999,0.10509267606589,10.2,7.199999999999999,0.10509267606589,10.2,7.199999999999999
Mannar,2026,16,1.0,False,4,0.2103696990294927,8.6,7.6,0.21027615912077674,8.6,7.6,0.2102758870992118,8.6,7.6,0.2102758870992118,8.6,7.6
Mannar,2026,17,4.0,False,4,0.10518634044658264,2.6,1.4,0.10516176926513521,2.6,1.4,0.10518348305488678,2.6,1.4,0.10518348305488678,2.6,1.4
Mannar,2026,18,2.0,False,4,0.6311401045084,1.4,0.6000000000000001,0.6311149859616343,1.4,0.6000000000000001,0.631113569883987,1.4,0.6000000000000001,0.631113569883987,1.4,0.6000000000000001
Mannar,2026,19,2.0,False,4,0.10519777094085513,1.2,0.8,0.1051897445800627,1.2,0.8,0.10518817893232464,1.2,0.8,0.10518817893232464,1.2,0.8
Mannar,2026,20,4.0,False,4,0.3155986791052808,1.2,2.8,0.3155802663804485,1.2,2.8,0.3155816825383827,1.2,2.8,0.3155816825383827,1.2,2.8
Mannar,2026,21,1.0,False,4,0.42083997692796415,1.3,0.30000000000000004,0.42079734229267307,1.3,0.30000000000000004,0.4207946612852308,1.3,0.30000000000000004,0.4207946612852308,1.3,0.30000000000000004
Mannar,2026,22,1.0,False,4,0.21042436234255052,1.2,0.19999999999999996,0.21040975302294085,1.2,0.19999999999999996,0.2104095539337513,1.2,0.19999999999999996,0.2104095539337513,1.2,0.19999999999999996
Mannar,2026,23,5.0,False,4,0.3156410157168197,1.3,3.7,0.31562655525797484,1.3,3.7,0.31563326310489936,1.3,3.7,0.31563326310489936,1.3,3.7
Mannar,2026,24,387.0,False,4,0.210453876071442,2.0,385.0,0.21043139267229694,2.0,385.0,0.2104258530768818,2.0,385.0,0.2104258530768818,2.0,385.0
Mannar,2026,25,5.0,False,4,0.4238287813737816,85.1,80.1,0.42160998645604825,85.1,80.1,0.42088121988265514,85.1,80.1,0.42088121988265514,85.1,80.1
Matale,2026,2,33.0,False,4,24.954853553298143,43.1,10.100000000000001,21.302387797369967,40.5,7.5,21.382172697674832,40.6,7.600000000000001,21.382172697674832,40.6,7.600000000000001
Matale,2026,3,25.0,False,4,30.374693436582888,48.0,23.0,24.79884800794569,43.5,18.5,25.430451575559704,43.1,18.1,25.430451575559704,43.1,18.1
Matale,2026,4,37.0,False,4,25.700604079690578,42.0,5.0,25.182772094959045,41.5,4.5,25.4026687424856,41.7,4.700000000000003,25.4026687424856,41.7,4.700000000000003
Matale,2026,5,43.0,False,4,32.85097590265275,51.7,8.700000000000003,29.33040321506906,48.7,5.700000000000003,29.04691936277049,48.4,5.399999999999999,29.04691936277049,48.4,5.399999999999999
Matale,2026,6,22.0,False,4,33.651875090170044,56.4,34.4,29.265650511439,52.5,30.5,29.012477561766637,52.3,30.299999999999997,29.012477561766637,52.3,30.299999999999997
Matale,2026,7,26.0,False,4,30.048010604808972,44.8,18.799999999999997,31.512396896139244,45.7,19.700000000000003,31.29487313474327,45.5,19.5,31.29487313474327,45.5,19.5
Matale,2026,8,27.0,False,4,26.92123956192809,38.9,11.899999999999999,29.787070542994133,41.8,14.799999999999997,29.38180265778494,41.4,14.399999999999999,29.38180265778494,41.4,14.399999999999999
Matale,2026,9,16.0,False,4,28.32907574185798,41.3,25.299999999999997,30.493467983002862,43.3,27.299999999999997,29.12048148350771,42.1,26.1,29.12048148350771,42.1,26.1
Matale,2026,10,20.0,False,4,21.047566705487164,30.0,10.0,25.813895421220394,33.5,13.5,27.04866924997161,34.7,14.700000000000003,27.04866924997161,34.7,14.700000000000003
Matale,2026,11,29.0,False,4,22.113962204743743,27.4,1.6000000000000014,25.121089462123972,29.2,0.1999999999999993,25.254032668710565,29.3,0.3000000000000007,25.254032668710565,29.3,0.3000000000000007
Matale,2026,12,17.0,False,4,23.416671830169598,32.4,15.399999999999999,22.99879085983236,32.0,15.0,22.268766136485436,31.3,14.3,22.268766136485436,31.3,14.3
Matale,2026,13,17.0,False,4,21.24958473440131,32.9,15.899999999999999,22.521153444913182,34.1,17.1,22.243850379917568,33.8,16.799999999999997,22.243850379917568,33.8,16.799999999999997
Matale,2026,14,256.0,False,4,18.806672357877954,24.2,231.8,20.917759820030497,26.3,229.7,20.80627150049864,26.2,229.8,20.80627150049864,26.2,229.8
Matale,2026,15,18.0,False,4,62.31872718422906,133.7,115.69999999999999,28.22671481393321,100.4,82.4,22.741226926770747,95.5,77.5,22.741226926770747,95.5,77.5
Matale,2026,16,10.0,False,4,30.73545630027165,51.8,41.8,28.31702360324789,49.5,39.5,25.29801143190081,46.5,36.5,25.29801143190081,46.5,36.5
Matale,2026,17,10.0,False,4,23.70980383976986,27.0,17.0,32.28301299351999,33.9,23.9,30.044852317677385,32.2,22.200000000000003,30.044852317677385,32.2,22.200000000000003
Matale,2026,18,11.0,False,4,14.084966313783053,16.6,5.600000000000001,26.475710329072342,27.8,16.8,25.3320086023558,26.7,15.7,25.3320086023558,26.7,15.7
Matale,2026,19,15.0,False,4,15.140434969454741,16.6,1.6000000000000014,21.786287547731128,23.1,8.100000000000001,19.861808118510833,21.3,6.300000000000001,19.861808118510833,21.3,6.300000000000001
Matale,2026,20,11.0,False,4,12.954691336738797,15.6,4.6,14.965598799823223,17.6,6.600000000000001,13.644290684362105,16.3,5.300000000000001,13.644290684362105,16.3,5.300000000000001
Matale,2026,21,15.0,False,4,13.873899858066022,16.9,1.8999999999999986,15.045006016045022,18.0,3.0,14.913028694194894,17.9,2.8999999999999986,14.913028694194894,17.9,2.8999999999999986
Matale,2026,22,23.0,False,4,12.745328382423917,18.4,4.600000000000001,12.831659574169091,18.5,4.5,12.928985489001501,18.6,4.399999999999999,12.928985489001501,18.6,4.399999999999999
Matale,2026,23,38.0,False,4,18.31870319512511,29.4,8.600000000000001,15.135342036597752,26.2,11.8,14.433774649942123,25.5,12.5,14.433774649942123,25.5,12.5
Matale,2026,24,889.0,False,4,22.36226231677068,44.6,844.4,15.538444420311688,37.9,851.1,14.43961649560741,36.8,852.2,14.43961649560741,36.8,852.2
Matale,2026,25,49.0,False,4,124.42442196279826,321.6,272.6,29.838805412712315,229.3,180.3,20.90152647241375,221.1,172.1,20.90152647241375,221.1,172.1
Matara,2026,2,123.0,False,4,71.18529743683037,126.5,3.5,58.30788691858335,113.8,9.200000000000003,56.68938484029306,112.1,10.900000000000006,56.68938484029306,112.1,10.900000000000006
Matara,2026,3,180.0,False,4,89.29640324446909,193.3,13.300000000000011,63.698629786944394,167.5,12.5,62.10404607230913,166.1,13.900000000000006,62.10404607230913,166.1,13.900000000000006
Matara,2026,4,148.0,False,4,137.94623892457528,287.7,139.7,87.64724691876991,240.2,92.19999999999999,84.5849217117984,237.0,89.0,84.5849217117984,237.0,89.0
Matara,2026,5,148.0,False,4,142.0664768854018,273.6,125.60000000000002,105.48487192585831,237.9,89.9,112.45519837511613,244.7,96.69999999999999,112.45519837511613,244.7,96.69999999999999
Matara,2026,6,163.0,False,4,151.53282194814847,267.2,104.19999999999999,133.34731874583971,249.0,86.0,145.65830021848208,261.3,98.30000000000001,145.65830021848208,261.3,98.30000000000001
Matara,2026,7,146.0,False,4,150.6400557841014,286.1,140.10000000000002,143.71407311783798,279.1,133.10000000000002,143.81458540722537,279.2,133.2,143.81458540722537,279.2,133.2
Matara,2026,8,40.0,False,4,155.83398897150897,285.9,245.89999999999998,153.4951729159665,283.6,243.60000000000002,153.76026239885175,283.9,243.89999999999998,153.76026239885175,283.9,243.89999999999998
Matara,2026,9,83.0,False,4,78.18270172200985,127.5,44.5,126.57694748129573,173.6,90.6,147.16389586237287,194.2,111.19999999999999,147.16389586237287,194.2,111.19999999999999
Matara,2026,10,96.0,False,4,73.81351246877784,125.6,29.599999999999994,106.8345275320645,156.8,60.80000000000001,107.13406002424622,157.1,61.099999999999994,107.13406002424622,157.1,61.099999999999994
Matara,2026,11,120.0,False,4,84.96775914496321,153.9,33.900000000000006,91.09999223448563,160.2,40.19999999999999,79.81456605772104,148.8,28.80000000000001,79.81456605772104,148.8,28.80000000000001
Matara,2026,12,112.0,False,4,102.3979420232305,208.1,96.1,83.35273448611018,188.8,76.80000000000001,80.62868727008427,186.1,74.1,80.62868727008427,186.1,74.1
Matara,2026,13,83.0,False,4,109.34039578834586,209.2,126.19999999999999,92.70045686225927,194.2,111.19999999999999,94.97758499849442,196.5,113.5,94.97758499849442,196.5,113.5
Matara,2026,14,21.0,False,4,96.20230414216195,164.9,143.9,98.82102987765892,167.5,146.5,100.12454572236295,168.8,147.8,100.12454572236295,168.8,147.8
Matara,2026,15,110.0,False,4,45.69011000195757,67.0,43.0,83.77328195691803,104.9,5.099999999999994,98.98985684792017,120.0,10.0,98.98985684792017,120.0,10.0
Matara,2026,16,85.0,False,4,60.97408009599181,112.7,27.700000000000003,71.06970783498426,122.6,37.599999999999994,76.01211051318617,127.6,42.599999999999994,76.01211051318617,127.6,42.599999999999994
Matara,2026,17,82.0,False,4,81.2967262277069,150.8,68.80000000000001,68.82470591736777,138.3,56.30000000000001,75.18368291552302,144.7,62.69999999999999,75.18368291552302,144.7,62.69999999999999
Matara,2026,18,100.0,False,4,78.41995873247038,139.3,39.30000000000001,63.36834377670999,124.2,24.200000000000003,71.11212709905085,132.0,32.0,71.11212709905085,132.0,32.0
Matara,2026,19,88.0,False,4,92.48372119254783,168.3,80.30000000000001,81.03085606423289,156.7,68.69999999999999,82.24749303107157,158.0,70.0,82.24749303107157,158.0,70.0
Matara,2026,20,93.0,False,4,87.96843204745707,156.1,63.099999999999994,83.47942965851847,151.2,58.19999999999999,83.08340743263363,150.8,57.80000000000001,83.08340743263363,150.8,57.80000000000001
Matara,2026,21,181.0,False,4,93.42886437018099,163.9,17.099999999999994,89.97462969208655,160.5,20.5,92.20951325340596,162.7,18.30000000000001,92.20951325340596,162.7,18.30000000000001
Matara,2026,22,156.0,False,4,123.80174660157091,275.7,119.69999999999999,96.98060587426569,250.7,94.69999999999999,90.25241332636169,244.5,88.5,90.25241332636169,244.5,88.5
Matara,2026,23,214.0,False,4,152.01977800321495,291.3,77.30000000000001,115.28140716254991,254.3,40.30000000000001,112.9865010393462,252.0,38.0,112.9865010393462,252.0,38.0
Matara,2026,24,21.0,True,4,172.22478924170426,335.8,314.8,130.88585925132224,294.5,273.5,137.12940908199633,300.7,279.7,137.12940908199633,300.7,279.7
Matara,2026,25,449.0,False,4,69.54111522625159,122.3,326.7,128.01348278271215,178.9,270.1,143.98068737927218,194.9,254.1,143.98068737927218,194.9,254.1
Monaragala,2026,2,32.0,False,4,17.2122173052204,20.7,11.3,15.836004784371667,19.3,12.7,16.63107319325369,20.1,11.899999999999999,16.63107319325369,20.1,11.899999999999999
Monaragala,2026,3,26.0,False,4,21.595840073281114,30.0,4.0,17.951788038032046,26.4,0.3999999999999986,17.55444538331913,26.0,0.0,17.55444538331913,26.0,0.0
Monaragala,2026,4,23.0,False,4,21.86207441073923,32.5,9.5,19.221494686279787,29.9,6.899999999999999,19.099830565093733,29.8,6.800000000000001,19.099830565093733,29.8,6.800000000000001
Monaragala,2026,5,30.0,False,4,22.51025959636033,29.6,0.3999999999999986,20.4952830145515,27.7,2.3000000000000007,21.52274547786981,28.7,1.3000000000000007,21.52274547786981,28.7,1.3000000000000007
Monaragala,2026,6,16.0,False,4,21.007272800411442,28.7,12.7,18.973912256107045,26.7,10.7,18.78350154684553,26.5,10.5,18.78350154684553,26.5,10.5
Monaragala,2026,7,16.0,False,4,19.090636404015864,25.5,9.5,19.628285552617232,26.0,10.0,19.236167461214862,25.7,9.7,19.236167461214862,25.7,9.7
Monaragala,2026,8,13.0,False,4,20.350896273429722,22.2,9.2,21.624601763791357,23.5,10.5,21.425809394923856,23.3,10.3,21.425809394923856,23.3,10.3
Monaragala,2026,9,16.0,False,4,16.483981145107805,16.9,0.8999999999999986,19.512106170207588,19.9,3.8999999999999986,19.834885459095297,20.2,4.199999999999999,19.834885459095297,20.2,4.199999999999999
Monaragala,2026,10,18.0,False,4,18.01873512517822,18.4,0.3999999999999986,19.64252373847902,20.0,2.0,19.40039313483609,19.8,1.8000000000000007,19.40039313483609,19.8,1.8000000000000007
Monaragala,2026,11,26.0,False,4,18.24701580392035,19.3,6.699999999999999,19.043646200035035,20.1,5.899999999999999,18.33083839376536,19.4,6.600000000000001,18.33083839376536,19.4,6.600000000000001
Monaragala,2026,12,10.0,False,4,21.266109228593677,24.4,14.399999999999999,19.374802030976756,22.5,12.5,18.81443051587327,21.9,11.899999999999999,18.81443051587327,21.9,11.899999999999999
Monaragala,2026,13,16.0,False,4,15.343187197826445,17.3,1.3000000000000007,17.82948641847879,19.8,3.8000000000000007,18.116748454556127,20.1,4.100000000000001,18.116748454556127,20.1,4.100000000000001
Monaragala,2026,14,18.0,False,4,16.32667535928335,15.9,2.0999999999999996,17.409092395646354,16.9,1.1000000000000014,16.944837271106245,16.5,1.5,16.944837271106245,16.5,1.5
Monaragala,2026,15,27.0,False,4,17.069970409050185,17.7,9.3,17.624635570668353,18.2,8.8,16.774650375982162,17.4,9.600000000000001,16.774650375982162,17.4,9.600000000000001
Monaragala,2026,16,20.0,False,4,20.98978593307708,27.3,7.300000000000001,18.231641573235024,24.6,4.600000000000001,17.555570628940103,23.9,3.8999999999999986,17.555570628940103,23.9,3.8999999999999986
Monaragala,2026,17,20.0,False,4,17.321517467179536,23.2,3.1999999999999993,16.29153135628843,22.1,2.1000000000000014,16.357183166317913,22.2,2.1999999999999993,16.357183166317913,22.2,2.1999999999999993
Monaragala,2026,18,20.0,False,4,20.90474619217408,24.6,4.600000000000001,19.477831630709574,23.2,3.1999999999999993,20.00234640155609,23.7,3.6999999999999993,20.00234640155609,23.7,3.6999999999999993
Monaragala,2026,19,32.0,False,4,17.607193980462675,23.1,8.899999999999999,17.52640985383798,23.0,9.0,17.52961548012057,23.0,9.0,17.52961548012057,23.0,9.0
Monaragala,2026,20,19.0,False,4,24.4382359881578,36.1,17.1,20.705468845029998,32.5,13.5,19.867448662588583,31.7,12.7,19.867448662588583,31.7,12.7
Monaragala,2026,21,13.0,False,4,20.304605381940696,27.5,14.5,20.002460675521096,27.2,14.2,19.631948479769594,26.8,13.8,19.631948479769594,26.8,13.8
Monaragala,2026,22,17.0,False,4,20.15292609554246,23.4,6.399999999999999,22.320819980936612,25.5,8.5,22.05505583827071,25.2,8.2,22.05505583827071,25.2,8.2
Monaragala,2026,23,35.0,False,4,18.611744023793086,20.3,14.7,21.193219761068352,22.9,12.100000000000001,21.058543830055456,22.8,12.2,21.058543830055456,22.8,12.2
Monaragala,2026,24,65.0,False,4,23.900875612660478,33.6,31.4,21.4566395857772,31.2,33.8,21.563250887770938,31.3,33.7,21.563250887770938,31.3,33.7
Monaragala,2026,25,91.0,False,4,31.533220600686292,68.6,22.400000000000006,22.305956924060734,60.3,30.700000000000003,20.663928901523562,58.7,32.3,20.663928901523562,58.7,32.3
Mullaitivu,2026,2,6.0,False,4,0.9590902099583152,1.4,4.6,1.1731501872106658,1.6,4.4,1.0745043805950645,1.5,4.5,1.0745043805950645,1.5,4.5
Mullaitivu,2026,3,7.0,False,4,1.9612444237198758,4.1,2.9000000000000004,1.3416109270896186,3.5,3.5,1.2878450529295264,3.4,3.6,1.2878450529295264,3.4,3.6
Mullaitivu,2026,4,3.0,False,4,3.1018451672760756,6.1,3.0999999999999996,1.6065127664132492,4.6,1.5999999999999996,1.408598131653195,4.4,1.4000000000000004,1.408598131653195,4.4,1.4000000000000004
Mullaitivu,2026,5,3.0,False,4,3.0679577131866838,5.0,2.0,2.1366863626346317,4.1,1.0999999999999996,2.4707660673261063,4.4,1.4000000000000004,2.4707660673261063,4.4,1.4000000000000004
Mullaitivu,2026,6,1.0,False,4,3.0455520449976357,4.5,3.5,2.7601219926483087,4.2,3.2,3.0567394106038286,4.5,3.5,3.0567394106038286,4.5,3.5
Mullaitivu,2026,7,2.0,False,4,2.215491445254859,3.2,1.2000000000000002,2.838355635274943,3.8,1.7999999999999998,3.0567394106038286,4.0,2.0,3.0567394106038286,4.0,2.0
Mullaitivu,2026,8,2.0,False,4,2.143736329924279,2.4,0.3999999999999999,2.5913846632961413,2.9,0.8999999999999999,2.6067212246059714,2.9,0.8999999999999999,2.6067212246059714,2.9,0.8999999999999999
Mullaitivu,2026,9,2.0,False,4,2.09623005119495,2.5,0.5,2.354487065542194,2.8,0.7999999999999998,2.179411466766833,2.6,0.6000000000000001,2.179411466766833,2.6,0.6000000000000001
Mullaitivu,2026,10,2.0,False,4,2.0645864592493357,2.4,0.3999999999999999,2.129497745767674,2.4,0.3999999999999999,2.119892770231835,2.4,0.3999999999999999,2.119892770231835,2.4,0.3999999999999999
Mullaitivu,2026,11,2.0,False,4,2.043421734001179,2.0,0.0,2.0867633696028713,2.0,0.0,2.0803676224783496,2.0,0.0,2.0803676224783496,2.0,0.0
Mullaitivu,2026,12,1.0,False,4,2.02922601255674,1.8,0.8,2.0582622836121276,1.9,0.8999999999999999,2.053985762213889,1.9,0.8999999999999999,2.053985762213889,1.9,0.8999999999999999
Mullaitivu,2026,13,1.0,False,4,1.6464184672749176,1.8,0.8,1.9405668232179116,2.0,1.0,2.036315577112648,2.1,1.1,2.036315577112648,2.1,1.1
Mullaitivu,2026,14,1.0,False,4,1.4155540109827305,1.0,0.0,1.7707176521288939,1.4,0.3999999999999999,1.8313600373636199,1.4,0.3999999999999999,1.8313600373636199,1.4,0.3999999999999999
Mullaitivu,2026,15,1.0,False,4,1.2712521159372434,0.9,0.09999999999999998,1.5752421581980505,1.2,0.19999999999999996,1.528352574971437,1.1,0.10000000000000009,1.528352574971437,1.1,0.10000000000000009
Mullaitivu,2026,16,1.0,False,4,1.1788929283339749,0.9,0.09999999999999998,1.3716146605223298,1.1,0.10000000000000009,1.3422920737186517,1.1,0.10000000000000009,1.3422920737186517,1.1,0.10000000000000009
Mullaitivu,2026,17,4.0,False,4,1.1188093590965287,1.0,3.0,1.2433780557167529,1.1,2.9,1.2245932603240615,1.1,2.9,1.2245932603240615,1.1,2.9
Mullaitivu,2026,18,3.0,False,4,1.8022657101674238,1.7,1.3,1.328228533318626,1.2,1.8,1.2245932603240615,1.1,1.9,1.2245932603240615,1.1,1.9
