District,fold_id,stage2_trained,rmse,mae,smape,n_obs_scored,n_obs_total
Kalutara,5,True,17.351758225494514,11.590621007884984,88.28783670556129,52,52
Kalutara,6,True,12.270137154819302,9.10676955757797,102.95746839524415,51,52
Kalutara,7,True,21.74983760997972,14.605456857667455,117.32093215701902,52,52
Kalutara,8,True,165.84192389851827,100.3635019518067,67.31733471725782,52,52
Kalutara,9,True,22.659225021953873,16.970804912230957,54.23627847818653,52,52
Kalutara,holdout,True,55.8713982607438,21.887652062667332,78.58754091199881,104,104
Kalutara,validation_aggregate,True,,13.799745710862762,,724,728
Kandy,1,False,19.54132464297868,15.964107314607466,200.0,52,52
Kandy,10,True,58.03422843259078,38.15434360031781,55.31726623744409,52,52
Kandy,11,True,73.15717902897973,65.10059568379138,27.95120236314459,51,52
Kandy,12,True,32.396310670204656,11.31277038692225,112.77546791939209,51,52
Kandy,13,True,31.416330414211533,19.85495568016179,81.74990045486035,51,52
Kandy,14,True,83.88812448287358,54.11189825739671,80.92565993237349,52,52
Kandy,2,True,22.777500201205385,17.002493886531628,115.48372278357326,52,52
Kandy,3,True,24.582090127536212,20.37612791517804,70.4944836103805,52,52
Kandy,4,True,9.520532315756434,7.863828943039362,107.56557390089748,52,52
Kandy,5,True,17.48636946809386,11.813264503650649,65.21884050793172,52,52
Kandy,6,True,17.59638569100251,12.305841750162099,33.815396665519266,51,52
Kandy,7,True,39.36965614340774,24.55407235314105,111.04672100375626,52,52
Kandy,8,True,283.78894213811895,167.55143887153767,93.39413196293471,52,52
Kandy,9,True,50.82980162093447,41.16505376453161,38.7488790206584,52,52
Kandy,holdout,True,47.96028650491138,21.55647916952884,86.15287925614066,104,104
Kandy,validation_aggregate,True,,20.115541797669913,,724,728
Kegalle,1,False,11.198714905804813,9.432148926794655,200.0,52,52
Kegalle,10,True,16.33232529797544,12.940885027398346,83.98994826003879,52,52
Kegalle,11,True,9.718388943358294,6.5485873596975255,18.658474765781,51,52
Kegalle,12,True,129.8615805250415,30.305663384908083,108.67232295801247,51,52
Kegalle,13,True,27.359027301985012,19.10154160825575,127.34425463514141,51,52
Kegalle,14,True,23.203132082591544,14.891790628276869,86.07646877215949,52,52
Kegalle,2,True,13.947144908345267,10.298395815699886,114.77000753283437,52,52
Kegalle,3,True,13.994877376788773,10.378004752035112,109.03460267848422,52,52
Kegalle,4,True,10.67662330575409,8.41724055986192,58.92357020183794,52,52
Kegalle,5,True,11.172008673597658,8.104177846065229,84.16756822915526,52,52
Kegalle,6,True,6.5385858179733045,5.041142167909973,81.68845930044345,51,52
Kegalle,7,True,16.51301335315029,10.524008193763288,118.25030738009288,52,52
Kegalle,8,True,203.10236484790238,124.60670820564272,71.72795163012951,52,52
Kegalle,9,True,13.552858083996664,9.718345606735472,45.87264759721992,52,52
Kegalle,holdout,True,19.019056285478534,10.71128357428856,109.8844416154417,104,104
Kegalle,validation_aggregate,True,,10.338200283867499,,724,728
Kilinochchi,1,False,1.9165273082001526,0.8653846153846154,80.76923076923077,52,52
Kilinochchi,10,True,5.232876798174783,3.0411794361677944,92.23352912769839,52,52
Kilinochchi,11,True,4.346649522839673,2.823857426873492,21.17793535149167,51,52
Kilinochchi,12,True,103.33425023529799,22.09174595731325,136.02022452906678,51,52
Kilinochchi,13,True,2.8097173653603913,1.9440041611098022,144.1171663613228,51,52
Kilinochchi,14,True,2.74576656655361,1.7793488402724478,137.94717293578063,52,52
Kilinochchi,2,True,1.3657168821138217,1.0781666320541392,147.1876622139311,52,52
Kilinochchi,3,True,1.2452914555126844,0.7245342460224227,127.35452320472614,52,52
Kilinochchi,4,True,1.3109249929929079,0.936844433080547,164.04495521652657,52,52
