District,Year,Week,Week_Start_Date,Week_End_Date,Number_of_Cases,is_imputed,is_reporting_anomaly,rain_sum (mm),precipitation_sum (mm),relative_humidity_2m_mean (%),relative_humidity_2m_max (%),relative_humidity_2m_min (%),temperature_2m_max (°C),temperature_2m_min (°C),apparent_temperature_mean (°C),apparent_temperature_max (°C),apparent_temperature_min (°C),temperature_2m_mean (°C),climate_data_source,Estimated_Population,Source_Type,cases_per_100k,cases_lag_1,cases_lag_2,cases_lag_3,cases_lag_4,rolling_mean_cases_4w,rolling_std_cases_4w,rate_of_change,weeks_since_reporting_anomaly,reporting_rebound_ratio_lag1,suspected_backfill_week,rainfall_lag_2,rainfall_lag_3,rainfall_lag_4,rainfall_lag_5,rainfall_lag_6,rainfall_lag_7,rainfall_lag_8,temperature_lag_1,temperature_lag_2,temperature_lag_3,temperature_lag_4,humidity_lag_1,humidity_lag_2,humidity_lag_3,humidity_lag_4,sin_week,cos_week,monsoon_indicator_SW,monsoon_indicator_NE
Kalutara,2010,41,2010-10-09,2010-10-15,12.0,False,False,20.5,20.5,82.85714285714286,88.85714285714286,75.71428571428571,28.37142857142857,25.11428571428572,30.75714285714286,32.9,29.485714285714288,26.571428571428573,observed,1193637,interpolated,1.0053307663887765,12.0,13.0,12.0,13.0,12.5,0.5773502691895522,-1.0,,,0,96.9,122.6,30.3,30.3,67.3,22.2,34.2,25.942857142857143,25.428571428571427,25.5,26.2,88.0,87.28571428571429,88.85714285714286,86.71428571428571,-0.9709418174260521,0.23931566428755738,0,0
Kalutara,2010,42,2010-10-16,2010-10-22,7.0,False,False,17.0,17.0,83.28571428571429,90.42857142857144,75.14285714285714,28.0,24.557142857142857,30.32857142857143,32.58571428571429,28.928571428571427,26.142857142857142,observed,1193637,interpolated,0.5864429470601197,12.0,12.0,13.0,12.0,12.25,0.4999999999999152,0.0,,,0,150.9,96.9,122.6,30.3,30.3,67.3,22.2,26.571428571428573,25.942857142857143,25.428571428571427,25.5,82.85714285714286,88.0,87.28571428571429,88.85714285714286,-0.9350162426854148,0.35460488704253557,0,0
Kalutara,2010,43,2010-10-23,2010-10-29,6.0,False,False,44.7,44.7,85.28571428571429,91.71428571428572,76.28571428571429,28.357142857142858,24.24285714285714,30.81428571428572,33.528571428571425,29.12857142857143,26.0,observed,1193637,interpolated,0.5026653831943882,7.0,12.0,12.0,13.0,11.0,2.7080128015453044,-5.0,,,0,20.5,150.9,96.9,122.6,30.3,30.3,67.3,26.142857142857142,26.571428571428573,25.942857142857143,25.428571428571427,83.28571428571429,82.85714285714286,88.0,87.28571428571429,-0.8854560256532101,0.464723172043768,0,0
Kalutara,2010,44,2010-10-30,2010-11-05,2.0,False,False,70.8,70.8,86.42857142857143,93.71428571428572,77.28571428571429,27.77142857142857,24.2,30.62857142857143,33.0,29.057142857142857,25.75714285714286,observed,1193637,interpolated,0.1675551277314627,6.0,7.0,12.0,12.0,9.25,3.2015621187164114,-1.0,,,0,17.0,20.5,150.9,96.9,122.6,30.3,30.3,26.0,26.142857142857142,26.571428571428573,25.942857142857143,85.28571428571429,83.28571428571429,82.85714285714286,88.0,-0.822983865893657,0.5680647467311548,0,1
Kalutara,2010,45,2010-11-06,2010-11-12,3.0,False,False,198.5,198.5,85.0,93.42857142857144,75.71428571428571,27.985714285714288,24.17142857142857,30.25714285714286,32.528571428571425,28.7,25.842857142857145,observed,1193637,interpolated,0.2513326915971941,2.0,6.0,7.0,12.0,6.75,4.112987559751012,-4.0,,,0,44.7,17.0,20.5,150.9,96.9,122.6,30.3,25.75714285714286,26.0,26.142857142857142,26.571428571428573,86.42857142857143,85.28571428571429,83.28571428571429,82.85714285714286,-0.7485107481711011,0.6631226582407952,0,1
Kalutara,2010,46,2010-11-13,2010-11-19,3.0,False,False,47.7,47.7,86.42857142857143,94.85714285714286,75.71428571428571,28.514285714285712,23.457142857142856,30.74285714285714,35.128571428571426,28.12857142857143,25.642857142857142,observed,1193637,interpolated,0.2513326915971941,3.0,2.0,6.0,7.0,4.5,2.3804761428476,1.0,,,0,70.8,44.7,17.0,20.5,150.9,96.9,122.6,25.842857142857145,25.75714285714286,26.0,26.142857142857142,85.0,86.42857142857143,85.28571428571429,83.28571428571429,-0.6631226582407955,0.7485107481711007,0,1
Kalutara,2010,47,2010-11-20,2010-11-26,5.0,False,False,149.3,149.3,88.85714285714286,95.14285714285714,78.0,27.585714285714285,23.557142857142857,29.74285714285714,32.971428571428575,28.071428571428573,25.02857142857143,observed,1193637,interpolated,0.4188878193286569,3.0,3.0,2.0,6.0,3.5,1.732050807568854,0.0,,,0,198.5,70.8,44.7,17.0,20.5,150.9,96.9,25.642857142857142,25.842857142857145,25.75714285714286,26.0,86.42857142857143,85.0,86.42857142857143,85.28571428571429,-0.5680647467311559,0.8229838658936564,0,1
Kalutara,2010,48,2010-11-27,2010-12-03,4.0,False,False,156.3,156.3,90.0,96.42857142857144,79.71428571428571,27.714285714285715,23.65714285714285,30.085714285714285,33.4,28.24285714285714,25.15714285714285,observed,1193637,interpolated,0.3351102554629255,5.0,3.0,3.0,2.0,3.25,1.2583057392117596,2.0,,,0,47.7,198.5,70.8,44.7,17.0,20.5,150.9,25.02857142857143,25.642857142857142,25.842857142857145,25.75714285714286,88.85714285714286,86.42857142857143,85.0,86.42857142857143,-0.4647231720437684,0.88545602565321,0,1
Kalutara,2010,49,2010-12-04,2010-12-10,5.0,False,False,146.8,146.8,88.28571428571429,94.14285714285714,78.28571428571429,26.914285714285715,23.65714285714285,28.757142857142856,31.085714285714285,27.27142857142857,24.857142857142858,observed,1193637,interpolated,0.4188878193286569,4.0,5.0,3.0,3.0,3.75,0.9574271077562961,-1.0,,,0,149.3,47.7,198.5,70.8,44.7,17.0,20.5,25.15714285714285,25.02857142857143,25.642857142857142,25.842857142857145,90.0,88.85714285714286,86.42857142857143,85.0,-0.35460488704253595,0.9350162426854147,0,1
Kalutara,2010,50,2010-12-11,2010-12-17,2.0,False,False,15.6,15.6,83.28571428571429,93.71428571428572,70.71428571428571,28.342857142857145,22.81428571428572,30.071428571428573,33.7,27.12857142857143,25.542857142857144,observed,1193637,interpolated,0.1675551277314627,5.0,4.0,5.0,3.0,4.25,0.9574271077562961,1.0,,,0,156.3,149.3,47.7,198.5,70.8,44.7,17.0,24.857142857142858,25.15714285714285,25.02857142857143,25.642857142857142,88.28571428571429,90.0,88.85714285714286,86.42857142857143,-0.2393156642875578,0.970941817426052,0,1
Kalutara,2010,51,2010-12-18,2010-12-24,2.0,False,False,97.3,97.3,85.28571428571429,92.71428571428572,74.85714285714286,27.12857142857143,22.914285714285715,28.62857142857143,31.571428571428573,26.214285714285715,24.87142857142857,observed,1193637,interpolated,0.1675551277314627,2.0,5.0,4.0,5.0,4.0,1.4142135623730665,-3.0,,,0,146.8,156.3,149.3,47.7,198.5,70.8,44.7,25.542857142857144,24.857142857142858,25.15714285714285,25.02857142857143,83.28571428571429,88.28571428571429,90.0,88.85714285714286,-0.12053668025532363,0.992708874098054,0,1
Kalutara,2010,52,2010-12-25,2010-12-31,3.0,False,False,48.5,48.5,85.0,92.14285714285714,74.57142857142857,26.87142857142857,23.25714285714286,27.97142857142857,30.2,26.0,24.714285714285715,observed,1193637,interpolated,0.2513326915971941,2.0,2.0,5.0,4.0,3.25,1.4999999999999731,0.0,,,0,15.6,146.8,156.3,149.3,47.7,198.5,70.8,24.87142857142857,25.542857142857144,24.857142857142858,25.15714285714285,85.28571428571429,83.28571428571429,88.28571428571429,90.0,6.432490598706546e-16,1.0,0,1
Kalutara,2011,1,2011-01-01,2011-01-07,1.0,False,False,26.6,26.6,85.42857142857143,92.85714285714286,74.42857142857143,27.542857142857144,23.085714285714285,27.885714285714283,30.87142857142857,25.74285714285714,24.81428571428572,observed,1207793,interpolated,0.0827956446179105,3.0,2.0,2.0,5.0,3.0,1.4142135623730665,1.0,,,0,97.3,15.6,146.8,156.3,149.3,47.7,198.5,24.714285714285715,24.87142857142857,25.542857142857144,24.857142857142858,85.0,85.28571428571429,83.28571428571429,88.28571428571429,0.12053668025532305,0.992708874098054,0,1
Kalutara,2011,2,2011-01-08,2011-01-14,5.0,False,False,70.4,70.4,84.57142857142857,90.57142857142856,76.42857142857143,25.7,22.571428571428573,26.52857142857143,28.542857142857144,24.67142857142857,24.014285714285712,observed,1207793,interpolated,0.4139782230895526,1.0,3.0,2.0,2.0,2.0,0.8164965809276766,-2.0,,,0,48.5,97.3,15.6,146.8,156.3,149.3,47.7,24.81428571428572,24.714285714285715,24.87142857142857,25.542857142857144,85.42857142857143,85.0,85.28571428571429,83.28571428571429,0.23931566428755774,0.970941817426052,0,1
Kalutara,2011,3,2011-01-15,2011-01-21,8.0,False,False,18.4,18.4,85.71428571428571,96.71428571428572,71.42857142857143,28.042857142857144,22.37142857142857,29.6,34.0,26.414285714285715,24.97142857142857,observed,1207793,interpolated,0.6623651569432841,5.0,1.0,3.0,2.0,2.75,1.7078251276599095,4.0,,,0,26.6,48.5,97.3,15.6,146.8,156.3,149.3,24.014285714285712,24.81428571428572,24.714285714285715,24.87142857142857,84.57142857142857,85.42857142857143,85.0,85.28571428571429,0.3546048870425356,0.9350162426854148,0,1
Kalutara,2011,4,2011-01-22,2011-01-28,27.0,False,False,35.3,35.3,81.28571428571429,91.71428571428572,65.42857142857143,28.82857142857143,22.842857142857145,29.071428571428573,33.57142857142857,25.728571428571428,25.31428571428572,observed,1207793,interpolated,2.235482404683584,8.0,5.0,1.0,3.0,4.25,2.986078811194806,3.0,,,0,70.4,26.6,48.5,97.3,15.6,146.8,156.3,24.97142857142857,24.014285714285712,24.81428571428572,24.714285714285715,85.71428571428571,84.57142857142857,85.42857142857143,85.0,0.4647231720437685,0.8854560256532099,0,1
Kalutara,2011,5,2011-01-29,2011-02-04,13.0,False,False,61.8,61.8,87.14285714285714,93.28571428571428,78.57142857142857,26.557142857142857,23.085714285714285,27.585714285714285,29.957142857142856,25.842857142857145,24.47142857142857,observed,1207793,interpolated,1.0763433800328368,27.0,8.0,5.0,1.0,10.25,11.528949070347505,19.0,,,0,18.4,70.4,26.6,48.5,97.3,15.6,146.8,25.31428571428572,24.97142857142857,24.014285714285712,24.81428571428572,81.28571428571429,85.71428571428571,84.57142857142857,85.42857142857143,0.5680647467311558,0.8229838658936564,0,1
Kalutara,2011,6,2011-02-05,2011-02-11,7.0,False,False,47.4,47.4,86.14285714285714,93.42857142857144,73.85714285714286,28.02857142857143,23.4,28.885714285714283,32.08571428571428,26.52857142857143,25.27142857142857,observed,1207793,interpolated,0.5795695123253736,13.0,27.0,8.0,5.0,13.25,9.742518497116984,-14.0,,,0,35.3,18.4,70.4,26.6,48.5,97.3,15.6,24.47142857142857,25.31428571428572,24.97142857142857,24.014285714285712,87.14285714285714,81.28571428571429,85.71428571428571,84.57142857142857,0.6631226582407952,0.7485107481711011,0,1
Kalutara,2011,7,2011-02-12,2011-02-18,1.0,False,False,1.7,1.7,80.57142857142857,92.0,67.14285714285714,28.885714285714283,23.67142857142857,30.61428571428572,34.471428571428575,27.642857142857142,26.12857142857143,observed,1207793,interpolated,0.0827956446179105,7.0,13.0,27.0,8.0,13.75,9.215023964519386,-6.0,,,0,61.8,35.3,18.4,70.4,26.6,48.5,97.3,25.27142857142857,24.47142857142857,25.31428571428572,24.97142857142857,86.14285714285714,87.14285714285714,81.28571428571429,85.71428571428571,0.7485107481711011,0.6631226582407953,0,1
Kalutara,2011,8,2011-02-19,2011-02-25,7.0,False,False,15.0,15.0,83.57142857142857,93.42857142857144,70.14285714285714,29.042857142857144,23.642857142857142,31.2,35.7,28.17142857142857,26.1,observed,1207793,interpolated,0.5795695123253736,1.0,7.0,13.0,27.0,12.0,11.13552872566004,-6.0,,,0,47.4,61.8,35.3,18.4,70.4,26.6,48.5,26.12857142857143,25.27142857142857,24.47142857142857,25.31428571428572,80.57142857142857,86.14285714285714,87.14285714285714,81.28571428571429,0.8229838658936564,0.5680647467311559,0,1
Kalutara,2011,9,2011-02-26,2011-03-04,18.0,False,False,27.5,27.5,81.85714285714286,93.14285714285714,67.57142857142857,29.52857142857143,23.742857142857144,30.857142857142858,35.48571428571429,28.02857142857143,26.12857142857143,observed,1207793,interpolated,1.4903216031223894,7.0,1.0,7.0,13.0,7.0,4.898979485566346,6.0,,,0,1.7,47.4,61.8,35.3,18.4,70.4,26.6,26.1,26.12857142857143,25.27142857142857,24.47142857142857,83.57142857142857,80.57142857142857,86.14285714285714,87.14285714285714,0.8854560256532099,0.4647231720437686,0,0
Kalutara,2011,10,2011-03-05,2011-03-11,11.0,False,False,49.0,49.0,84.0,94.85714285714286,68.71428571428571,29.428571428571427,23.32857142857143,31.357142857142858,36.32857142857143,27.87142857142857,26.17142857142857,observed,1207793,interpolated,0.9107520907970158,18.0,7.0,1.0,7.0,8.25,7.0887234393789065,11.0,,,0,15.0,1.7,47.4,61.8,35.3,18.4,70.4,26.12857142857143,26.1,26.12857142857143,25.27142857142857,81.85714285714286,83.57142857142857,80.57142857142857,86.14285714285714,0.9350162426854148,0.35460488704253557,0,0
Kalutara,2011,11,2011-03-12,2011-03-18,13.0,False,False,6.5,6.5,79.85714285714286,91.57142857142856,61.85714285714285,30.65714285714285,23.914285714285715,31.47142857142857,36.385714285714286,27.785714285714285,26.842857142857145,observed,1207793,interpolated,1.0763433800328368,11.0,18.0,7.0,1.0,9.25,7.135591542869209,-7.0,,,0,27.5,15.0,1.7,47.4,61.8,35.3,18.4,26.17142857142857,26.12857142857143,26.1,26.12857142857143,84.0,81.85714285714286,83.57142857142857,80.57142857142857,0.970941817426052,0.23931566428755804,0,0
Kalutara,2011,12,2011-03-19,2011-03-25,10.0,False,False,20.0,20.0,83.42857142857143,92.71428571428572,72.42857142857143,29.285714285714285,24.5,31.914285714285715,35.6,29.585714285714285,26.7,observed,1207793,interpolated,0.8279564461791052,13.0,11.0,18.0,7.0,12.25,4.573474244670737,2.0,,,0,49.0,27.5,15.0,1.7,47.4,61.8,35.3,26.842857142857145,26.17142857142857,26.12857142857143,26.1,79.85714285714286,84.0,81.85714285714286,83.57142857142857,0.992708874098054,0.120536680255323,0,0
Kalutara,2011,13,2011-03-26,2011-04-01,2.0,False,False,17.4,17.4,85.28571428571429,94.42857142857144,73.28571428571429,29.37142857142857,24.357142857142858,32.08571428571428,36.17142857142857,29.6,26.585714285714285,observed,1207793,interpolated,0.165591289235821,10.0,13.0,11.0,18.0,13.0,3.5590260840104238,-3.0,,,0,6.5,49.0,27.5,15.0,1.7,47.4,61.8,26.7,26.842857142857145,26.17142857142857,26.12857142857143,83.42857142857143,79.85714285714286,84.0,81.85714285714286,1.0,-1.6081226496766366e-16,0,0
Kalutara,2011,14,2011-04-02,2011-04-08,11.0,False,False,19.1,19.1,83.0,93.0,71.42857142857143,29.557142857142857,24.1,31.82857142857143,36.2,28.857142857142858,26.642857142857142,observed,1207793,interpolated,0.9107520907970158,2.0,10.0,13.0,11.0,9.0,4.83045891539647,-8.0,,,0,20.0,6.5,49.0,27.5,15.0,1.7,47.4,26.585714285714285,26.7,26.842857142857145,26.17142857142857,85.28571428571429,83.42857142857143,79.85714285714286,84.0,0.992708874098054,-0.12053668025532288,0,0
Kalutara,2011,15,2011-04-09,2011-04-15,3.0,False,False,89.2,89.2,84.85714285714286,93.85714285714286,72.28571428571429,29.485714285714288,24.042857142857144,31.585714285714285,36.48571428571429,28.585714285714285,26.31428571428572,observed,1207793,interpolated,0.2483869338537316,11.0,2.0,10.0,13.0,9.0,4.83045891539647,9.0,,,0,17.4,20.0,6.5,49.0,27.5,15.0,1.7,26.642857142857142,26.585714285714285,26.7,26.842857142857145,83.0,85.28571428571429,83.42857142857143,79.85714285714286,0.9709418174260521,-0.2393156642875575,0,0
Kalutara,2011,16,2011-04-16,2011-04-22,29.0,False,False,67.7,67.7,86.57142857142857,95.14285714285714,75.71428571428571,29.12857142857143,24.25714285714286,31.542857142857144,35.7,29.32857142857143,26.27142857142857,observed,1207793,interpolated,2.4010736939194053,3.0,11.0,2.0,10.0,6.5,4.654746681256305,-8.0,,,0,19.1,17.4,20.0,6.5,49.0,27.5,15.0,26.31428571428572,26.642857142857142,26.585714285714285,26.7,84.85714285714286,83.0,85.28571428571429,83.42857142857143,0.9350162426854148,-0.35460488704253545,0,0
Kalutara,2011,17,2011-04-23,2011-04-29,33.0,False,False,89.3,89.3,89.0,95.14285714285714,80.71428571428571,28.0,24.642857142857142,31.228571428571428,33.5,29.714285714285715,26.071428571428573,observed,1207793,interpolated,2.732256272391047,29.0,3.0,11.0,2.0,11.25,12.499999999999996,26.0,,,0,89.2,19.1,17.4,20.0,6.5,49.0,27.5,26.27142857142857,26.31428571428572,26.642857142857142,26.585714285714285,86.57142857142857,84.85714285714286,83.0,85.28571428571429,0.8854560256532099,-0.4647231720437685,0,0
Kalutara,2011,18,2011-04-30,2011-05-06,17.0,False,False,50.6,50.6,87.57142857142857,93.85714285714286,78.42857142857143,28.74285714285714,25.014285714285712,31.8,34.385714285714286,30.27142857142857,26.642857142857142,observed,1207793,interpolated,1.4075259585044788,33.0,29.0,3.0,11.0,19.0,14.329456840136448,4.0,,,0,67.7,89.2,19.1,17.4,20.0,6.5,49.0,26.071428571428573,26.27142857142857,26.31428571428572,26.642857142857142,89.0,86.57142857142857,84.85714285714286,83.0,0.8229838658936565,-0.5680647467311557,0,0
Kalutara,2011,19,2011-05-07,2011-05-13,19.0,False,False,39.3,39.3,87.57142857142857,93.57142857142856,79.42857142857143,28.942857142857143,25.24285714285714,32.028571428571425,35.1,30.442857142857143,26.842857142857145,observed,1207793,interpolated,1.5731172477403,17.0,33.0,29.0,3.0,20.5,13.503086067019392,-16.0,,,0,89.3,67.7,89.2,19.1,17.4,20.0,6.5,26.642857142857142,26.071428571428573,26.27142857142857,26.31428571428572,87.57142857142857,89.0,86.57142857142857,84.85714285714286,0.7485107481711013,-0.663122658240795,0,0
Kalutara,2011,20,2011-05-14,2011-05-20,12.0,False,False,15.9,15.9,85.0,93.71428571428572,76.28571428571429,29.4,24.842857142857145,32.371428571428574,36.17142857142857,29.87142857142857,27.02857142857143,observed,1207793,interpolated,0.9935477354149264,19.0,17.0,33.0,29.0,24.5,7.72442015083764,2.0,,,0,50.6,89.3,67.7,89.2,19.1,17.4,20.0,26.842857142857145,26.642857142857142,26.071428571428573,26.27142857142857,87.57142857142857,87.57142857142857,89.0,86.57142857142857,0.6631226582407952,-0.7485107481711012,1,0
Kalutara,2011,21,2011-05-21,2011-05-27,60.0,False,False,61.0,61.0,86.71428571428571,94.57142857142856,77.42857142857143,28.842857142857145,24.857142857142858,31.52857142857143,34.285714285714285,29.857142857142858,26.5,observed,1207793,interpolated,4.967738677074631,12.0,19.0,17.0,33.0,20.25,8.995369179009085,-7.0,,,0,39.3,50.6,89.3,67.7,89.2,19.1,17.4,27.02857142857143,26.842857142857145,26.642857142857142,26.071428571428573,85.0,87.57142857142857,87.57142857142857,89.0,0.5680647467311558,-0.8229838658936564,1,0
Kalutara,2011,22,2011-05-28,2011-06-03,33.0,False,False,83.8,83.8,86.0,93.28571428571428,77.57142857142857,28.47142857142857,24.928571428571427,30.985714285714288,32.84285714285714,29.32857142857143,26.514285714285712,observed,1207793,interpolated,2.732256272391047,60.0,12.0,19.0,17.0,27.0,22.196095752781986,48.0,,,0,15.9,39.3,50.6,89.3,67.7,89.2,19.1,26.5,27.02857142857143,26.842857142857145,26.642857142857142,86.71428571428571,85.0,87.57142857142857,87.57142857142857,0.46472317204376906,-0.8854560256532096,1,0
Kalutara,2011,23,2011-06-04,2011-06-10,27.0,False,False,48.400000000000006,48.400000000000006,87.85714285714286,94.28571428571428,79.85714285714286,28.47142857142857,25.014285714285712,31.67142857142857,34.08571428571428,30.11428571428572,26.557142857142857,observed,1207793,interpolated,2.235482404683584,33.0,60.0,12.0,19.0,31.0,21.213203435596423,-27.0,,,0,61.0,15.9,39.3,50.6,89.3,67.7,89.2,26.514285714285712,26.5,27.02857142857143,26.842857142857145,86.0,86.71428571428571,85.0,87.57142857142857,0.35460488704253584,-0.9350162426854147,1,0
Kalutara,2011,24,2011-06-11,2011-06-17,37.0,False,False,51.0,51.0,86.85714285714286,92.57142857142856,79.0,28.342857142857145,25.071428571428573,31.2,33.51428571428571,29.74285714285714,26.5,observed,1207793,interpolated,3.0634388508626893,27.0,33.0,60.0,12.0,33.0,20.04993765576342,-6.0,,,0,83.8,61.0,15.9,39.3,50.6,89.3,67.7,26.557142857142857,26.514285714285712,26.5,27.02857142857143,87.85714285714286,86.0,86.71428571428571,85.0,0.23931566428755768,-0.970941817426052,1,0
Kalutara,2011,25,2011-06-18,2011-06-24,46.0,False,False,15.9,15.9,82.71428571428571,89.14285714285714,74.85714285714286,29.042857142857144,25.571428571428573,31.81428571428572,34.08571428571428,30.4,27.185714285714287,observed,1207793,interpolated,3.808599652423884,37.0,27.0,33.0,60.0,39.25,14.43086968966181,10.0,,,0,48.400000000000006,83.8,61.0,15.9,39.3,50.6,89.3,26.5,26.557142857142857,26.514285714285712,26.5,86.85714285714286,87.85714285714286,86.0,86.71428571428571,0.12053668025532308,-0.992708874098054,1,0
Kalutara,2011,26,2011-06-25,2011-07-01,30.0,False,False,28.5,28.5,85.0,92.0,76.0,28.785714285714285,25.071428571428573,31.4,33.542857142857144,29.61428571428572,26.785714285714285,observed,1207793,interpolated,2.4838693385373154,46.0,37.0,27.0,33.0,35.75,7.973915809270454,9.0,,,0,51.0,48.400000000000006,83.8,61.0,15.9,39.3,50.6,27.185714285714287,26.5,26.557142857142857,26.514285714285712,82.71428571428571,86.85714285714286,87.85714285714286,86.0,-3.216245299353273e-16,-1.0,1,0
Kalutara,2011,27,2011-07-02,2011-07-08,34.0,False,False,42.5,42.5,85.71428571428571,93.57142857142856,76.14285714285714,28.77142857142857,24.571428571428573,31.25714285714286,34.042857142857144,29.357142857142858,26.442857142857143,observed,1207793,interpolated,2.8150519170089576,30.0,46.0,37.0,27.0,35.0,8.445906306213281,-16.0,,,0,15.9,51.0,48.400000000000006,83.8,61.0,15.9,39.3,26.785714285714285,27.185714285714287,26.5,26.557142857142857,85.0,82.71428571428571,86.85714285714286,87.85714285714286,-0.12053668025532283,-0.992708874098054,1,0
Kalutara,2011,28,2011-07-09,2011-07-15,25.0,False,False,73.5,73.5,86.85714285714286,92.85714285714286,79.14285714285714,27.857142857142858,24.7,30.342857142857145,32.142857142857146,29.12857142857143,26.042857142857144,observed,1207793,interpolated,2.069891115447763,34.0,30.0,46.0,37.0,36.75,6.8007352543677175,4.0,,,0,28.5,15.9,51.0,48.400000000000006,83.8,61.0,15.9,26.442857142857143,26.785714285714285,27.185714285714287,26.5,85.71428571428571,85.0,82.71428571428571,86.85714285714286,-0.23931566428755743,-0.9709418174260521,1,0
Kalutara,2011,29,2011-07-16,2011-07-22,31.0,False,False,67.1,67.1,86.85714285714286,93.42857142857144,79.14285714285714,28.071428571428573,24.457142857142856,30.642857142857142,33.042857142857144,28.842857142857145,26.085714285714285,observed,1207793,interpolated,2.566664983155226,25.0,34.0,30.0,46.0,33.75,8.958236433584455,-9.0,,,0,42.5,28.5,15.9,51.0,48.400000000000006,83.8,61.0,26.042857142857144,26.442857142857143,26.785714285714285,27.185714285714287,86.85714285714286,85.71428571428571,85.0,82.71428571428571,-0.3546048870425356,-0.9350162426854148,1,0
Kalutara,2011,30,2011-07-23,2011-07-29,24.0,False,False,69.2,69.2,87.14285714285714,92.85714285714286,79.14285714285714,27.75714285714286,24.514285714285712,30.085714285714285,32.142857142857146,28.785714285714285,25.8,observed,1207793,interpolated,1.9870954708298527,31.0,25.0,34.0,30.0,30.0,3.741657386773933,6.0,,,0,73.5,42.5,28.5,15.9,51.0,48.400000000000006,83.8,26.085714285714285,26.042857142857144,26.442857142857143,26.785714285714285,86.85714285714286,86.85714285714286,85.71428571428571,85.0,-0.46472317204376806,-0.8854560256532101,1,0
Kalutara,2011,31,2011-07-30,2011-08-05,25.0,False,False,33.8,33.8,86.85714285714286,92.42857142857144,78.71428571428571,28.17142857142857,24.81428571428572,31.02857142857143,33.6,29.385714285714283,26.27142857142857,observed,1207793,interpolated,2.069891115447763,24.0,31.0,25.0,34.0,28.5,4.795831523312713,-7.0,,,0,67.1,73.5,42.5,28.5,15.9,51.0,48.400000000000006,25.8,26.085714285714285,26.042857142857144,26.442857142857143,87.14285714285714,86.85714285714286,86.85714285714286,85.71428571428571,-0.5680647467311556,-0.8229838658936566,1,0
Kalutara,2011,32,2011-08-06,2011-08-12,19.0,False,False,58.6,58.6,85.57142857142857,92.71428571428572,78.57142857142857,28.042857142857144,24.6,30.557142857142857,33.05714285714286,28.971428571428568,26.15714285714285,observed,1207793,interpolated,1.5731172477403,25.0,24.0,31.0,25.0,26.25,3.2015621187164154,1.0,,,0,69.2,67.1,73.5,42.5,28.5,15.9,51.0,26.27142857142857,25.8,26.085714285714285,26.042857142857144,86.85714285714286,87.14285714285714,86.85714285714286,86.85714285714286,-0.663122658240795,-0.7485107481711013,1,0
Kalutara,2011,33,2011-08-13,2011-08-19,15.0,False,False,65.0,65.0,86.14285714285714,93.14285714285714,77.57142857142857,27.97142857142857,24.37142857142857,30.685714285714287,33.028571428571425,28.985714285714288,26.014285714285712,observed,1207793,interpolated,1.2419346692686577,19.0,25.0,24.0,31.0,24.75,4.924428900898047,-6.0,,,0,33.8,69.2,67.1,73.5,42.5,28.5,15.9,26.15714285714285,26.27142857142857,25.8,26.085714285714285,85.57142857142857,86.85714285714286,87.14285714285714,86.85714285714286,-0.7485107481711011,-0.6631226582407952,1,0
Kalutara,2011,34,2011-08-20,2011-08-26,12.0,False,False,80.5,80.5,86.71428571428571,94.0,78.57142857142857,27.857142857142858,24.1,30.11428571428572,32.642857142857146,28.47142857142857,25.75714285714286,observed,1207793,interpolated,0.9935477354149264,15.0,19.0,25.0,24.0,20.75,4.645786621588779,-4.0,,,0,58.6,33.8,69.2,67.1,73.5,42.5,28.5,26.014285714285712,26.15714285714285,26.27142857142857,25.8,86.14285714285714,85.57142857142857,86.85714285714286,87.14285714285714,-0.8229838658936564,-0.5680647467311559,1,0
Kalutara,2011,35,2011-08-27,2011-09-02,16.0,False,False,61.2,61.2,84.85714285714286,91.28571428571428,76.14285714285714,28.4,24.857142857142858,30.685714285714287,33.67142857142857,29.185714285714287,26.25714285714286,observed,1207793,interpolated,1.3247303138865685,12.0,15.0,19.0,25.0,17.75,5.619905100029118,-3.0,,,0,65.0,58.6,33.8,69.2,67.1,73.5,42.5,25.75714285714286,26.014285714285712,26.15714285714285,26.27142857142857,86.71428571428571,86.14285714285714,85.57142857142857,86.85714285714286,-0.8854560256532096,-0.4647231720437691,1,0
Kalutara,2011,36,2011-09-03,2011-09-09,5.0,False,False,69.7,69.7,86.42857142857143,93.85714285714286,77.14285714285714,28.642857142857142,24.5,31.31428571428572,34.542857142857144,29.61428571428572,26.31428571428572,observed,1207793,interpolated,0.4139782230895526,16.0,12.0,15.0,19.0,15.5,2.886751345948121,4.0,,,0,80.5,65.0,58.6,33.8,69.2,67.1,73.5,26.25714285714286,25.75714285714286,26.014285714285712,26.15714285714285,84.85714285714286,86.71428571428571,86.14285714285714,85.57142857142857,-0.9350162426854147,-0.3546048870425359,1,0
Kalutara,2011,37,2011-09-10,2011-09-16,24.0,False,False,154.3,154.3,89.28571428571429,95.0,79.71428571428571,27.414285714285715,24.2,29.61428571428572,31.5,28.27142857142857,25.457142857142856,observed,1207793,interpolated,1.9870954708298527,5.0,16.0,12.0,15.0,12.0,4.966554808583775,-11.0,,,0,61.2,80.5,65.0,58.6,33.8,69.2,67.1,26.31428571428572,26.25714285714286,25.75714285714286,26.014285714285712,86.42857142857143,84.85714285714286,86.71428571428571,86.14285714285714,-0.970941817426052,-0.23931566428755774,1,0
