District,Year,Week,rain_sum (mm),precipitation_sum (mm),relative_humidity_2m_mean (%),relative_humidity_2m_max (%),relative_humidity_2m_min (%),temperature_2m_max (°C),temperature_2m_min (°C),apparent_temperature_mean (°C),apparent_temperature_max (°C),apparent_temperature_min (°C),temperature_2m_mean (°C),weather_code (wmo code)
Kalutara,2018,38,38.2,38.2,80.57142857142857,88.28571428571429,70.85714285714286,28.942857142857143,25.571428571428573,30.928571428571427,33.41428571428572,29.342857142857145,27.114285714285717,51
Kalutara,2018,39,59.0,59.0,88.0,96.0,78.28571428571429,28.47142857142857,24.099999999999998,31.47142857142857,34.957142857142856,28.957142857142856,26.157142857142855,63
Kalutara,2018,40,71.3,71.3,89.14285714285714,97.71428571428571,76.85714285714286,28.657142857142855,23.928571428571427,31.3,34.8,28.842857142857145,25.985714285714288,63
Kalutara,2018,41,106.3,106.3,90.14285714285714,97.28571428571429,81.0,27.82857142857143,23.357142857142858,30.2,32.98571428571428,27.47142857142857,25.442857142857143,63
Kalutara,2018,42,38.6,38.6,86.71428571428571,96.57142857142857,74.42857142857143,28.714285714285715,23.114285714285717,30.928571428571427,35.028571428571425,27.400000000000002,25.87142857142857,51
Kalutara,2018,43,111.3,111.3,89.42857142857143,97.71428571428571,79.42857142857143,28.285714285714285,23.214285714285715,30.571428571428573,34.371428571428574,27.67142857142857,25.457142857142856,63
Kalutara,2018,44,62.5,62.5,86.85714285714286,95.14285714285714,75.28571428571429,28.914285714285715,23.771428571428572,31.042857142857144,34.51428571428571,28.285714285714285,26.12857142857143,51
Kalutara,2018,45,171.1,171.1,90.57142857142857,97.28571428571429,78.42857142857143,28.214285714285715,23.3,30.271428571428572,34.15714285714286,27.75714285714286,25.271428571428572,63
Kalutara,2018,46,7.8,7.8,83.28571428571429,94.42857142857143,66.57142857142857,29.585714285714285,23.114285714285717,30.62857142857143,34.72857142857143,27.12857142857143,26.157142857142855,51
Kalutara,2018,47,70.7,70.7,86.71428571428571,96.71428571428571,74.85714285714286,28.785714285714285,23.071428571428573,30.87142857142857,35.05714285714286,27.557142857142857,25.82857142857143,63
Kalutara,2018,48,32.6,32.6,88.57142857142857,97.42857142857143,73.57142857142857,28.985714285714288,22.928571428571427,30.8,35.285714285714285,27.514285714285712,25.642857142857142,61
Kalutara,2018,49,26.0,26.0,86.85714285714286,96.71428571428571,71.42857142857143,29.285714285714285,23.2,31.228571428571428,35.614285714285714,27.714285714285715,26.014285714285712,61
Kalutara,2018,50,5.0,5.0,82.28571428571429,94.0,65.42857142857143,29.514285714285712,22.114285714285717,29.357142857142858,34.48571428571429,25.057142857142857,25.571428571428573,3
Kalutara,2018,51,14.9,14.9,84.28571428571429,93.85714285714286,67.57142857142857,28.914285714285715,22.442857142857143,29.785714285714285,33.785714285714285,25.87142857142857,25.642857142857142,3
Kalutara,2018,52,21.9,21.9,86.28571428571429,96.57142857142857,70.42857142857143,28.928571428571427,22.842857142857145,30.414285714285715,34.68571428571429,26.87142857142857,25.657142857142855,53
Kalutara,2019,1,3.8,3.8,79.85714285714286,93.42857142857143,60.142857142857146,30.014285714285712,22.428571428571427,29.928571428571427,35.385714285714286,25.099999999999998,25.87142857142857,51
Kalutara,2019,2,8.3,8.3,78.71428571428571,92.28571428571429,58.142857142857146,30.24285714285714,22.571428571428573,30.12857142857143,35.771428571428565,25.357142857142858,26.02857142857143,3
Kalutara,2019,3,24.6,24.6,82.42857142857143,96.14285714285714,62.142857142857146,30.02857142857143,22.75714285714286,29.900000000000002,35.18571428571429,25.75714285714286,25.685714285714287,3
Kalutara,2019,4,0.8,0.8,80.85714285714286,93.28571428571429,59.142857142857146,29.842857142857145,21.47142857142857,29.3,35.3,24.41428571428571,25.32857142857143,3
Kalutara,2019,5,5.3,5.3,80.28571428571429,94.71428571428571,59.857142857142854,30.385714285714283,22.75714285714286,30.74285714285714,36.01428571428571,26.685714285714287,26.32857142857143,51
Kalutara,2019,6,43.0,43.0,84.42857142857143,95.71428571428571,66.42857142857143,30.071428571428573,23.557142857142857,31.142857142857142,35.957142857142856,28.071428571428573,26.2,53
Kalutara,2019,7,31.0,31.0,84.0,95.28571428571429,67.71428571428571,30.0,23.357142857142858,31.542857142857144,36.9,27.514285714285712,26.47142857142857,51
Kalutara,2019,8,15.8,15.8,81.71428571428571,94.42857142857143,62.0,30.82857142857143,23.585714285714285,31.97142857142857,37.48571428571428,27.814285714285713,26.885714285714283,51
Kalutara,2019,9,13.5,13.5,81.0,94.57142857142857,63.714285714285715,30.24285714285714,23.714285714285715,31.885714285714283,36.142857142857146,28.099999999999998,26.914285714285715,51
Kalutara,2019,10,25.599999999999998,25.599999999999998,82.85714285714286,94.71428571428571,67.42857142857143,30.12857142857143,24.114285714285717,31.928571428571427,35.9,28.642857142857142,26.942857142857143,51
Kalutara,2019,11,7.6,7.6,79.0,93.57142857142857,60.285714285714285,30.885714285714283,23.614285714285717,31.985714285714284,37.01428571428572,27.885714285714283,27.1,51
Kalutara,2019,12,30.0,30.0,80.71428571428571,94.85714285714286,58.142857142857146,31.7,23.599999999999998,32.22857142857143,38.42857142857143,27.857142857142858,27.085714285714285,51
Kalutara,2019,13,3.2,3.2,76.71428571428571,93.57142857142857,56.0,31.614285714285717,23.728571428571428,32.385714285714286,37.68571428571429,27.8,27.571428571428573,3
Kalutara,2019,14,1.9,1.9,71.71428571428571,88.85714285714286,50.57142857142857,32.32857142857143,24.428571428571427,32.5,37.41428571428571,28.5,28.25714285714286,51
Kalutara,2019,15,19.0,19.0,74.42857142857143,89.14285714285714,58.57142857142857,31.985714285714288,25.37142857142857,33.885714285714286,37.55714285714286,30.271428571428572,28.75714285714286,51
Kalutara,2019,16,56.1,56.1,83.42857142857143,94.14285714285714,65.85714285714286,31.25714285714286,25.02857142857143,33.2,38.042857142857144,29.900000000000002,27.599999999999998,63
Kalutara,2019,17,29.3,29.3,85.71428571428571,95.57142857142857,73.0,30.428571428571427,24.82857142857143,33.114285714285714,37.214285714285715,29.900000000000002,27.357142857142858,53
Kalutara,2019,18,57.8,57.8,86.85714285714286,94.42857142857143,77.85714285714286,29.157142857142855,25.900000000000002,32.714285714285715,34.58571428571428,31.142857142857142,27.52857142857143,51
Kalutara,2019,19,18.7,18.7,77.85714285714286,89.0,66.42857142857143,30.585714285714285,26.32857142857143,33.15714285714286,36.05714285714286,31.271428571428572,28.385714285714283,51
Kalutara,2019,20,24.3,24.3,84.28571428571429,92.28571428571429,76.0,29.67142857142857,26.071428571428573,33.27142857142857,35.614285714285714,31.300000000000004,27.87142857142857,53
Kalutara,2019,21,62.6,62.6,87.28571428571429,95.42857142857143,77.42857142857143,29.328571428571426,25.057142857142857,32.25714285714286,35.371428571428574,30.099999999999998,26.985714285714288,61
Kalutara,2019,22,45.599999999999994,45.599999999999994,85.28571428571429,94.0,76.14285714285714,29.62857142857143,25.785714285714285,32.957142857142856,35.58571428571428,30.942857142857143,27.67142857142857,61
Kalutara,2019,23,110.19999999999999,110.19999999999999,85.85714285714286,94.57142857142857,77.14285714285714,29.142857142857142,25.342857142857145,32.371428571428574,34.51428571428571,30.342857142857145,27.3,63
Kalutara,2019,24,68.7,68.7,84.71428571428571,93.42857142857143,75.57142857142857,29.685714285714287,25.771428571428572,32.7,34.9,30.271428571428572,27.714285714285715,63
Kalutara,2019,25,64.4,64.4,83.57142857142857,91.57142857142857,74.85714285714286,29.657142857142855,26.285714285714285,32.385714285714286,34.5,30.428571428571427,27.928571428571427,61
Kalutara,2019,26,28.8,28.8,81.42857142857143,88.42857142857143,75.42857142857143,29.37142857142857,26.442857142857143,32.114285714285714,34.05714285714286,30.52857142857143,27.900000000000002,61
Kalutara,2019,27,15.1,15.1,80.42857142857143,88.28571428571429,72.42857142857143,29.642857142857142,26.52857142857143,32.31428571428571,34.285714285714285,30.785714285714285,28.0,51
Kalutara,2019,28,23.8,23.8,84.57142857142857,92.57142857142857,74.28571428571429,29.557142857142857,25.62857142857143,32.68571428571429,35.58571428571428,30.67142857142857,27.414285714285715,51
Kalutara,2019,29,88.6,88.6,84.57142857142857,93.71428571428571,74.85714285714286,28.985714285714288,24.928571428571427,30.714285714285715,33.75714285714286,28.357142857142858,26.842857142857145,63
Kalutara,2019,30,56.3,56.3,85.0,93.71428571428571,76.28571428571429,28.514285714285712,24.985714285714288,31.228571428571428,33.55714285714286,29.314285714285713,26.771428571428572,53
Kalutara,2019,31,20.6,20.6,83.28571428571429,91.57142857142857,74.42857142857143,29.0,25.285714285714285,31.914285714285715,34.300000000000004,29.985714285714288,27.12857142857143,51
Kalutara,2019,32,47.8,47.8,85.14285714285714,92.14285714285714,77.14285714285714,28.62857142857143,25.599999999999998,31.7,33.65714285714286,30.0,27.071428571428573,53
Kalutara,2019,33,145.7,145.7,86.85714285714286,94.85714285714286,79.0,28.400000000000002,24.942857142857143,31.042857142857144,32.77142857142857,29.071428571428573,26.642857142857142,63
Kalutara,2019,34,111.3,111.3,88.14285714285714,95.0,79.57142857142857,28.214285714285715,24.599999999999998,30.642857142857142,33.25714285714286,28.457142857142856,26.214285714285715,63
Kalutara,2019,35,96.6,96.6,87.42857142857143,94.42857142857143,78.0,27.900000000000002,24.400000000000002,30.271428571428572,32.542857142857144,27.857142857142858,26.057142857142857,61
Kalutara,2019,36,39.6,39.6,86.85714285714286,93.85714285714286,79.0,28.314285714285713,24.942857142857143,31.114285714285717,33.82857142857143,29.057142857142857,26.5,53
Kalutara,2019,37,57.1,57.1,86.42857142857143,95.0,78.14285714285714,28.599999999999998,24.928571428571427,31.857142857142858,34.357142857142854,29.942857142857143,26.714285714285715,63
Kalutara,2019,38,88.4,88.4,89.42857142857143,94.85714285714286,82.14285714285714,27.599999999999998,24.52857142857143,30.52857142857143,32.94285714285714,28.785714285714285,25.900000000000002,63
Kalutara,2019,39,148.9,148.9,88.42857142857143,95.57142857142857,79.0,28.185714285714287,24.014285714285712,30.74285714285714,34.18571428571429,28.47142857142857,25.87142857142857,63
Kalutara,2019,40,62.6,62.6,88.0,97.14285714285714,72.14285714285714,28.985714285714288,23.314285714285713,30.785714285714285,35.41428571428571,27.7,25.728571428571428,61
Kalutara,2019,41,58.1,58.1,88.85714285714286,97.0,78.14285714285714,27.900000000000002,23.785714285714285,30.685714285714287,33.628571428571426,28.714285714285715,25.614285714285717,61
Kalutara,2019,42,126.7,126.7,89.71428571428571,97.14285714285714,76.28571428571429,29.142857142857142,23.414285714285715,30.714285714285715,36.142857142857146,27.82857142857143,25.599999999999998,63
Kalutara,2019,43,177.3,177.3,89.14285714285714,96.14285714285714,78.14285714285714,27.914285714285715,23.557142857142857,30.3,33.199999999999996,27.87142857142857,25.457142857142856,51
Kalutara,2019,44,49.1,49.1,87.85714285714286,95.71428571428571,74.85714285714286,28.642857142857142,23.24285714285714,30.014285714285712,33.785714285714285,27.157142857142855,25.542857142857144,63
Kalutara,2019,45,46.7,46.7,87.85714285714286,96.57142857142857,74.14285714285714,29.057142857142857,23.514285714285712,31.2,35.34285714285714,28.24285714285714,25.985714285714288,51
Kalutara,2019,46,58.3,58.3,88.0,96.85714285714286,75.14285714285714,29.12857142857143,23.62857142857143,31.357142857142858,35.628571428571426,28.385714285714283,26.0,63
Kalutara,2019,47,93.5,93.5,88.42857142857143,97.57142857142857,74.28571428571429,29.37142857142857,23.228571428571428,31.099999999999998,36.457142857142856,27.74285714285714,25.75714285714286,63
Kalutara,2019,48,75.3,75.3,89.42857142857143,97.28571428571429,76.71428571428571,28.985714285714288,23.285714285714285,31.071428571428573,35.6,27.62857142857143,25.74285714285714,63
Kalutara,2019,49,84.0,84.0,89.28571428571429,97.28571428571429,75.14285714285714,29.0,23.400000000000002,30.857142857142858,35.0,28.142857142857142,25.714285714285715,63
Kalutara,2019,50,42.4,42.4,88.0,97.28571428571429,72.14285714285714,29.12857142857143,23.457142857142856,31.014285714285712,35.214285714285715,27.900000000000002,25.8,63
Kalutara,2019,51,29.6,29.6,86.85714285714286,96.0,72.0,29.114285714285717,23.185714285714287,30.771428571428572,35.1,27.52857142857143,25.75714285714286,53
