District,Year,Week,Week_Start_Date,Week_End_Date,Number_of_Cases
Gampaha,2020,43,2020-10-17,2020-10-23,3
Gampaha,2020,44,2020-10-24,2020-10-30,5
Gampaha,2020,45,2020-10-31,2020-11-06,6
Gampaha,2020,46,2020-11-07,2020-11-13,11
Gampaha,2020,47,2020-11-14,2020-11-20,21
Gampaha,2020,48,2020-11-21,2020-11-27,11
Gampaha,2020,49,2020-11-28,2020-12-04,7
Gampaha,2020,50,2020-12-05,2020-12-11,16
Gampaha,2020,51,2020-12-12,2020-12-18,13
Gampaha,2020,52,2020-12-19,2020-12-25,16
Gampaha,2021,1,2020-12-26,2021-01-01,17
Gampaha,2021,2,2021-01-02,2021-01-08,20
Gampaha,2021,3,2021-01-09,2021-01-15,19
Gampaha,2021,4,2021-01-16,2021-01-22,18
Gampaha,2021,5,2021-01-23,2021-01-29,20
Gampaha,2021,6,2021-01-30,2021-02-05,17
Gampaha,2021,7,2021-02-06,2021-02-12,33
Gampaha,2021,8,2021-02-13,2021-02-19,45
Gampaha,2021,9,2021-02-20,2021-02-26,25
Gampaha,2021,10,2021-02-27,2021-03-05,38
Gampaha,2021,11,2021-03-06,2021-03-12,55
Gampaha,2021,12,2021-03-13,2021-03-19,45
Gampaha,2021,13,2021-03-20,2021-03-26,53
Gampaha,2021,14,2021-03-27,2021-04-02,34
Gampaha,2021,15,2021-04-03,2021-04-09,46
Gampaha,2021,16,2021-04-10,2021-04-16,36
Gampaha,2021,17,2021-04-17,2021-04-23,37
Gampaha,2021,18,2021-04-24,2021-04-30,27
Gampaha,2021,19,2021-05-01,2021-05-07,20
Gampaha,2021,20,2021-05-08,2021-05-14,10
Gampaha,2021,21,2021-05-15,2021-05-21,15
Gampaha,2021,22,2021-05-22,2021-05-28,10
Gampaha,2021,23,2021-05-29,2021-06-04,19
Gampaha,2021,24,2021-06-05,2021-06-11,38
Gampaha,2021,25,2021-06-12,2021-06-18,42
Gampaha,2021,26,2021-06-19,2021-06-25,86
Gampaha,2021,27,2021-06-26,2021-07-02,78
Gampaha,2021,28,2021-07-03,2021-07-09,121
Gampaha,2021,29,2021-07-10,2021-07-16,104
Gampaha,2021,30,2021-07-17,2021-07-23,11
Gampaha,2021,31,2021-07-24,2021-07-30,10
Gampaha,2021,32,2021-07-31,2021-08-06,53
Gampaha,2021,33,2021-08-07,2021-08-13,19
Gampaha,2021,34,2021-08-14,2021-08-20,24
Gampaha,2021,35,2021-08-21,2021-08-27,17
Gampaha,2021,36,2021-08-28,2021-09-03,14
Gampaha,2021,37,2021-09-04,2021-09-10,27
Gampaha,2021,38,2021-09-11,2021-09-17,50
Gampaha,2021,39,2021-09-18,2021-09-24,32
Gampaha,2021,40,2021-09-25,2021-10-01,42
Gampaha,2021,41,2021-10-02,2021-10-08,79
Gampaha,2021,43,2021-10-16,2021-10-22,12
Gampaha,2021,44,2021-10-23,2021-10-29,104
Gampaha,2021,45,2021-10-30,2021-11-05,15
Gampaha,2021,46,2021-11-06,2021-11-12,15
Gampaha,2021,47,2021-11-13,2021-11-19,20
Gampaha,2021,48,2021-11-20,2021-11-26,21
Gampaha,2021,49,2021-11-27,2021-12-03,218
Gampaha,2021,50,2021-12-04,2021-12-10,24
Gampaha,2021,51,2021-12-11,2021-12-17,43
Gampaha,2021,52,2021-12-18,2021-12-24,43
Gampaha,2021,53,2021-12-25,2021-12-31,43
Gampaha,2022,1,2022-01-01,2022-01-07,48
Gampaha,2022,2,2022-01-08,2022-01-14,32
Gampaha,2022,3,2022-01-15,2022-01-21,28
Gampaha,2022,4,2022-01-22,2022-01-28,17
Gampaha,2022,5,2022-01-29,2022-02-04,90
Gampaha,2022,6,2022-02-05,2022-02-11,63
Gampaha,2022,7,2022-02-12,2022-02-18,10
Gampaha,2022,8,2022-02-19,2022-02-25,71
Gampaha,2022,9,2022-02-26,2022-03-04,42
Gampaha,2022,10,2022-03-05,2022-03-11,78
Gampaha,2022,11,2022-03-12,2022-03-18,56
Gampaha,2022,12,2022-03-19,2022-03-25,60
Gampaha,2022,13,2022-03-26,2022-04-01,45
Gampaha,2022,14,2022-04-02,2022-04-08,63
Gampaha,2022,15,2022-04-09,2022-04-15,45
Gampaha,2022,16,2022-04-16,2022-04-22,84
Gampaha,2022,17,2022-04-23,2022-04-29,97
Gampaha,2022,18,2022-04-30,2022-05-06,79
Gampaha,2022,19,2022-05-07,2022-05-13,64
Gampaha,2022,20,2022-05-14,2022-05-20,10
Gampaha,2022,21,2022-05-21,2022-05-27,77
Gampaha,2022,22,2022-05-28,2022-06-03,90
Gampaha,2022,23,2022-06-04,2022-06-10,72
Gampaha,2022,24,2022-06-11,2022-06-17,21
Gampaha,2022,25,2022-06-18,2022-06-24,17
Gampaha,2022,26,2022-06-25,2022-07-01,15
Gampaha,2022,27,2022-07-02,2022-07-08,18
Gampaha,2022,28,2022-07-09,2022-07-15,72
Gampaha,2022,29,2022-07-16,2022-07-22,19
Gampaha,2022,30,2022-07-23,2022-07-29,17
Gampaha,2022,31,2022-07-30,2022-08-05,11
Gampaha,2022,32,2022-08-06,2022-08-12,49
Gampaha,2022,33,2022-08-13,2022-08-19,11
Gampaha,2022,34,2022-08-20,2022-08-26,94
Gampaha,2022,35,2022-08-27,2022-09-02,46
Gampaha,2022,36,2022-09-03,2022-09-09,73
Gampaha,2022,37,2022-09-10,2022-09-16,9
Gampaha,2022,38,2022-09-17,2022-09-23,58
Gampaha,2022,39,2022-09-24,2022-09-30,37
Gampaha,2022,40,2022-10-01,2022-10-07,70
Gampaha,2022,41,2022-10-08,2022-10-14,11
Gampaha,2022,42,2022-10-15,2022-10-21,86
Gampaha,2022,44,2022-10-29,2022-11-04,86
Gampaha,2022,45,2022-11-05,2022-11-11,44
Gampaha,2022,46,2022-11-12,2022-11-18,76
Gampaha,2022,47,2022-11-19,2022-11-25,31
Gampaha,2022,48,2022-11-26,2022-12-02,49
Gampaha,2022,49,2022-12-03,2022-12-09,54
Gampaha,2022,50,2022-12-10,2022-12-16,10
Gampaha,2022,51,2022-12-17,2022-12-23,11
Gampaha,2022,52,2022-12-24,2022-12-30,23
Gampaha,2023,1,2022-12-31,2023-01-06,188
Gampaha,2023,2,2023-01-07,2023-01-13,146
Gampaha,2023,3,2023-01-14,2023-01-20,196
Gampaha,2023,4,2023-01-21,2023-01-27,218
Gampaha,2023,5,2023-01-28,2023-02-03,154
Gampaha,2023,6,2023-02-04,2023-02-10,172
Gampaha,2023,7,2023-02-11,2023-02-17,179
Gampaha,2023,8,2023-02-18,2023-02-24,162
Gampaha,2023,9,2023-02-25,2023-03-03,203
Gampaha,2023,10,2023-03-04,2023-03-10,153
Gampaha,2023,11,2023-03-11,2023-03-17,136
Gampaha,2023,12,2023-03-18,2023-03-24,137
Gampaha,2023,13,2023-03-25,2023-03-31,227
Gampaha,2023,14,2023-04-01,2023-04-07,124
Gampaha,2023,15,2023-04-08,2023-04-14,115
Gampaha,2023,16,2023-04-15,2023-04-21,35
Gampaha,2023,17,2023-04-22,2023-04-28,123
Gampaha,2023,18,2023-04-29,2023-05-05,132
Gampaha,2023,19,2023-05-06,2023-05-12,217
Gampaha,2023,20,2023-05-13,2023-05-19,165
Gampaha,2023,21,2023-05-20,2023-05-26,104
Gampaha,2023,22,2023-05-27,2023-06-02,345
Gampaha,2023,23,2023-06-03,2023-06-09,351
Gampaha,2023,24,2023-06-10,2023-06-16,433
Gampaha,2023,25,2023-06-17,2023-06-23,412
Gampaha,2023,26,2023-06-24,2023-06-30,302
Gampaha,2023,27,2023-07-01,2023-07-07,314
Gampaha,2023,28,2023-07-08,2023-07-14,308
Gampaha,2023,29,2023-07-15,2023-07-21,238
Gampaha,2023,30,2023-07-22,2023-07-28,256
Gampaha,2023,31,2023-07-29,2023-08-04,247
Gampaha,2023,32,2023-08-05,2023-08-11,190
Gampaha,2023,33,2023-08-12,2023-08-18,166
Gampaha,2023,34,2023-08-19,2023-08-25,164
Gampaha,2023,35,2023-08-26,2023-09-01,107
Gampaha,2023,36,2023-09-02,2023-09-08,65
Gampaha,2023,37,2023-09-09,2023-09-15,81
Gampaha,2023,38,2023-09-16,2023-09-22,58
Gampaha,2023,39,2023-09-23,2023-09-29,46
Gampaha,2023,40,2023-08-30,2023-09-06,108
Gampaha,2023,41,2023-10-07,2023-10-13,90
Gampaha,2023,42,2023-10-14,2023-10-20,110
Gampaha,2023,43,2023-10-21,2023-10-27,178
Gampaha,2023,44,2023-10-28,2023-11-03,163
Gampaha,2023,45,2023-11-04,2023-11-10,21
Gampaha,2023,46,2023-11-11,2023-11-17,38
Gampaha,2023,47,2023-11-18,2023-11-24,32
Gampaha,2023,48,2023-11-25,2023-12-01,92
Gampaha,2023,49,2023-12-02,2023-12-08,192
Gampaha,2023,50,2023-12-09,2023-12-15,130
Gampaha,2023,51,2023-12-16,2023-12-22,217
Gampaha,2023,52,2023-12-23,2023-12-29,146
Gampaha,2024,1,2023-12-30,2024-01-05,146
Gampaha,2024,2,2024-01-06,2024-01-12,111
Gampaha,2024,3,2024-01-13,2024-01-19,147
Gampaha,2024,4,2024-01-20,2024-01-26,150
Gampaha,2024,5,2024-01-27,2024-02-02,144
Gampaha,2024,6,2024-02-03,2024-02-09,165
Gampaha,2024,7,2024-02-10,2024-02-16,155
Gampaha,2024,8,2024-02-17,2024-02-23,111
Gampaha,2024,9,2024-02-24,2024-03-01,102
Gampaha,2024,10,2024-03-02,2024-03-08,68
Gampaha,2024,11,2024-03-09,2024-03-15,90
Gampaha,2024,12,2024-03-16,2024-03-22,80
Gampaha,2024,13,2024-03-23,2024-03-29,60
Gampaha,2024,14,2024-03-30,2024-04-05,66
Gampaha,2024,15,2024-04-06,2024-04-12,46
Gampaha,2024,16,2024-04-13,2024-04-19,68
Gampaha,2024,17,2024-04-20,2024-04-26,43
Gampaha,2024,18,2024-04-27,2024-05-03,48
Gampaha,2024,19,2024-05-04,2024-05-10,55
Gampaha,2024,20,2024-05-11,2024-05-17,70
Gampaha,2024,21,2024-05-18,2024-05-24,40
Gampaha,2024,22,2024-05-25,2024-05-31,48
Gampaha,2024,23,2024-05-01,2024-05-07,77
Gampaha,2024,24,2024-06-08,2024-06-14,105
Gampaha,2024,25,2024-06-15,2024-06-21,81
Gampaha,2024,26,2024-06-22,2024-06-28,103
Gampaha,2024,27,2024-06-29,2024-07-05,139
Gampaha,2024,28,2024-07-06,2024-07-12,125
Gampaha,2024,29,2024-07-13,2024-07-19,129
Gampaha,2024,30,2024-07-20,2024-07-26,157
Gampaha,2024,31,2024-07-27,2024-08-02,148
Gampaha,2024,32,2024-08-03,2024-08-09,174
Gampaha,2024,33,2024-08-10,2024-08-16,123
Gampaha,2024,34,2024-08-17,2024-08-23,124
Gampaha,2024,35,2024-08-17,2024-08-23,122
Gampaha,2024,36,2024-08-31,2024-09-06,128
Gampaha,2024,37,2024-09-07,2024-09-13,84
Gampaha,2024,38,2024-09-14,2024-09-20,96
Gampaha,2024,39,2024-09-21,2024-09-27,91
Gampaha,2024,40,2024-09-28,2024-10-04,101
Gampaha,2024,41,2024-10-05,2024-10-11,120
Gampaha,2024,42,2024-10-12,2024-10-18,95
Gampaha,2024,43,2024-10-19,2024-10-25,98
Gampaha,2024,44,2024-10-26,2024-11-01,103
Gampaha,2024,45,2024-11-02,2024-11-08,111
Gampaha,2024,46,2024-11-09,2024-11-15,95
Gampaha,2024,47,2024-11-16,2024-11-22,153
Gampaha,2024,48,2024-11-23,2024-11-29,186
Gampaha,2024,49,2024-11-30,2024-12-06,133
Gampaha,2024,50,2024-12-07,2024-12-13,161
Gampaha,2024,51,2024-12-14,2024-12-20,103
Gampaha,2024,52,2024-12-21,2024-12-27,131
Gampaha,2025,1,2024-12-28,2025-01-03,186
Gampaha,2025,2,2025-01-04,2025-01-10,191
Gampaha,2025,3,2025-01-11,2025-01-17,157
Gampaha,2025,4,2025-01-18,2025-01-24,184
Gampaha,2025,5,2025-01-25,2025-01-31,162
Gampaha,2025,6,2025-02-01,2025-02-07,131
Gampaha,2025,7,2025-02-08,2025-02-14,131
Gampaha,2025,8,2025-02-15,2025-02-21,132
Gampaha,2025,9,2025-02-22,2025-02-28,119
Gampaha,2025,10,2025-03-01,2025-03-07,142
Gampaha,2025,11,2025-03-08,2025-03-14,132
Gampaha,2025,12,2025-03-15,2025-03-21,125
Gampaha,2025,13,2025-03-22,2025-03-28,135
Gampaha,2025,14,2025-03-29,2025-04-04,135
Gampaha,2025,15,2025-04-05,2025-04-11,137
Gampaha,2025,16,2025-04-12,2025-04-18,171
Gampaha,2025,17,2025-04-19,2025-04-25,166
Gampaha,2025,18,2025-04-26,2025-05-02,158
Gampaha,2025,19,2025-05-03,2025-05-09,194
Gampaha,2025,20,2025-05-10,2025-05-16,224
Gampaha,2025,21,2025-05-17,2025-05-23,208
Gampaha,2025,22,2025-05-24,2025-05-30,197
Gampaha,2025,23,2025-05-31,2025-06-06,228
Gampaha,2025,24,2025-06-07,2025-06-13,207
Gampaha,2025,25,2025-06-14,2025-06-20,217
Gampaha,2025,26,2025-06-21,2025-06-27,167
Gampaha,2025,27,2025-06-28,2025-07-04,181
Gampaha,2025,28,2025-07-05,2025-07-11,154
Gampaha,2025,29,2025-07-12,2025-07-18,193
Gampaha,2025,30,2025-07-19,2025-07-25,175
Gampaha,2025,31,2025-07-26,2025-08-01,148
Gampaha,2025,32,2025-08-02,2025-08-08,96
Gampaha,2025,33,2025-08-09,2025-08-15,91
Gampaha,2025,34,2025-08-16,2025-08-22,108
Gampaha,2025,35,2025-08-23,2025-08-29,63
Gampaha,2025,36,2025-08-30,2025-09-05,58
Gampaha,2025,37,2025-09-06,2025-09-12,92
Gampaha,2025,38,2025-09-13,2025-09-19,93
Gampaha,2025,39,2025-09-20,2025-09-26,78
Gampaha,2025,40,2025-09-27,2025-10-03,56
Gampaha,2025,41,2025-10-04,2025-10-10,82
Gampaha,2025,42,2025-10-11,2025-10-17,83
Gampaha,2025,43,2025-10-18,2025-10-24,95
Gampaha,2025,44,2025-10-25,2025-10-31,112
Gampaha,2025,45,2025-11-01,2025-11-07,128
Gampaha,2025,46,2025-11-08,2025-11-14,131
Gampaha,2025,47,2025-11-15,2025-11-21,159
Gampaha,2025,48,2025-11-22,2025-11-28,138
Gampaha,2025,49,2025-11-29,2025-12-05,186
Gampaha,2025,50,2025-12-06,2025-12-12,202
Gampaha,2025,51,2025-12-13,2025-12-19,214
Gampaha,2025,52,2025-12-20,2025-12-26,259
Gampaha,2026,1,2025-12-29,2026-01-04,305
Gampaha,2026,2,2026-01-05,2026-01-11,298
Gampaha,2026,3,2026-01-12,2026-01-18,234
Gampaha,2026,4,2026-01-19,2026-01-25,269
Gampaha,2026,5,2026-01-26,2026-02-01,191
Gampaha,2026,6,2026-02-02,2026-02-08,287
Gampaha,2026,7,2026-02-09,2026-02-15,249
Gampaha,2026,8,2026-02-16,2026-02-22,219
Gampaha,2026,9,2026-02-23,2026-03-01,177
Gampaha,2026,10,2026-03-02,2026-03-08,200
Gampaha,2026,11,2026-03-09,2026-03-15,191
Gampaha,2026,12,2026-03-16,2026-03-22,180
Gampaha,2026,13,2026-03-23,2026-03-29,194
Gampaha,2026,14,2026-03-30,2026-04-05,10
Gampaha,2026,15,2026-04-06,2026-04-12,145
Gampaha,2026,16,2026-04-13,2026-04-19,189
Gampaha,2026,17,2026-04-20,2026-04-26,192
Gampaha,2026,18,2026-04-27,2026-05-03,178
Gampaha,2026,19,2026-05-04,2026-05-10,199
Gampaha,2026,20,2026-05-11,2026-05-17,213
Gampaha,2026,21,2026-05-18,2026-05-24,406
Gampaha,2026,22,2026-05-25,2026-05-31,462
Gampaha,2026,23,2026-06-01,2026-06-07,502
Gampaha,2026,24,2026-06-08,2026-06-14,24
Gampaha,2026,25,2026-06-15,2026-06-21,1294
Hambantota,2006,52,2006-12-23,2006-12-29,1
Hambantota,2007,1,2006-12-30,2007-01-05,1
Hambantota,2007,2,2007-01-06,2007-01-12,2
Hambantota,2007,3,2007-01-13,2007-01-19,1
Hambantota,2007,4,2007-01-20,2007-01-26,1
Hambantota,2007,5,2007-01-27,2007-02-02,1
Hambantota,2007,6,2007-02-03,2007-02-09,2
Hambantota,2007,7,2007-02-10,2007-02-16,2
Hambantota,2007,8,2007-02-17,2007-02-23,1
Hambantota,2007,9,2007-02-24,2007-03-02,1
Hambantota,2007,10,2007-03-03,2007-03-09,0
Hambantota,2007,11,2007-03-10,2007-03-16,3
Hambantota,2007,12,2007-03-17,2007-03-23,1
Hambantota,2007,13,2007-03-24,2007-03-30,1
Hambantota,2007,14,2007-03-31,2007-04-06,3
Hambantota,2007,15,2007-04-07,2007-04-13,0
Hambantota,2007,16,2007-04-14,2007-04-20,2
Hambantota,2007,17,2007-04-21,2007-04-27,0
Hambantota,2007,18,2007-04-28,2007-05-04,0
Hambantota,2007,19,2007-05-05,2007-05-11,1
Hambantota,2007,20,2007-05-12,2007-05-18,1
Hambantota,2007,21,2007-05-19,2007-05-25,0
Hambantota,2007,22,2007-05-26,2007-06-01,0
Hambantota,2007,23,2007-06-02,2007-06-08,0
Hambantota,2007,24,2007-06-09,2007-06-15,2
Hambantota,2007,25,2007-06-16,2007-06-22,1
Hambantota,2007,26,2007-06-23,2007-06-29,0
Hambantota,2007,27,2007-06-30,2007-07-06,1
Hambantota,2007,28,2007-07-07,2007-07-13,3
Hambantota,2007,29,2007-07-14,2007-07-20,1
Hambantota,2007,30,2007-07-21,2007-07-27,0
Hambantota,2007,31,2007-07-28,2007-08-03,1
Hambantota,2007,32,2007-08-04,2007-08-10,2
Hambantota,2007,33,2007-08-11,2007-08-17,4
Hambantota,2007,34,2007-08-18,2007-08-24,1
Hambantota,2007,35,2007-08-25,2007-08-31,5
Hambantota,2007,36,2007-09-01,2007-09-07,2
Hambantota,2007,37,2007-09-08,2007-09-14,3
Hambantota,2007,38,2007-09-15,2007-09-21,4
Hambantota,2007,39,2007-09-22,2007-09-28,1
Hambantota,2007,40,2007-09-29,2007-10-05,3
Hambantota,2007,41,2007-10-06,2007-10-12,1
Hambantota,2007,42,2007-10-13,2007-10-19,5
Hambantota,2007,43,2007-10-20,2007-10-26,0
Hambantota,2007,44,2007-10-27,2007-11-02,7
Hambantota,2007,45,2007-11-03,2007-11-09,4
Hambantota,2007,46,2007-11-10,2007-11-16,2
Hambantota,2007,47,2007-11-17,2007-11-23,3
Hambantota,2007,48,2007-11-24,2007-11-30,0
Hambantota,2007,49,2007-12-01,2007-12-07,1
Hambantota,2007,50,2007-12-08,2007-12-14,5
Hambantota,2007,51,2007-12-15,2007-12-21,2
Hambantota,2007,52,2007-12-22,2007-12-28,4
Hambantota,2008,1,2007-12-29,2008-01-04,1
Hambantota,2008,2,2008-01-05,2008-01-11,1
Hambantota,2008,3,2008-01-12,2008-01-18,3
Hambantota,2008,4,2008-01-19,2008-01-25,8
Hambantota,2008,5,2008-01-26,2008-02-01,6
Hambantota,2008,6,2008-02-02,2008-02-08,5
Hambantota,2008,7,2008-02-09,2008-02-15,3
Hambantota,2008,8,2008-02-16,2008-02-22,4
Hambantota,2008,9,2008-02-23,2008-02-29,5
Hambantota,2008,10,2008-03-01,2008-03-07,1
Hambantota,2008,11,2008-03-08,2008-03-14,0
Hambantota,2008,12,2008-03-15,2008-03-21,0
Hambantota,2008,13,2008-03-22,2008-03-28,1
Hambantota,2008,14,2008-03-29,2008-04-04,2
Hambantota,2008,15,2008-04-05,2008-04-11,2
Hambantota,2008,16,2008-04-12,2008-04-18,1
Hambantota,2008,17,2008-04-19,2008-04-25,2
Hambantota,2008,18,2008-04-26,2008-05-02,0
Hambantota,2008,19,2008-05-03,2008-05-09,0
Hambantota,2008,20,2008-05-10,2008-05-16,1
Hambantota,2008,21,2008-05-17,2008-05-23,1
Hambantota,2008,22,2008-05-24,2008-05-30,0
Hambantota,2008,23,2008-05-31,2008-06-06,1
Hambantota,2008,24,2008-06-07,2008-06-13,0
Hambantota,2008,25,2008-06-14,2008-06-20,2
Hambantota,2008,26,2008-06-21,2008-06-27,0
Hambantota,2008,27,2008-06-28,2008-07-04,3
Hambantota,2008,28,2008-07-05,2008-07-11,1
Hambantota,2008,29,2008-07-12,2008-07-18,3
Hambantota,2008,30,2008-07-19,2008-07-25,3
Hambantota,2008,31,2008-07-26,2008-08-01,1
Hambantota,2008,32,2008-08-02,2008-08-08,2
Hambantota,2008,33,2008-08-09,2008-08-15,2
Hambantota,2008,34,2008-08-16,2008-08-22,3
Hambantota,2008,35,2008-08-23,2008-08-29,1
Hambantota,2008,36,2008-08-30,2008-09-05,5
Hambantota,2008,37,2008-09-06,2008-09-12,0
Hambantota,2008,38,2008-09-13,2008-09-19,6
Hambantota,2008,39,2008-08-20,2008-08-26,0
Hambantota,2008,40,2008-09-27,2008-10-03,0
Hambantota,2008,41,2008-10-04,2008-10-10,0
Hambantota,2008,42,2008-10-11,2008-10-17,2
Hambantota,2008,43,2008-10-18,2008-10-24,0
Hambantota,2008,44,2008-10-25,2008-10-31,0
Hambantota,2008,45,2008-11-01,2008-11-07,0
Hambantota,2008,46,2008-11-08,2008-11-14,7
Hambantota,2008,47,2008-11-15,2008-11-21,2
Hambantota,2008,48,2008-11-22,2008-11-28,3
Hambantota,2008,49,2008-11-29,2008-12-05,13
Hambantota,2008,50,2008-12-06,2008-12-12,9
Hambantota,2008,51,2008-12-13,2008-12-19,5
Hambantota,2008,52,2008-12-20,2008-12-26,6
Hambantota,2009,1,2008-12-27,2009-01-02,5
Hambantota,2009,2,2009-01-03,2009-01-09,3
Hambantota,2009,3,2009-01-10,2009-01-16,4
Hambantota,2009,4,2009-01-17,2009-01-23,7
Hambantota,2009,5,2009-01-24,2009-01-30,3
Hambantota,2009,6,2009-01-31,2009-02-06,0
Hambantota,2009,7,2009-02-07,2009-02-13,6
Hambantota,2009,8,2009-02-14,2009-02-20,4
Hambantota,2009,9,2009-02-21,2009-02-27,1
Hambantota,2009,10,2009-02-28,2009-03-06,0
Hambantota,2009,11,2009-03-07,2009-03-13,2
Hambantota,2009,12,2009-03-14,2009-03-20,0
Hambantota,2009,13,2009-03-21,2009-03-27,2
Hambantota,2009,14,2009-03-28,2009-04-03,1
Hambantota,2009,15,2009-04-04,2009-04-10,0
Hambantota,2009,16,2009-04-11,2009-04-17,3
Hambantota,2009,17,2009-04-18,2009-04-25,28
Hambantota,2009,18,2009-04-26,2009-05-02,57
Hambantota,2009,19,2009-05-03,2009-05-09,27
Hambantota,2009,20,2009-05-10,2009-05-16,87
Hambantota,2009,21,2009-05-17,2009-05-23,40
Hambantota,2009,22,2009-05-23,2009-05-29,35
Hambantota,2009,23,2009-05-30,2009-06-05,66
Hambantota,2009,24,2009-05-06,2009-05-12,36
Hambantota,2009,25,2009-06-13,2009-06-19,37
Hambantota,2009,26,2009-06-20,2009-06-26,29
Hambantota,2009,27,2009-06-27,2009-07-03,39
Hambantota,2009,28,2009-07-04,2009-07-10,30
Hambantota,2009,29,2009-07-11,2009-07-17,33
Hambantota,2009,30,2009-07-18,2009-07-24,27
Hambantota,2009,31,2009-07-25,2009-07-31,23
Hambantota,2009,32,2009-08-01,2009-08-07,16
Hambantota,2009,33,2009-08-08,2009-08-14,28
Hambantota,2009,34,2009-08-15,2009-08-21,11
Hambantota,2009,35,2009-08-22,2009-08-28,9
Hambantota,2009,36,2009-08-29,2009-09-04,10
Hambantota,2009,37,2009-09-05,2009-09-11,19
Hambantota,2009,38,2009-09-12,2009-09-18,13
Hambantota,2009,39,2009-09-19,2009-09-25,8
Hambantota,2009,40,2009-09-26,2009-10-02,8
Hambantota,2009,41,2009-10-03,2009-10-09,2
Hambantota,2009,42,2009-10-10,2009-10-16,11
Hambantota,2009,43,2009-10-17,2009-10-23,18
Hambantota,2009,44,2009-10-24,2009-10-30,15
Hambantota,2009,45,2009-10-31,2009-11-06,10
Hambantota,2009,46,2009-11-07,2009-11-13,11
Hambantota,2009,47,2009-11-14,2009-11-20,6
Hambantota,2009,48,2009-11-21,2009-11-27,20
Hambantota,2009,49,2009-11-28,2009-12-04,11
Hambantota,2009,50,2009-12-05,2009-12-11,17
Hambantota,2009,51,2009-12-12,2009-12-18,7
Hambantota,2009,52,2009-12-19,2009-12-25,5
Hambantota,2009,53,2009-12-26,2010-01-01,7
Hambantota,2010,1,2010-01-02,2010-01-08,11
Hambantota,2010,2,2010-01-09,2010-01-15,11
Hambantota,2010,3,2010-01-16,2010-01-22,6
Hambantota,2010,4,2010-01-23,2010-01-29,9
Hambantota,2010,5,2010-01-30,2010-02-05,22
Hambantota,2010,6,2010-01-06,2010-01-12,27
Hambantota,2010,7,2010-02-13,2010-02-19,40
Hambantota,2010,8,2010-02-20,2010-02-26,35
Hambantota,2010,9,2010-03-27,2010-03-05,21
Hambantota,2010,10,2010-03-06,2010-03-12,24
Hambantota,2010,11,2010-03-13,2010-03-19,18
Hambantota,2010,12,2010-03-20,2010-03-26,8
Hambantota,2010,13,2010-03-27,2010-04-02,2
Hambantota,2010,14,2010-04-03,2010-04-09,2
Hambantota,2010,15,2010-04-10,2010-04-16,2
Hambantota,2010,16,2010-04-17,2010-04-23,6
Hambantota,2010,17,2010-04-24,2010-04-30,14
Hambantota,2010,18,2010-05-01,2010-05-07,6
Hambantota,2010,19,2010-05-08,2010-05-14,6
Hambantota,2010,20,2010-05-15,2010-05-21,3
Hambantota,2010,21,2010-05-22,2010-05-28,5
Hambantota,2010,22,2010-05-29,2010-06-04,17
Hambantota,2010,23,2010-06-05,2010-06-11,23
Hambantota,2010,24,2010-06-12,2010-06-18,15
Hambantota,2010,25,2010-06-19,2010-06-25,16
Hambantota,2010,26,2010-06-26,2010-07-02,30
Hambantota,2010,27,2010-07-03,2010-07-09,15
Hambantota,2010,28,2010-07-10,2010-07-16,24
Hambantota,2010,29,2010-07-17,2010-07-23,36
Hambantota,2010,30,2010-07-24,2010-07-30,35
Hambantota,2010,31,2010-07-31,2010-08-06,27
Hambantota,2010,32,2010-08-07,2010-08-13,28
Hambantota,2010,33,2010-08-14,2010-08-20,25
Hambantota,2010,34,2010-08-21,2010-08-27,23
Hambantota,2010,35,2010-08-28,2010-09-03,13
Hambantota,2010,36,2010-09-04,2010-09-10,13
Hambantota,2010,37,2010-09-11,2010-09-17,15
Hambantota,2010,38,2010-09-18,2010-09-24,8
Hambantota,2010,39,2010-09-25,2010-10-01,7
Hambantota,2010,40,2010-10-02,2010-10-08,6
Hambantota,2010,41,2010-10-09,2010-10-15,2
Hambantota,2010,42,2010-10-16,2010-10-22,6
Hambantota,2010,43,2010-10-23,2010-10-29,3
Hambantota,2010,44,2010-10-30,2010-11-05,1
Hambantota,2010,45,2010-11-05,2010-11-12,0
Hambantota,2010,46,2010-11-13,2010-11-19,2
Hambantota,2010,47,2010-11-20,2010-11-26,2
Hambantota,2010,48,2010-11-27,2010-12-03,0
Hambantota,2010,49,2010-12-04,2010-12-10,4
Hambantota,2010,50,2010-12-11,2010-12-17,1
Hambantota,2010,51,2010-12-18,2010-12-24,1
Hambantota,2010,52,2010-12-25,2010-12-31,2
Hambantota,2011,1,2011-01-01,2011-01-07,0
Hambantota,2011,2,2011-01-08,2011-01-14,3
Hambantota,2011,3,2011-01-15,2011-01-21,3
Hambantota,2011,4,2011-01-22,2011-01-28,5
Hambantota,2011,5,2011-01-29,2011-02-04,2
Hambantota,2011,6,2011-02-05,2011-02-11,2
Hambantota,2011,7,2011-02-12,2011-02-18,1
Hambantota,2011,8,2011-02-19,2011-02-25,2
Hambantota,2011,9,2011-02-26,2011-03-04,8
Hambantota,2011,10,2011-03-05,2011-03-11,4
Hambantota,2011,11,2011-03-12,2011-03-18,4
Hambantota,2011,12,2011-03-19,2011-03-25,6
Hambantota,2011,13,2011-03-26,2011-04-01,4
