District,origin_Year,origin_Week,feat__cases_lag_1,feat__cases_lag_2,feat__cases_lag_3,feat__cases_lag_4,feat__rolling_mean_cases_4w,feat__rolling_std_cases_4w,feat__rate_of_change,feat__rainfall_lag_2,feat__rainfall_lag_3,feat__rainfall_lag_4,feat__rainfall_lag_5,feat__rainfall_lag_6,feat__rainfall_lag_7,feat__rainfall_lag_8,feat__temperature_lag_1,feat__temperature_lag_2,feat__temperature_lag_3,feat__temperature_lag_4,feat__humidity_lag_1,feat__humidity_lag_2,feat__humidity_lag_3,feat__humidity_lag_4,feat__sin_week,feat__cos_week,feat__monsoon_indicator_SW,feat__monsoon_indicator_NE,feat__weeks_since_reporting_anomaly,feat__reporting_rebound_ratio_lag1,feat__suspected_backfill_week,feat__rainfall_anomaly,feat__temperature_anomaly,feat__humidity_anomaly,feat__residual_lag_1,feat__residual_lag_2,sarima_h2,actual_h2,target_Year_h2,target_Week_h2,is_imputed_h2,stage2_target_h2,final_prediction_recursive_h2,sarima_h3,actual_h3,target_Year_h3,target_Week_h3,is_imputed_h3,stage2_target_h3,final_prediction_recursive_h3,sarima_h4,actual_h4,target_Year_h4,target_Week_h4,is_imputed_h4,stage2_target_h4,final_prediction_recursive_h4
Mannar,2021,1,1.0,1.0,0.0,1.0,0.75,0.5,0.0,50.900000000000006,79.89999999999999,411.2000000000001,26.9,44.3,32.2,17.2,25.685714285714287,25.7,26.32857142857143,26.257142857142856,81.57142857142857,81.71428571428571,84.14285714285714,84.14285714285714,0.12053668025532305,0.992708874098054,0,1,,,0,12.423076923076923,0.2527472527472554,7.443956043956035,-4.988254220533793,-3.0383396642327156,3.0503214198699333,1.0,2021,2,False,-2.0503214198699333,0.0,4.020878235283094,0.0,2021,3,False,-4.020878235283094,0.0,2.495717525348127,1.0,2021,4,False,-1.4957175253481272,0.0
Mannar,2021,2,990.0,1.0,1.0,0.0,248.0,494.6668912847648,989.0,47.8,50.900000000000006,79.89999999999999,411.2000000000001,26.9,44.3,32.2,25.75714285714286,25.685714285714287,25.7,26.32857142857143,83.14285714285714,81.57142857142857,81.71428571428571,84.14285714285714,0.23931566428755774,0.970941817426052,0,1,,,0,-14.371428571428574,0.34387755102040884,8.57142857142857,981.403639634912,-4.988254220533793,,0.0,2021,3,False,,,,1.0,2021,4,False,,,,1.0,2021,5,False,,
Mannar,2021,3,1.0,990.0,1.0,1.0,248.25,494.5,-989.0,40.7,47.8,50.900000000000006,79.89999999999999,411.2000000000001,26.9,44.3,25.942857142857143,25.75714285714286,25.685714285714287,25.7,86.57142857142857,83.14285714285714,81.57142857142857,81.71428571428571,0.3546048870425356,0.9350162426854148,0,1,,,0,125.93571428571427,0.3051020408163261,15.0,,981.403639634912,,1.0,2021,4,False,,,,1.0,2021,5,False,,,,3.0,2021,6,False,,
Mannar,2021,4,0.0,1.0,990.0,1.0,248.0,494.6668912847648,-1.0,22.0,40.7,47.8,50.900000000000006,79.89999999999999,411.2000000000001,26.9,25.728571428571428,25.942857142857143,25.75714285714286,25.685714285714287,87.14285714285714,86.57142857142857,83.14285714285714,81.57142857142857,0.4647231720437685,0.8854560256532099,0,1,,,0,10.157142857142857,0.3265306122448983,7.785714285714292,,,,1.0,2021,5,False,,,,3.0,2021,6,False,,,,0.0,2021,7,False,,
Mannar,2021,5,1.0,0.0,1.0,990.0,248.0,494.6668912847648,1.0,132.7,22.0,40.7,47.8,50.900000000000006,79.89999999999999,411.2000000000001,25.942857142857143,25.728571428571428,25.942857142857143,25.75714285714286,81.85714285714286,87.14285714285714,86.57142857142857,83.14285714285714,0.5680647467311558,0.8229838658936564,0,1,,,0,-10.97142857142857,0.3204081632653093,-3.551020408163268,,,,3.0,2021,6,False,,,,0.0,2021,7,False,,,,0.0,2021,8,False,,
Mannar,2021,6,1.0,1.0,0.0,1.0,0.75,0.4999999999870665,0.0,16.0,132.7,22.0,40.7,47.8,50.900000000000006,79.89999999999999,26.1,25.942857142857143,25.728571428571428,25.942857142857143,71.42857142857143,81.85714285714286,87.14285714285714,86.57142857142857,0.6631226582407952,0.7485107481711011,0,1,,,0,4.835714285714285,0.1908163265306122,3.2040816326530575,,,,0.0,2021,7,False,,,,0.0,2021,8,False,,,,1.0,2021,9,False,,
Mannar,2021,7,3.0,1.0,1.0,0.0,1.25,1.2583057392066561,2.0,4.5,16.0,132.7,22.0,40.7,47.8,50.900000000000006,26.142857142857142,26.1,25.942857142857143,25.728571428571428,76.71428571428571,71.42857142857143,81.85714285714286,87.14285714285714,0.7485107481711011,0.6631226582407953,0,1,,,0,-10.900000000000002,-0.039795918367342864,-9.826530612244909,,,,0.0,2021,8,False,,,,1.0,2021,9,False,,,,5.0,2021,10,False,,
Mannar,2021,8,0.0,3.0,1.0,1.0,1.25,1.2583057392066561,-3.0,12.4,4.5,16.0,132.7,22.0,40.7,47.8,26.342857142857145,26.142857142857142,26.1,25.942857142857143,64.42857142857143,76.71428571428571,71.42857142857143,81.85714285714286,0.8229838658936564,0.5680647467311559,0,1,,,0,-1.0785714285714287,-0.23265306122448948,1.622448979591823,,,,1.0,2021,9,False,,,,5.0,2021,10,False,,,,0.0,2021,11,False,,
Mannar,2021,9,0.0,0.0,3.0,1.0,1.0,1.4142135623685241,0.0,3.6,12.4,4.5,16.0,132.7,22.0,40.7,26.457142857142856,26.342857142857145,26.142857142857142,26.1,72.71428571428571,64.42857142857143,76.71428571428571,71.42857142857143,0.8854560256532099,0.4647231720437686,0,0,,,0,-1.7428571428571438,-0.28979591836734997,1.7142857142857224,,,,5.0,2021,10,False,,,,0.0,2021,11,False,,,,0.0,2021,12,False,,
Mannar,2021,10,1.0,0.0,0.0,3.0,1.0,1.4142135623685241,1.0,1.0,3.6,12.4,4.5,16.0,132.7,22.0,26.728571428571428,26.457142857142856,26.342857142857145,26.142857142857142,75.28571428571429,72.71428571428571,64.42857142857143,76.71428571428571,0.9350162426854148,0.35460488704253557,0,0,,,0,-4.678571428571429,-0.4265306122448891,-3.908163265306129,,,,0.0,2021,11,False,,,,0.0,2021,12,False,,,,1.0,2021,13,False,,
Mannar,2021,11,5.0,1.0,0.0,0.0,1.5,2.3804761428449033,4.0,6.1,1.0,3.6,12.4,4.5,16.0,132.7,27.11428571428572,26.728571428571428,26.457142857142856,26.342857142857145,69.14285714285714,75.28571428571429,72.71428571428571,64.42857142857143,0.970941817426052,0.23931566428755804,0,0,,,0,-10.342857142857142,0.09897959183673422,1.9081632653061291,,,,0.0,2021,12,False,,,,1.0,2021,13,False,,,,2.0,2021,14,False,,
Mannar,2021,12,0.0,5.0,1.0,0.0,1.5,2.3804761428449033,-5.0,0.0,6.1,1.0,3.6,12.4,4.5,16.0,27.785714285714285,27.11428571428572,26.728571428571428,26.457142857142856,75.14285714285714,69.14285714285714,75.28571428571429,72.71428571428571,0.992708874098054,0.120536680255323,0,0,,,0,-7.764285714285715,0.13877551020408063,-3.224489795918359,,,,1.0,2021,13,False,,,,2.0,2021,14,False,,,,0.0,2021,15,False,,
Mannar,2021,13,0.0,0.0,5.0,1.0,1.5,2.3804761428449033,0.0,6.800000000000001,0.0,6.1,1.0,3.6,12.4,4.5,28.17142857142857,27.785714285714285,27.11428571428572,26.728571428571428,70.0,75.14285714285714,69.14285714285714,75.28571428571429,1.0,-1.6081226496766366e-16,0,0,,,0,-2.5142857142857142,0.12448979591837528,0.46938775510203357,,,,2.0,2021,14,False,,,,0.0,2021,15,False,,,,1.0,2021,16,False,,
Mannar,2021,14,1.0,0.0,0.0,5.0,1.5,2.3804761428449033,1.0,3.3,6.800000000000001,0.0,6.1,1.0,3.6,12.4,28.61428571428572,28.17142857142857,27.785714285714285,27.11428571428572,72.0,70.0,75.14285714285714,69.14285714285714,0.992708874098054,-0.12053668025532288,0,0,,,0,-4.464285714285714,0.2928571428571338,0.10204081632653583,,,,0.0,2021,15,False,,,,1.0,2021,16,False,,,,1.0,2021,17,False,,
Mannar,2021,15,2.0,1.0,0.0,0.0,0.75,0.9574271077495841,1.0,2.3,3.3,6.800000000000001,0.0,6.1,1.0,3.6,29.15714285714285,28.61428571428572,28.17142857142857,27.785714285714285,73.0,72.0,70.0,75.14285714285714,0.9709418174260521,-0.2393156642875575,0,0,,,0,-20.857142857142858,0.572448979591833,-4.6530612244897895,,,,1.0,2021,16,False,,,,1.0,2021,17,False,,,,1.0,2021,18,False,,
Mannar,2021,16,0.0,2.0,1.0,0.0,0.75,0.9574271077495841,-2.0,2.5,2.3,3.3,6.800000000000001,0.0,6.1,1.0,29.27142857142857,29.15714285714285,28.61428571428572,28.17142857142857,71.57142857142857,73.0,72.0,70.0,0.9350162426854148,-0.35460488704253545,0,0,,,0,-2.2642857142857125,-0.7122448979591844,-0.816326530612244,,,,1.0,2021,17,False,,,,1.0,2021,18,False,,,,0.0,2021,19,False,,
Mannar,2021,17,1.0,0.0,2.0,1.0,1.0,0.816496580919809,1.0,0.7,2.5,2.3,3.3,6.800000000000001,0.0,6.1,28.142857142857142,29.27142857142857,29.15714285714285,28.61428571428572,75.71428571428571,71.57142857142857,73.0,72.0,0.8854560256532099,-0.4647231720437685,0,0,,,0,-11.807142857142855,0.2582908163265287,-0.5535714285714306,,,,1.0,2021,18,False,,,,0.0,2021,19,False,,,,0.0,2021,20,False,,
Mannar,2021,18,1.0,1.0,0.0,2.0,1.0,0.816496580919809,0.0,16.3,0.7,2.5,2.3,3.3,6.800000000000001,0.0,29.2,28.142857142857142,29.27142857142857,29.15714285714285,76.85714285714286,75.71428571428571,71.57142857142857,73.0,0.8229838658936565,-0.5680647467311557,0,0,,,0,-2.114285714285714,0.10306122448979949,-0.7448979591836746,,,,0.0,2021,19,False,,,,0.0,2021,20,False,,,,0.0,2021,21,False,,
Mannar,2021,19,1.0,1.0,1.0,0.0,0.75,0.4999999999870669,0.0,9.6,16.3,0.7,2.5,2.3,3.3,6.800000000000001,29.25714285714286,29.2,28.142857142857142,29.27142857142857,76.71428571428571,76.85714285714286,75.71428571428571,71.57142857142857,0.7485107481711013,-0.663122658240795,0,0,,,0,0.20000000000000107,-0.7142857142857153,0.7959183673469425,,,,0.0,2021,20,False,,,,0.0,2021,21,False,,,,0.0,2021,22,False,,
Mannar,2021,20,0.0,1.0,1.0,1.0,0.75,0.5,-1.0,9.8,9.6,16.3,0.7,2.5,2.3,3.3,28.414285714285715,29.25714285714286,29.2,28.142857142857142,78.0,76.71428571428571,76.85714285714286,75.71428571428571,0.6631226582407952,-0.7485107481711012,1,0,,,0,15.021428571428574,-0.4142857142857146,2.0204081632653015,,,,0.0,2021,21,False,,,,0.0,2021,22,False,,,,0.0,2021,23,False,,
Mannar,2021,21,0.0,0.0,1.0,1.0,0.5,0.5773502691896257,0.0,16.1,9.8,9.6,16.3,0.7,2.5,2.3,28.67142857142857,28.414285714285715,29.25714285714286,29.2,79.57142857142857,78.0,76.71428571428571,76.85714285714286,0.5680647467311558,-0.8229838658936564,1,0,,,0,-17.092857142857145,0.3724489795918373,-1.7142857142857082,,,,0.0,2021,22,False,,,,0.0,2021,23,False,,,,0.0,2021,24,False,,
Mannar,2021,22,0.0,0.0,0.0,1.0,0.25,0.5,0.0,30.6,16.1,9.8,9.6,16.3,0.7,2.5,29.357142857142858,28.67142857142857,28.414285714285715,29.25714285714286,76.85714285714286,79.57142857142857,78.0,76.71428571428571,0.46472317204376906,-0.8854560256532096,1,0,,,0,1.0785714285714283,0.11071428571428754,-1.4183673469387799,,,,0.0,2021,23,False,,,,0.0,2021,24,False,,,,0.0,2021,25,False,,
Mannar,2021,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.7,30.6,16.1,9.8,9.6,16.3,0.7,29.17142857142857,29.357142857142858,28.67142857142857,28.414285714285715,76.57142857142857,76.85714285714286,79.57142857142857,78.0,0.35460488704253584,-0.9350162426854147,1,0,,,0,0.7714285714285722,0.5540816326530589,-1.8367346938775597,,,,0.0,2021,24,False,,,,0.0,2021,25,False,,,,1.0,2021,26,False,,
Mannar,2021,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.3,10.7,30.6,16.1,9.8,9.6,16.3,29.442857142857143,29.17142857142857,29.357142857142858,28.67142857142857,76.0,76.57142857142857,76.85714285714286,79.57142857142857,0.23931566428755768,-0.970941817426052,1,0,,,0,19.75,-0.2877551020408191,2.642857142857139,,,,0.0,2021,25,False,,,,1.0,2021,26,False,,,,0.0,2021,27,False,,
Mannar,2021,25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.200000000000001,5.3,10.7,30.6,16.1,9.8,9.6,28.442857142857143,29.442857142857143,29.17142857142857,29.357142857142858,80.14285714285714,76.0,76.57142857142857,76.85714285714286,0.12053668025532308,-0.992708874098054,1,0,,,0,-1.0,0.21020408163265003,-0.3367346938775597,,,,1.0,2021,26,False,,,,0.0,2021,27,False,,,,1.0,2021,28,False,,
Mannar,2021,26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.4,8.200000000000001,5.3,10.7,30.6,16.1,9.8,28.885714285714283,28.442857142857143,29.442857142857143,29.17142857142857,77.0,80.14285714285714,76.0,76.57142857142857,-3.216245299353273e-16,-1.0,1,0,,,0,-4.507142857142857,0.520408163265305,-2.0102040816326507,,,,0.0,2021,27,False,,,,1.0,2021,28,False,,,,0.0,2021,29,False,,
Mannar,2021,27,1.0,0.0,0.0,0.0,0.25,0.5,1.0,2.1,27.4,8.200000000000001,5.3,10.7,30.6,16.1,29.014285714285712,28.885714285714283,28.442857142857143,29.442857142857143,75.42857142857143,77.0,80.14285714285714,76.0,-0.12053668025532283,-0.992708874098054,1,0,,,0,3.3999999999999995,0.20714285714285907,-1.0,,,,1.0,2021,28,False,,,,0.0,2021,29,False,,,,1.0,2021,30,False,,
Mannar,2021,28,0.0,1.0,0.0,0.0,0.25,0.5,-1.0,0.3,2.1,27.4,8.200000000000001,5.3,10.7,30.6,28.685714285714287,29.014285714285712,28.885714285714283,28.442857142857143,76.28571428571429,75.42857142857143,77.0,80.14285714285714,-0.23931566428755743,-0.9709418174260521,1,0,,,0,1.692857142857143,0.30204081632653157,-0.27551020408164106,,,,0.0,2021,29,False,,,,1.0,2021,30,False,,,,1.0,2021,31,False,,
Mannar,2021,29,1.0,0.0,1.0,0.0,0.5,0.5773502691896257,1.0,9.2,0.3,2.1,27.4,8.200000000000001,5.3,10.7,28.82857142857143,28.685714285714287,29.014285714285712,28.885714285714283,76.57142857142857,76.28571428571429,75.42857142857143,77.0,-0.3546048870425356,-0.9350162426854148,1,0,,,0,1.2928571428571427,0.40204081632652944,-0.5306122448979522,,,,1.0,2021,30,False,,,,1.0,2021,31,False,,,,0.0,2021,32,False,,
Mannar,2021,30,0.0,1.0,0.0,1.0,0.5,0.5773502691896257,-1.0,5.2,9.2,0.3,2.1,27.4,8.200000000000001,5.3,28.74285714285714,28.82857142857143,28.685714285714287,29.014285714285712,76.57142857142857,76.57142857142857,76.28571428571429,75.42857142857143,-0.46472317204376806,-0.8854560256532101,1,0,,,0,-4.228571428571428,0.8000000000000007,-2.3469387755102105,,,,1.0,2021,31,False,,,,0.0,2021,32,False,,,,0.0,2021,33,False,,
Mannar,2021,31,1.0,0.0,1.0,0.0,0.5,0.5773502691896257,1.0,4.6,5.2,9.2,0.3,2.1,27.4,8.200000000000001,28.985714285714288,28.74285714285714,28.82857142857143,28.685714285714287,74.71428571428571,76.57142857142857,76.57142857142857,76.28571428571429,-0.5680647467311556,-0.8229838658936566,1,0,,,0,-2.085714285714286,0.2234693877551024,1.1632653061224403,,,,0.0,2021,32,False,,,,0.0,2021,33,False,,,,1.0,2021,34,False,,
Mannar,2021,32,1.0,1.0,0.0,1.0,0.75,0.5,0.0,1.1,4.6,5.2,9.2,0.3,2.1,27.4,28.25714285714286,28.985714285714288,28.74285714285714,28.82857142857143,78.71428571428571,74.71428571428571,76.57142857142857,76.57142857142857,-0.663122658240795,-0.7485107481711013,1,0,,,0,-4.271428571428571,0.45306122448979735,-0.4489795918367321,,,,0.0,2021,33,False,,,,1.0,2021,34,False,,,,0.0,2021,35,False,,
Mannar,2021,33,0.0,1.0,1.0,0.0,0.5,0.5773502691896257,-1.0,2.9,1.1,4.6,5.2,9.2,0.3,2.1,28.557142857142857,28.25714285714286,28.985714285714288,28.74285714285714,77.0,78.71428571428571,74.71428571428571,76.57142857142857,-0.7485107481711011,-0.6631226582407952,1,0,,,0,1.8571428571428568,0.3989795918367349,0.6428571428571388,,,,1.0,2021,34,False,,,,0.0,2021,35,False,,,,0.0,2021,36,False,,
Mannar,2021,34,0.0,0.0,1.0,1.0,0.5,0.5773502691896257,0.0,0.4,2.9,1.1,4.6,5.2,9.2,0.3,28.428571428571427,28.557142857142857,28.25714285714286,28.985714285714288,78.42857142857143,77.0,78.71428571428571,74.71428571428571,-0.8229838658936564,-0.5680647467311559,1,0,,,0,-8.742857142857144,0.09999999999999787,1.142857142857153,,,,0.0,2021,35,False,,,,0.0,2021,36,False,,,,0.0,2021,37,False,,
Mannar,2021,35,1.0,0.0,0.0,1.0,0.5,0.5773502691896257,1.0,9.2,0.4,2.9,1.1,4.6,5.2,9.2,27.928571428571427,28.428571428571427,28.557142857142857,28.25714285714286,79.28571428571429,78.42857142857143,77.0,78.71428571428571,-0.8854560256532096,-0.4647231720437691,1,0,,,0,-3.0285714285714276,-0.15816326530612557,0.29591836734692833,,,,0.0,2021,36,False,,,,0.0,2021,37,False,,,,0.0,2021,38,False,,
Mannar,2021,36,0.0,1.0,0.0,0.0,0.25,0.5,-1.0,4.0,9.2,0.4,2.9,1.1,4.6,5.2,27.785714285714285,27.928571428571427,28.428571428571427,28.557142857142857,78.14285714285714,79.28571428571429,78.42857142857143,77.0,-0.9350162426854147,-0.3546048870425359,1,0,,,0,-0.8499999999999996,0.05816326530612059,0.8367346938775597,,,,0.0,2021,37,False,,,,0.0,2021,38,False,,,,0.0,2021,39,False,,
Mannar,2021,37,0.0,0.0,1.0,0.0,0.25,0.5,0.0,5.1000000000000005,4.0,9.2,0.4,2.9,1.1,4.6,27.928571428571427,27.785714285714285,27.928571428571427,28.428571428571427,79.0,78.14285714285714,79.28571428571429,78.42857142857143,-0.970941817426052,-0.23931566428755774,1,0,,,0,-14.92142857142857,-0.03979591836734997,2.1224489795918373,,,,0.0,2021,38,False,,,,0.0,2021,39,False,,,,0.0,2021,40,False,,
Mannar,2021,38,0.0,0.0,0.0,1.0,0.25,0.5,0.0,8.0,5.1000000000000005,4.0,9.2,0.4,2.9,1.1,27.728571428571428,27.928571428571427,27.785714285714285,27.928571428571427,80.57142857142857,79.0,78.14285714285714,79.28571428571429,-0.992708874098054,-0.12053668025532357,1,0,,,0,-4.62142857142857,0.1204081632653029,0.7755102040816411,,,,0.0,2021,39,False,,,,0.0,2021,40,False,,,,0.0,2021,41,False,,
Mannar,2021,39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,8.0,5.1000000000000005,4.0,9.2,0.4,2.9,28.24285714285714,27.728571428571428,27.928571428571427,27.785714285714285,78.28571428571429,80.57142857142857,79.0,78.14285714285714,-1.0,-1.8369701987210297e-16,0,0,,,0,-7.485714285714285,0.7214285714285715,-0.06122448979591866,,,,0.0,2021,40,False,,,,0.0,2021,41,False,,,,3.0,2021,42,True,,
Mannar,2021,40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1,0.2,8.0,5.1000000000000005,4.0,9.2,0.4,28.7,28.24285714285714,27.728571428571428,27.928571428571427,77.57142857142857,78.28571428571429,80.57142857142857,79.0,-0.992708874098054,0.1205366802553232,0,0,,,0,2.885714285714286,0.7275510204081677,-1.7448979591836604,,,,0.0,2021,41,False,,,,3.0,2021,42,True,,,,1.0,2021,43,False,,
Mannar,2021,41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.7,1.1,0.2,8.0,5.1000000000000005,4.0,9.2,28.485714285714288,28.7,28.24285714285714,27.728571428571428,76.85714285714286,77.57142857142857,78.28571428571429,80.57142857142857,-0.9709418174260521,0.23931566428755738,0,0,,,0,26.214285714285715,-0.7653061224489761,6.091836734693871,,,,3.0,2021,42,True,,,,1.0,2021,43,False,,,,1.0,2021,44,False,,
Mannar,2021,42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.1,6.7,1.1,0.2,8.0,5.1000000000000005,4.0,27.1,28.485714285714288,28.7,28.24285714285714,84.14285714285714,76.85714285714286,77.57142857142857,78.28571428571429,-0.9350162426854148,0.35460488704253557,0,0,,,0,-17.642857142857142,0.5255102040816375,2.2040816326530575,,,,1.0,2021,43,False,,,,1.0,2021,44,False,,,,1.0,2021,45,False,,
Mannar,2021,43,,0.0,0.0,0.0,,,,47.5,27.1,6.7,1.1,0.2,8.0,5.1000000000000005,27.842857142857145,27.1,28.485714285714288,28.7,83.0,84.14285714285714,76.85714285714286,77.57142857142857,-0.8854560256532101,0.464723172043768,0,0,,,0,-12.635714285714279,0.4755102040816297,-0.9081632653061291,,,,1.0,2021,44,False,,,,1.0,2021,45,False,,,,0.0,2021,46,False,,
Mannar,2021,44,1.0,,0.0,0.0,,,,23.2,47.5,27.1,6.7,1.1,0.2,8.0,27.428571428571427,27.842857142857145,27.1,28.485714285714288,81.14285714285714,83.0,84.14285714285714,76.85714285714286,-0.822983865893657,0.5680647467311548,0,1,,,0,9.135714285714293,-0.015306122448979664,0.7653061224489761,,,,1.0,2021,45,False,,,,0.0,2021,46,False,,,,1.0,2021,47,False,,
Mannar,2021,45,1.0,1.0,,0.0,,,0.0,45.6,23.2,47.5,27.1,6.7,1.1,0.2,26.74285714285714,27.428571428571427,27.842857142857145,27.1,83.14285714285714,81.14285714285714,83.0,84.14285714285714,-0.7485107481711011,0.6631226582407952,0,1,,,0,87.95714285714286,-0.5367346938775519,4.2040816326530575,,,,0.0,2021,46,False,,,,1.0,2021,47,False,,,,7.0,2021,48,False,,
Mannar,2021,46,1.0,1.0,1.0,,,,0.0,67.4,45.6,23.2,47.5,27.1,6.7,1.1,26.02857142857143,26.74285714285714,27.428571428571427,27.842857142857145,86.71428571428571,83.14285714285714,81.14285714285714,83.0,-0.6631226582407955,0.7485107481711007,0,1,,,0,191.17142857142858,-0.5244897959183632,2.857142857142861,,,,1.0,2021,47,False,,,,7.0,2021,48,False,,,,30.0,2021,49,False,,
Mannar,2021,47,0.0,1.0,1.0,1.0,0.75,0.5,-1.0,132.4,67.4,45.6,23.2,47.5,27.1,6.7,26.12857142857143,26.02857142857143,26.74285714285714,27.428571428571427,84.28571428571429,86.71428571428571,83.14285714285714,81.14285714285714,-0.5680647467311559,0.8229838658936564,0,1,,,0,12.849999999999987,0.8132653061224531,-1.6326530612245023,,,,7.0,2021,48,False,,,,30.0,2021,49,False,,,,63.0,2021,50,False,,
Mannar,2021,48,1.0,0.0,1.0,1.0,0.75,0.5,1.0,225.9,132.4,67.4,45.6,23.2,47.5,27.1,27.071428571428573,26.12857142857143,26.02857142857143,26.74285714285714,82.71428571428571,84.28571428571429,86.71428571428571,83.14285714285714,-0.4647231720437684,0.88545602565321,0,1,,,0,-35.94285714285715,0.4806122448979657,-1.3775510204081627,,,,30.0,2021,49,False,,,,63.0,2021,50,False,,,,18.0,2021,51,False,,
Mannar,2021,49,7.0,1.0,0.0,1.0,2.25,3.2015621187164243,6.0,70.19999999999999,225.9,132.4,67.4,45.6,23.2,47.5,26.61428571428572,27.071428571428573,26.12857142857143,26.02857142857143,81.42857142857143,82.71428571428571,84.28571428571429,86.71428571428571,-0.35460488704253595,0.9350162426854147,0,1,,,0,-21.74285714285714,0.23265306122448948,4.040816326530617,,,,63.0,2021,50,False,,,,18.0,2021,51,False,,,,36.0,2021,52,False,,
Mannar,2021,50,30.0,7.0,1.0,0.0,9.5,14.0118997046558,23.0,41.5,70.19999999999999,225.9,132.4,67.4,45.6,23.2,26.057142857142857,26.61428571428572,27.071428571428573,26.12857142857143,86.14285714285714,81.42857142857143,82.71428571428571,84.28571428571429,-0.2393156642875578,0.970941817426052,0,1,,,0,-15.721428571428564,1.0,-1.816326530612244,,,,18.0,2021,51,False,,,,36.0,2021,52,False,,,,37.0,2022,1,False,,
Mannar,2021,51,63.0,30.0,7.0,1.0,25.25,28.09952550014561,33.0,48.6,41.5,70.19999999999999,225.9,132.4,67.4,45.6,27.057142857142857,26.057142857142857,26.61428571428572,27.071428571428573,80.0,86.14285714285714,81.42857142857143,82.71428571428571,-0.12053668025532363,0.992708874098054,0,1,,,0,-22.964285714285715,0.8642857142857139,-1.5306122448979806,,,,36.0,2021,52,False,,,,37.0,2022,1,False,,,,18.0,2022,2,False,,
Mannar,2021,52,18.0,63.0,30.0,7.0,29.5,24.228082879171435,-45.0,16.8,48.6,41.5,70.19999999999999,225.9,132.4,67.4,26.67142857142857,27.057142857142857,26.057142857142857,26.61428571428572,79.71428571428571,80.0,86.14285714285714,81.42857142857143,6.432490598706546e-16,1.0,0,1,,,0,-32.63214285714286,1.1515306122449012,-10.647959183673478,,,,37.0,2022,1,False,,,,18.0,2022,2,False,,,,26.0,2022,3,False,,
Mannar,2022,1,36.0,18.0,63.0,30.0,36.75,19.03286631067428,18.0,15.4,16.8,48.6,41.5,70.19999999999999,225.9,132.4,26.685714285714287,26.67142857142857,27.057142857142857,26.057142857142857,69.42857142857143,79.71428571428571,80.0,86.14285714285714,0.12053668025532305,0.992708874098054,0,1,,,0,-19.864285714285714,0.7632653061224453,0.3408163265306001,,,,18.0,2022,2,False,,,,26.0,2022,3,False,,,,29.0,2022,4,False,,
Mannar,2022,2,37.0,36.0,18.0,63.0,38.5,18.520259177452136,1.0,3.05,15.4,16.8,48.6,41.5,70.19999999999999,225.9,26.285714285714285,26.685714285714287,26.67142857142857,27.057142857142857,76.57142857142857,69.42857142857143,79.71428571428571,80.0,0.23931566428755774,0.970941817426052,0,1,,,0,-25.413333333333334,1.0495238095238086,-0.5714285714285694,,,0.0,26.0,2022,3,False,26.0,8.0,0.10157070782871722,29.0,2022,4,False,28.898429292171283,7.1,0.10157070782871722,13.0,2022,5,False,12.898429292171283,5.6
Mannar,2022,3,18.0,37.0,36.0,18.0,27.25,10.688779163215978,-19.0,9.3,3.05,15.4,16.8,48.6,41.5,70.19999999999999,26.67142857142857,26.285714285714285,26.685714285714287,26.67142857142857,78.0,76.57142857142857,69.42857142857143,79.71428571428571,0.3546048870425356,0.9350162426854148,0,1,,,0,-13.259999999999998,1.4990476190476194,-3.5714285714285694,17.898429292171283,,0.10158792770864097,29.0,2022,4,False,28.898412072291357,12.3,0.10158792770864097,13.0,2022,5,False,12.898412072291359,8.3,0.3047637831259229,8.0,2022,6,False,7.695236216874077,6.9
Mannar,2022,4,26.0,18.0,37.0,36.0,29.25,8.995369179009092,8.0,10.0,9.3,3.05,15.4,16.8,48.6,41.5,26.942857142857143,26.67142857142857,26.285714285714285,26.685714285714287,69.57142857142857,78.0,76.57142857142857,69.42857142857143,0.4647231720437685,0.8854560256532099,0,1,,,0,-3.0200000000000005,1.0190476190476154,-4.304761904761904,26.0,17.898429292171283,0.10158792770864097,13.0,2022,5,False,12.898412072291359,17.8,0.30476378312592295,8.0,2022,6,False,7.695236216874077,14.7,0.0,4.0,2022,7,False,4.0,12.4
Mannar,2022,5,29.0,26.0,18.0,37.0,27.5,7.852812659593167,3.0,1.9,10.0,9.3,3.05,15.4,16.8,48.6,26.65714285714285,26.942857142857143,26.67142857142857,26.285714285714285,70.28571428571429,69.57142857142857,78.0,76.57142857142857,0.5680647467311558,0.8229838658936564,0,1,,,0,-11.839999999999998,0.8276190476190486,-4.314285714285717,28.898412072291357,26.0,0.3048471915690308,8.0,2022,6,False,7.6951528084309695,23.6,0.0,4.0,2022,7,False,4.0,17.9,0.0,0.0,2022,8,False,0.0,15.6
