District,Year,Week,Week_Start_Date,Week_End_Date,Number_of_Cases,rain_sum (mm),precipitation_sum (mm),relative_humidity_2m_mean (%),relative_humidity_2m_max (%),relative_humidity_2m_min (%),temperature_2m_max (°C),temperature_2m_min (°C),apparent_temperature_mean (°C),apparent_temperature_max (°C),apparent_temperature_min (°C),temperature_2m_mean (°C),weather_code (wmo code),Estimated_Population,Source_Type,elevation_m
Kilinochchi,2017,39,2017-09-23,2017-09-29,5,5.9,5.9,69.85714285714286,83.14285714285714,51.285714285714285,32.614285714285714,26.342857142857145,31.185714285714287,34.971428571428575,29.042857142857144,28.842857142857145,51.0,123177,interpolated,19.0
Kilinochchi,2017,40,2017-09-30,2017-10-06,6,16.7,16.7,69.14285714285714,85.42857142857143,48.85714285714285,33.857142857142854,26.442857142857143,32.17142857142857,37.07142857142857,29.714285714285715,29.314285714285717,3.0,123177,interpolated,19.0
Kilinochchi,2017,41,2017-10-07,2017-10-13,4,29.7,29.7,75.28571428571429,88.0,55.57142857142857,32.542857142857144,25.8,32.142857142857146,36.371428571428574,29.514285714285712,28.414285714285715,53.0,123177,interpolated,19.0
Kilinochchi,2017,42,2017-10-14,2017-10-20,3,16.3,16.3,78.57142857142857,90.14285714285714,62.71428571428572,30.557142857142857,25.5,31.02857142857143,33.785714285714285,28.8,27.67142857142857,51.0,123177,interpolated,19.0
Kilinochchi,2017,43,2017-10-21,2017-10-27,4,47.0,47.0,78.71428571428571,91.28571428571428,61.57142857142857,31.442857142857143,25.2,31.985714285714288,36.385714285714286,29.385714285714283,27.728571428571428,63.0,123177,interpolated,19.0
Kilinochchi,2017,44,2017-10-28,2017-11-03,1,180.1,180.1,89.28571428571429,95.85714285714286,79.0,28.042857142857144,23.914285714285715,30.385714285714283,33.22857142857143,28.714285714285715,25.557142857142857,63.0,123177,interpolated,19.0
Kilinochchi,2017,45,2017-11-04,2017-11-10,7,126.6,126.6,88.71428571428571,95.42857142857144,77.42857142857143,28.17142857142857,24.085714285714285,30.0,32.642857142857146,28.385714285714283,25.67142857142857,61.0,123177,interpolated,19.0
Kilinochchi,2017,46,2017-11-11,2017-11-17,5,40.1,40.1,80.71428571428571,91.85714285714286,66.0,29.61428571428572,24.24285714285714,30.514285714285712,34.32857142857143,27.74285714285714,26.485714285714288,51.0,123177,interpolated,19.0
Kilinochchi,2017,47,2017-11-18,2017-11-24,15,24.7,24.7,84.57142857142857,92.28571428571428,74.42857142857143,28.75714285714286,24.714285714285715,31.085714285714285,33.8,29.285714285714285,26.557142857142857,53.0,123177,interpolated,19.0
Kilinochchi,2017,48,2017-11-25,2017-12-01,3,113.7,113.7,88.28571428571429,94.14285714285714,79.85714285714286,27.571428571428573,24.3,29.071428571428573,31.542857142857144,27.485714285714288,25.571428571428573,63.0,123177,interpolated,19.0
Kilinochchi,2017,49,2017-12-02,2017-12-08,6,42.0,42.0,83.0,93.0,70.0,28.1,23.842857142857145,29.7,32.01428571428572,27.728571428571428,25.714285714285715,51.0,123177,interpolated,19.0
Kilinochchi,2017,50,2017-12-09,2017-12-15,7,14.3,14.3,84.42857142857143,95.57142857142856,71.42857142857143,28.542857142857144,23.24285714285714,30.185714285714287,33.6,27.357142857142858,25.82857142857143,51.0,123177,interpolated,19.0
Kilinochchi,2017,51,2017-12-16,2017-12-22,8,23.1,23.1,79.14285714285714,88.57142857142857,68.14285714285714,27.6,24.1,28.057142857142857,29.885714285714283,26.67142857142857,25.7,51.0,123177,interpolated,19.0
Kilinochchi,2017,52,2017-12-23,2017-12-29,8,30.5,30.5,75.71428571428571,84.71428571428571,66.42857142857143,27.11428571428572,23.67142857142857,27.414285714285715,29.414285714285715,25.885714285714283,25.27142857142857,51.0,123177,interpolated,19.0
Kilinochchi,2018,1,2017-12-30,2018-01-05,11,0.3999999999999999,0.3999999999999999,79.42857142857143,90.0,66.14285714285714,27.65714285714285,22.185714285714287,27.885714285714283,31.24285714285714,24.885714285714283,24.82857142857143,3.0,125110,interpolated,19.0
Kilinochchi,2018,2,2018-01-06,2018-01-12,8,52.7,52.7,79.0,89.0,66.57142857142857,27.071428571428573,22.442857142857143,27.2,30.157142857142865,24.985714285714288,24.62857142857143,3.0,125110,interpolated,19.0
Kilinochchi,2018,3,2018-01-13,2018-01-19,6,0.1,0.1,73.85714285714286,86.57142857142857,61.85714285714285,27.4,23.042857142857144,27.17142857142857,29.442857142857143,25.542857142857144,25.085714285714285,3.0,125110,interpolated,19.0
Kilinochchi,2018,4,2018-01-20,2018-01-26,13,1.6,1.6,73.14285714285714,85.0,61.0,27.11428571428572,22.228571428571428,26.62857142857143,29.142857142857142,24.514285714285712,24.6,51.0,125110,interpolated,19.0
Kilinochchi,2018,5,2018-01-27,2018-02-02,2,5.3,5.3,74.0,84.28571428571429,62.71428571428572,27.285714285714285,23.214285714285715,26.87142857142857,29.285714285714285,25.37142857142857,25.042857142857144,3.0,125110,interpolated,19.0
Kilinochchi,2018,6,2018-02-03,2018-02-09,5,2.5,2.5,76.71428571428571,89.0,60.85714285714285,28.9,23.014285714285712,28.342857142857145,32.17142857142857,26.3,25.514285714285712,3.0,125110,interpolated,19.0
Kilinochchi,2018,7,2018-02-10,2018-02-16,17,5.800000000000001,5.800000000000001,76.57142857142857,88.57142857142857,59.285714285714285,28.957142857142856,23.61428571428572,28.74285714285714,31.728571428571428,26.82857142857143,26.02857142857143,3.0,125110,interpolated,19.0
Kilinochchi,2018,8,2018-02-17,2018-02-23,6,0.1,0.1,67.71428571428571,84.0,50.71428571428572,28.785714285714285,22.1,26.97142857142857,31.014285714285712,24.357142857142858,25.2,3.0,125110,interpolated,19.0
Kilinochchi,2018,9,2018-02-24,2018-03-02,6,12.8,12.8,77.57142857142857,88.42857142857143,63.85714285714285,29.32857142857143,24.642857142857142,29.785714285714285,32.51428571428572,28.342857142857145,26.67142857142857,51.0,125110,interpolated,19.0
Kilinochchi,2018,10,2018-03-03,2018-03-09,9,0.0,0.0,72.14285714285714,92.28571428571428,51.85714285714285,30.52857142857143,22.25714285714286,29.12857142857143,33.7,25.342857142857145,26.357142857142858,3.0,125110,interpolated,19.0
Kilinochchi,2018,11,2018-03-10,2018-03-16,6,17.7,17.7,78.28571428571429,91.28571428571428,59.42857142857143,30.942857142857143,24.87142857142857,31.25714285714286,34.91428571428571,28.942857142857143,27.385714285714283,51.0,125110,interpolated,19.0
Kilinochchi,2018,12,2018-03-17,2018-03-23,4,2.5,2.5,75.0,92.85714285714286,51.142857142857146,32.457142857142856,23.65714285714285,31.5,37.22857142857144,27.728571428571428,27.457142857142856,3.0,125110,interpolated,19.0
Kilinochchi,2018,13,2018-03-24,2018-03-30,4,4.0,4.0,72.57142857142857,91.0,47.42857142857143,33.528571428571425,24.685714285714287,32.6,38.54285714285714,29.12857142857143,28.4,51.0,125110,interpolated,19.0
Kilinochchi,2018,14,2018-03-31,2018-04-06,4,6.4,6.4,71.85714285714286,92.14285714285714,43.142857142857146,34.385714285714286,25.0,33.25714285714286,38.94285714285714,29.742857142857144,28.87142857142857,53.0,125110,interpolated,19.0
Kilinochchi,2018,15,2018-04-07,2018-04-13,3,23.2,23.2,78.14285714285714,93.14285714285714,59.71428571428572,31.97142857142857,25.014285714285712,32.5,37.07142857142857,30.2,27.957142857142856,53.0,125110,interpolated,19.0
Kilinochchi,2018,16,2018-04-14,2018-04-20,10,21.6,21.6,76.57142857142857,94.14285714285714,54.142857142857146,33.4,25.17142857142857,33.92857142857143,39.57142857142857,30.442857142857143,28.785714285714285,51.0,125110,interpolated,19.0
Kilinochchi,2018,17,2018-04-21,2018-04-27,1,4.2,4.2,65.85714285714286,86.28571428571429,37.71428571428572,36.22857142857143,25.857142857142858,34.57142857142857,41.3,30.385714285714283,30.17142857142857,3.0,125110,interpolated,19.0
Kilinochchi,2018,18,2018-04-28,2018-05-04,7,9.2,9.2,67.85714285714286,87.42857142857143,39.71428571428572,36.82857142857143,26.52857142857143,35.25714285714286,41.885714285714286,31.414285714285715,30.585714285714285,53.0,125110,interpolated,19.0
Kilinochchi,2018,19,2018-05-05,2018-05-11,2,21.5,21.5,75.42857142857143,89.57142857142857,54.42857142857143,33.885714285714286,25.814285714285717,33.48571428571429,39.4,30.1,28.857142857142858,63.0,125110,interpolated,19.0
Kilinochchi,2018,20,2018-05-12,2018-05-18,1,20.8,20.8,77.42857142857143,91.0,57.57142857142857,32.68571428571428,25.285714285714285,32.82857142857143,38.285714285714285,29.642857142857142,28.27142857142857,55.0,125110,interpolated,19.0
Kilinochchi,2018,21,2018-05-19,2018-05-25,10,36.5,36.5,81.0,91.85714285714286,66.0,31.1,25.25714285714286,31.8,35.58571428571428,29.11428571428572,27.685714285714287,63.0,125110,interpolated,19.0
Kilinochchi,2018,22,2018-05-26,2018-06-01,8,5.1,5.1,74.71428571428571,86.0,58.285714285714285,32.614285714285714,26.714285714285715,32.1,36.32857142857143,29.9,29.085714285714285,3.0,125110,interpolated,19.0
Kilinochchi,2018,23,2018-06-02,2018-06-08,5,4.7,4.7,73.57142857142857,84.71428571428571,57.0,32.65714285714286,27.2,32.042857142857144,35.31428571428571,30.37142857142857,29.314285714285717,51.0,125110,interpolated,19.0
Kilinochchi,2018,24,2018-06-09,2018-06-15,11,2.4,2.4,70.71428571428571,83.57142857142857,52.142857142857146,33.02857142857143,27.02857142857143,31.17142857142857,34.471428571428575,29.47142857142857,29.414285714285715,3.0,125110,interpolated,19.0
Kilinochchi,2018,25,2018-06-16,2018-06-22,13,1.0,1.0,68.71428571428571,83.0,49.57142857142857,33.285714285714285,26.728571428571428,31.057142857142857,34.77142857142857,29.0,29.3,3.0,125110,interpolated,19.0
Kilinochchi,2018,26,2018-06-23,2018-06-29,8,0.0,0.0,65.71428571428571,82.85714285714286,44.57142857142857,34.114285714285714,26.557142857142857,31.842857142857145,36.028571428571425,29.25714285714286,29.714285714285715,3.0,125110,interpolated,19.0
Kilinochchi,2018,27,2018-06-30,2018-07-06,13,5.5,5.5,68.57142857142857,87.0,45.0,34.42857142857143,25.985714285714288,32.82857142857143,37.91428571428571,29.65714285714285,29.514285714285712,3.0,125110,interpolated,19.0
Kilinochchi,2018,28,2018-07-07,2018-07-13,8,1.7000000000000002,1.7000000000000002,67.85714285714286,82.71428571428571,47.85714285714285,33.24285714285714,26.642857142857142,31.042857142857144,34.34285714285714,29.014285714285712,29.32857142857143,3.0,125110,interpolated,19.0
Kilinochchi,2018,29,2018-07-14,2018-07-20,9,2.1,2.1,67.0,82.28571428571429,46.85714285714285,33.357142857142854,26.77142857142857,31.328571428571426,34.82857142857143,29.17142857142857,29.4,3.0,125110,interpolated,19.0
Kilinochchi,2018,30,2018-07-21,2018-07-27,3,1.0,1.0,61.57142857142857,79.28571428571429,43.285714285714285,34.92857142857143,26.557142857142857,32.82857142857143,38.2,29.314285714285717,30.285714285714285,51.0,125110,interpolated,19.0
Kilinochchi,2018,31,2018-07-28,2018-08-03,7,1.3,1.3,67.0,83.0,46.42857142857143,34.114285714285714,26.142857142857142,31.414285714285715,36.7,28.342857142857145,29.32857142857143,51.0,125110,interpolated,19.0
Kilinochchi,2018,32,2018-08-04,2018-08-10,3,1.2,1.2,67.0,83.85714285714286,45.42857142857143,33.714285714285715,25.814285714285717,30.885714285714283,35.68571428571429,28.057142857142857,29.042857142857144,3.0,125110,interpolated,19.0
Kilinochchi,2018,33,2018-08-11,2018-08-17,6,7.899999999999999,7.899999999999999,70.57142857142857,84.42857142857143,52.142857142857146,32.1,25.82857142857143,29.857142857142858,33.32857142857143,27.842857142857145,28.357142857142858,3.0,125110,interpolated,19.0
Kilinochchi,2018,34,2018-08-18,2018-08-24,9,7.0,7.0,62.42857142857143,81.71428571428571,43.0,33.98571428571429,25.87142857142857,31.814285714285717,36.48571428571429,28.7,29.571428571428573,3.0,125110,interpolated,19.0
Kilinochchi,2018,35,2018-08-25,2018-08-31,2,1.9,1.9,62.0,81.28571428571429,40.42857142857143,35.18571428571429,25.914285714285715,32.77142857142857,38.57142857142857,28.97142857142857,29.942857142857143,3.0,125110,interpolated,19.0
Kilinochchi,2018,36,2018-09-01,2018-09-07,11,0.7000000000000001,0.7000000000000001,64.57142857142857,82.71428571428571,42.85714285714285,33.91428571428572,25.557142857142857,30.8,36.41428571428572,27.385714285714283,28.928571428571427,3.0,125110,interpolated,19.0
Kilinochchi,2018,37,2018-09-08,2018-09-14,14,6.4,6.4,65.14285714285714,86.57142857142857,40.285714285714285,34.82857142857143,24.985714285714288,32.51428571428571,39.07142857142857,28.342857142857145,29.15714285714285,3.0,125110,interpolated,19.0
Kilinochchi,2018,38,2018-09-15,2018-09-21,2,0.4,0.4,67.57142857142857,84.42857142857143,45.57142857142857,33.628571428571426,26.014285714285712,31.24285714285714,35.91428571428572,28.728571428571428,28.97142857142857,3.0,125110,interpolated,19.0
Kilinochchi,2018,39,2018-09-22,2018-09-28,7,51.6,51.6,77.71428571428571,91.42857142857144,57.0,32.285714285714285,24.67142857142857,32.1,37.68571428571429,28.785714285714285,27.685714285714287,53.0,125110,interpolated,19.0
Kilinochchi,2018,40,2018-09-29,2018-10-05,2,57.3,57.3,85.71428571428571,96.14285714285714,70.0,30.085714285714285,24.485714285714288,32.17142857142857,36.21428571428572,29.6,26.9,63.0,125110,interpolated,19.0
Kilinochchi,2018,41,2018-10-06,2018-10-12,1,46.5,46.5,85.57142857142857,95.71428571428572,70.28571428571429,30.314285714285717,24.428571428571427,31.885714285714283,36.44285714285714,28.842857142857145,26.985714285714288,63.0,125110,interpolated,19.0
Kilinochchi,2018,42,2018-10-13,2018-10-19,1,41.4,41.4,85.0,94.14285714285714,69.0,30.071428571428573,24.014285714285712,31.11428571428572,35.84285714285714,28.014285714285712,26.414285714285715,63.0,125110,interpolated,19.0
Kilinochchi,2018,43,2018-10-20,2018-10-26,5,99.1,99.1,88.71428571428571,96.42857142857144,78.71428571428571,28.37142857142857,23.885714285714283,30.814285714285717,33.68571428571429,28.6,25.914285714285715,63.0,125110,interpolated,19.0
Kilinochchi,2018,44,2018-10-27,2018-11-02,2,124.8,124.8,90.42857142857144,96.0,80.71428571428571,27.82857142857143,24.2,30.6,32.58571428571428,28.9,25.785714285714285,63.0,125110,interpolated,19.0
Kilinochchi,2018,45,2018-11-03,2018-11-09,8,108.6,108.6,87.14285714285714,95.57142857142856,76.42857142857143,28.1,24.185714285714287,30.185714285714287,32.67142857142857,28.585714285714285,25.914285714285715,63.0,125110,interpolated,19.0
Kilinochchi,2018,46,2018-11-10,2018-11-16,9,17.9,17.9,80.42857142857143,93.57142857142856,65.85714285714286,29.042857142857144,23.12857142857143,29.557142857142857,32.94285714285714,26.3,26.0,51.0,125110,interpolated,19.0
Kilinochchi,2018,47,2018-11-17,2018-11-23,6,177.8,177.8,89.14285714285714,96.42857142857144,77.0,28.442857142857143,23.65714285714285,30.342857142857145,34.05714285714286,27.97142857142857,25.585714285714285,63.0,125110,interpolated,19.0
Kilinochchi,2018,48,2018-11-24,2018-11-30,7,92.7,92.7,83.71428571428571,91.57142857142856,74.0,27.885714285714283,24.071428571428573,29.428571428571427,32.08571428571428,27.9,25.685714285714287,53.0,125110,interpolated,19.0
Kilinochchi,2018,49,2018-12-01,2018-12-07,4,49.9,49.9,84.42857142857143,92.28571428571428,75.0,28.214285714285715,24.385714285714283,29.942857142857143,32.44285714285714,28.414285714285715,26.042857142857144,3.0,125110,interpolated,19.0
Kilinochchi,2018,50,2018-12-08,2018-12-14,2,1.1,1.1,77.57142857142857,86.71428571428571,67.14285714285714,28.3,24.085714285714285,29.071428571428573,31.585714285714285,27.17142857142857,26.085714285714285,3.0,125110,interpolated,19.0
Kilinochchi,2018,51,2018-12-15,2018-12-21,8,65.39999999999999,65.39999999999999,82.14285714285714,91.57142857142856,71.28571428571429,27.428571428571427,22.585714285714285,28.3,31.11428571428572,25.542857142857144,25.142857142857142,3.0,125110,interpolated,19.0
Kilinochchi,2018,52,2018-12-22,2018-12-28,13,60.1,60.1,88.0,95.57142857142856,76.85714285714286,27.97142857142857,23.685714285714287,29.585714285714285,32.91428571428572,27.714285714285715,25.4,51.0,125110,interpolated,19.0
Kilinochchi,2019,1,2018-12-29,2019-01-04,7,4.6,4.6,72.42857142857143,83.42857142857143,62.85714285714285,26.857142857142858,23.1,26.5,28.585714285714285,24.77142857142857,24.97142857142857,51.0,127043,interpolated,19.0
Kilinochchi,2019,2,2019-01-05,2019-01-11,4,2.3,2.3,74.85714285714286,85.57142857142857,63.71428571428572,27.27142857142857,22.957142857142856,27.071428571428573,29.47142857142857,25.457142857142856,24.957142857142856,2.0,127043,interpolated,19.0
Kilinochchi,2019,3,2019-01-12,2019-01-18,8,2.8,2.8,73.14285714285714,82.85714285714286,63.42857142857143,27.042857142857144,23.4,26.842857142857145,28.74285714285714,25.571428571428573,25.11428571428572,3.0,127043,interpolated,19.0
Kilinochchi,2019,4,2019-01-19,2019-01-25,15,3.2,3.2,77.42857142857143,88.71428571428571,64.28571428571429,27.7,22.485714285714288,27.52857142857143,30.5,25.52857142857143,24.942857142857143,3.0,127043,interpolated,19.0
Kilinochchi,2019,5,2019-01-26,2019-02-01,9,0.4,0.4,75.14285714285714,86.14285714285714,62.42857142857143,28.514285714285712,23.571428571428573,28.214285714285715,31.25714285714286,26.24285714285714,25.75714285714286,2.0,127043,interpolated,19.0
Kilinochchi,2019,6,2019-02-02,2019-02-08,3,17.7,17.7,80.57142857142857,90.57142857142856,67.14285714285714,28.857142857142858,24.014285714285712,29.414285714285715,32.48571428571429,27.5,26.085714285714285,51.0,127043,interpolated,19.0
Kilinochchi,2019,7,2019-02-09,2019-02-15,5,9.3,9.3,78.42857142857143,88.28571428571429,66.42857142857143,29.0,24.5,29.65714285714285,32.528571428571425,27.885714285714283,26.485714285714288,51.0,127043,interpolated,19.0
Kilinochchi,2019,8,2019-02-16,2019-02-22,6,5.300000000000001,5.300000000000001,77.14285714285714,91.71428571428572,58.57142857142857,30.542857142857144,23.942857142857143,30.82857142857143,34.82857142857143,27.957142857142856,27.057142857142857,51.0,127043,interpolated,19.0
Kilinochchi,2019,9,2019-02-23,2019-03-01,5,2.2,2.2,75.85714285714286,93.57142857142856,53.42857142857143,31.428571428571427,23.12857142857143,30.5,35.65714285714286,26.957142857142856,26.842857142857145,3.0,127043,interpolated,19.0
Kilinochchi,2019,10,2019-03-02,2019-03-08,4,1.7,1.7,73.42857142857143,91.85714285714286,49.57142857142857,32.885714285714286,24.428571428571427,32.18571428571429,37.68571428571429,28.52857142857143,28.11428571428572,3.0,127043,interpolated,19.0
Kilinochchi,2019,11,2019-03-09,2019-03-15,2,0.8999999999999999,0.8999999999999999,72.14285714285714,92.85714285714286,48.57142857142857,32.32857142857143,23.642857142857142,31.11428571428572,36.04285714285714,27.728571428571428,27.585714285714285,3.0,127043,interpolated,19.0
Kilinochchi,2019,12,2019-03-16,2019-03-22,3,1.2000000000000002,1.2000000000000002,72.71428571428571,92.71428571428572,47.85714285714285,32.84285714285714,24.042857142857144,31.814285714285717,36.82857142857143,28.442857142857143,28.042857142857144,51.0,127043,interpolated,19.0
Kilinochchi,2019,13,2019-03-23,2019-03-29,2,0.0,0.0,71.28571428571429,94.85714285714286,39.285714285714285,34.25714285714286,23.47142857142857,31.82857142857143,38.385714285714286,27.685714285714287,28.057142857142857,3.0,127043,interpolated,19.0
Kilinochchi,2019,14,2019-03-30,2019-04-05,3,1.4,1.4,69.0,92.42857142857144,38.42857142857143,35.01428571428572,24.071428571428573,32.7,39.85714285714285,28.057142857142857,28.67142857142857,2.0,127043,interpolated,19.0
Kilinochchi,2019,15,2019-04-06,2019-04-12,1,1.6,1.6,69.85714285714286,92.28571428571428,39.85714285714285,35.142857142857146,25.2,34.24285714285714,40.4,30.12857142857143,29.557142857142857,51.0,127043,interpolated,19.0
Kilinochchi,2019,16,2019-04-13,2019-04-19,4,15.1,15.1,73.0,92.28571428571428,44.71428571428572,35.18571428571429,25.37142857142857,34.2,41.24285714285714,30.285714285714285,29.285714285714285,53.0,127043,interpolated,19.0
Kilinochchi,2019,17,2019-04-20,2019-04-26,2,4.0,4.0,73.85714285714286,92.85714285714286,51.85714285714285,33.8,25.61428571428572,34.58571428571429,39.4,31.057142857142857,29.385714285714283,51.0,127043,interpolated,19.0
Kilinochchi,2019,18,2019-04-27,2019-05-03,1,2.7,2.7,70.71428571428571,86.14285714285714,46.85714285714285,35.22857142857143,27.542857142857144,34.214285714285715,38.885714285714286,31.62857142857143,30.428571428571427,3.0,127043,interpolated,19.0
Kilinochchi,2019,19,2019-05-04,2019-05-10,3,0.0,0.0,63.85714285714285,80.71428571428571,41.85714285714285,36.371428571428574,27.485714285714288,33.714285714285715,39.885714285714286,30.12857142857143,30.957142857142856,3.0,127043,interpolated,19.0
Kilinochchi,2019,20,2019-05-11,2019-05-17,1,0.0,0.0,65.85714285714286,85.42857142857143,42.0,36.18571428571429,27.12857142857143,34.18571428571429,39.5,31.071428571428573,30.87142857142857,2.0,127043,interpolated,19.0
Kilinochchi,2019,21,2019-05-18,2019-05-24,0,11.1,11.1,70.14285714285714,87.57142857142857,47.57142857142857,35.22857142857143,26.61428571428572,34.17142857142857,39.54285714285714,30.8,30.1,51.0,127043,interpolated,19.0
Kilinochchi,2019,22,2019-05-25,2019-05-31,7,0.3,0.3,67.57142857142857,85.85714285714286,44.57142857142857,35.957142857142856,27.4,34.528571428571425,39.9,31.52857142857143,30.928571428571427,3.0,127043,interpolated,19.0
Kilinochchi,2019,23,2019-06-01,2019-06-07,4,2.0,2.0,67.42857142857143,82.57142857142857,47.42857142857143,35.028571428571425,27.571428571428573,33.628571428571426,37.957142857142856,31.057142857142857,30.67142857142857,3.0,127043,interpolated,19.0
Kilinochchi,2019,24,2019-06-08,2019-06-14,1,1.1,1.1,69.0,82.85714285714286,49.71428571428572,34.41428571428572,27.7,32.714285714285715,36.371428571428574,30.728571428571428,30.37142857142857,3.0,127043,interpolated,19.0
Kilinochchi,2019,25,2019-06-15,2019-06-21,3,0.3,0.3,66.0,83.14285714285714,43.85714285714285,35.7,27.957142857142856,33.94285714285714,38.785714285714285,31.37142857142857,31.0,3.0,127043,interpolated,19.0
Kilinochchi,2019,26,2019-06-22,2019-06-28,0,1.1,1.1,66.57142857142857,81.42857142857143,48.142857142857146,34.385714285714286,27.785714285714285,32.94285714285714,36.942857142857136,30.74285714285714,30.428571428571427,3.0,127043,interpolated,19.0
Kilinochchi,2019,27,2019-06-29,2019-07-05,1,0.1,0.1,65.85714285714286,81.28571428571429,46.57142857142857,34.24285714285714,27.3,32.142857142857146,36.114285714285714,29.785714285714285,30.11428571428572,3.0,127043,interpolated,19.0
Kilinochchi,2019,28,2019-07-06,2019-07-12,2,0.5,0.5,66.28571428571429,83.42857142857143,43.71428571428572,34.857142857142854,27.185714285714283,33.114285714285714,37.24285714285714,30.61428571428572,30.3,3.0,127043,interpolated,19.0
Kilinochchi,2019,29,2019-07-13,2019-07-19,1,6.300000000000001,6.300000000000001,68.14285714285714,84.42857142857143,47.42857142857143,34.22857142857143,26.842857142857145,32.785714285714285,37.32857142857143,30.142857142857142,29.785714285714285,3.0,127043,interpolated,19.0
Kilinochchi,2019,30,2019-07-20,2019-07-26,4,6.7,6.7,68.42857142857143,84.28571428571429,49.42857142857143,33.457142857142856,26.67142857142857,32.34285714285714,36.34285714285714,30.15714285714285,29.4,51.0,127043,interpolated,19.0
Kilinochchi,2019,31,2019-07-27,2019-08-02,2,0.0,0.0,65.0,82.57142857142857,44.142857142857146,34.81428571428571,26.67142857142857,32.24285714285714,37.58571428571429,29.428571428571427,29.914285714285715,3.0,127043,interpolated,19.0
Kilinochchi,2019,32,2019-08-03,2019-08-09,1,9.0,9.0,71.85714285714286,83.85714285714286,53.57142857142857,32.42857142857143,26.685714285714283,30.728571428571428,33.128571428571426,29.11428571428572,28.97142857142857,51.0,127043,interpolated,19.0
Kilinochchi,2019,33,2019-08-10,2019-08-16,0,7.8,7.8,70.28571428571429,87.71428571428571,48.285714285714285,34.07142857142857,26.4,32.885714285714286,37.8,30.028571428571432,29.52857142857143,51.0,127043,interpolated,19.0
Kilinochchi,2019,34,2019-08-17,2019-08-23,0,7.899999999999999,7.899999999999999,74.71428571428571,88.0,57.71428571428572,31.728571428571428,25.857142857142858,31.314285714285717,35.028571428571425,29.17142857142857,28.285714285714285,3.0,127043,interpolated,19.0
Kilinochchi,2019,35,2019-08-24,2019-08-30,2,1.4,1.4,70.28571428571429,84.14285714285714,51.57142857142857,32.714285714285715,26.4,30.928571428571427,34.8,28.62857142857143,28.928571428571427,3.0,127043,interpolated,19.0
Kilinochchi,2019,36,2019-08-31,2019-09-06,3,1.7999999999999998,1.7999999999999998,68.14285714285714,82.14285714285714,49.142857142857146,33.27142857142857,26.67142857142857,30.914285714285715,34.51428571428571,28.857142857142858,29.27142857142857,51.0,127043,interpolated,19.0
Kilinochchi,2019,37,2019-09-07,2019-09-13,0,12.7,12.7,66.57142857142857,82.85714285714286,46.57142857142857,34.97142857142857,26.75714285714286,33.04285714285714,38.957142857142856,30.071428571428573,29.957142857142856,3.0,127043,interpolated,19.0
Kilinochchi,2019,38,2019-09-14,2019-09-20,6,16.1,16.1,74.71428571428571,87.0,58.285714285714285,31.957142857142856,25.728571428571428,31.385714285714283,35.385714285714286,28.77142857142857,28.37142857142857,51.0,127043,interpolated,19.0
Kilinochchi,2019,39,2019-09-21,2019-09-27,4,19.3,19.3,75.85714285714286,91.42857142857144,56.142857142857146,31.9,25.014285714285712,31.5,36.2,28.32857142857143,27.885714285714283,51.0,127043,interpolated,19.0
Kilinochchi,2019,40,2019-09-28,2019-10-04,8,24.4,24.4,80.85714285714286,96.57142857142856,58.85714285714285,31.842857142857145,23.857142857142858,31.942857142857143,37.51428571428572,28.557142857142857,27.17142857142857,61.0,127043,interpolated,19.0
Kilinochchi,2019,41,2019-10-05,2019-10-11,6,40.7,40.7,81.71428571428571,95.0,59.71428571428572,31.442857142857143,24.014285714285712,31.942857142857143,37.6,28.514285714285712,27.0,63.0,127043,interpolated,19.0
Kilinochchi,2019,42,2019-10-12,2019-10-18,5,51.9,51.9,84.71428571428571,96.14285714285714,67.85714285714286,30.357142857142858,24.214285714285715,31.97142857142857,35.98571428571429,29.1,26.75714285714286,63.0,127043,interpolated,19.0
Kilinochchi,2019,43,2019-10-19,2019-10-25,3,96.9,96.9,86.71428571428571,94.71428571428572,72.71428571428571,29.385714285714283,24.37142857142857,31.014285714285712,34.44285714285714,28.82857142857143,26.32857142857143,63.0,127043,interpolated,19.0
Kilinochchi,2019,44,2019-10-26,2019-11-01,13,89.8,89.8,88.42857142857143,96.71428571428572,76.57142857142857,28.3,23.97142857142857,30.5,33.48571428571428,28.32857142857143,25.77142857142857,63.0,127043,interpolated,19.0
Kilinochchi,2019,45,2019-11-02,2019-11-08,3,12.5,12.5,83.42857142857143,96.0,68.57142857142857,29.928571428571427,24.02857142857143,31.842857142857145,35.528571428571425,28.842857142857145,26.87142857142857,51.0,127043,interpolated,19.0
Kilinochchi,2019,46,2019-11-09,2019-11-15,19,13.0,13.0,83.85714285714286,94.57142857142856,68.28571428571429,30.02857142857143,24.47142857142857,31.65714285714285,35.65714285714286,29.228571428571428,26.87142857142857,51.0,127043,interpolated,19.0
Kilinochchi,2019,47,2019-11-16,2019-11-22,36,18.3,18.3,84.28571428571429,95.14285714285714,69.57142857142857,29.914285714285715,24.514285714285712,31.514285714285712,34.98571428571429,29.314285714285717,26.885714285714283,51.0,127043,interpolated,19.0
Kilinochchi,2019,48,2019-11-23,2019-11-29,28,43.2,43.2,84.28571428571429,94.14285714285714,68.14285714285714,29.485714285714288,24.77142857142857,30.5,33.0,29.014285714285712,26.65714285714285,51.0,127043,interpolated,19.0
