District,Year,Week,Number_of_Cases,KDE_baseline
Matara,2024,1,46,2.4213256140451872e-08
Matara,2024,2,35,2.4698949055436614e-08
Matara,2024,3,27,2.2416469857590347e-08
Matara,2024,4,32,2.4395317447437094e-08
Matara,2024,5,29,2.1906178094903214e-08
Matara,2024,6,26,2.261309734203932e-08
Matara,2024,7,23,1.3224951601533676e-08
Matara,2024,8,29,1.532896470264775e-08
Matara,2024,9,15,1.3965988085849177e-08
Matara,2024,10,28,1.1126750138907028e-08
Matara,2024,11,23,1.2806527488676566e-08
Matara,2024,12,14,1.0350825744247248e-08
Matara,2024,13,14,9.811742682108836e-09
Matara,2024,14,17,9.60989303766979e-09
Matara,2024,15,11,6.714626448217426e-09
Matara,2024,16,3,7.596179109955577e-09
Matara,2024,17,10,9.251514483967732e-09
Matara,2024,18,14,1.0393901866518097e-08
Matara,2024,19,16,1.1239839924143627e-08
Matara,2024,20,13,1.1215509483313018e-08
Matara,2024,21,7,8.977840063871432e-09
Matara,2024,22,17,1.1963143639507639e-08
Matara,2024,23,16,9.634785831148862e-09
Matara,2024,24,11,9.619542738271431e-09
Matara,2024,25,5,9.901341932628723e-09
Matara,2024,26,13,1.228117998444368e-08
Matara,2024,27,22,1.3102294760832444e-08
Matara,2024,28,19,1.361208328492359e-08
Matara,2024,29,27,1.519991507022909e-08
Matara,2024,30,44,1.6556482312157265e-08
Matara,2024,31,31,1.4641011103255262e-08
Matara,2024,32,29,1.3849694407479189e-08
Matara,2024,33,38,1.3456494226492779e-08
Matara,2024,34,22,1.1074931244257292e-08
Matara,2024,35,13,1.2051360436387715e-08
Matara,2024,36,31,1.219760727027362e-08
Matara,2024,37,22,9.223096261972904e-09
Matara,2024,38,28,1.013491375826704e-08
Matara,2024,39,22,1.066974178999538e-08
Matara,2024,40,75,1.3631265246008853e-08
Matara,2024,41,46,1.2231264256162833e-08
Matara,2024,42,36,1.0870307396737814e-08
Matara,2024,43,29,1.0632514381511531e-08
Matara,2024,44,18,1.0119252935335856e-08
Matara,2024,45,19,9.772924583923167e-09
Matara,2024,46,14,8.235871617916853e-09
Matara,2024,47,20,1.2508391557714507e-08
Matara,2024,48,20,1.0683388926753387e-08
Matara,2024,49,15,9.367951479885382e-09
Matara,2024,50,11,1.0115525863739316e-08
Matara,2024,51,12,8.395108697824302e-09
Matara,2024,52,26,1.1716179197919483e-08
Matara,2025,1,28,1.2200094842880536e-08
Matara,2025,2,23,1.4806282172889254e-08
Matara,2025,3,45,1.4804801351238656e-08
Matara,2025,4,32,1.50577404448487e-08
Matara,2025,5,59,1.5825823305148998e-08
Matara,2025,6,34,1.258029256276798e-08
Matara,2025,7,34,1.258029256276798e-08
Matara,2025,8,35,1.3026802042066624e-08
Matara,2025,9,24,1.02421253982488e-08
Matara,2025,10,50,1.2333910927003901e-08
Matara,2025,11,32,1.1088059019868217e-08
Matara,2025,12,30,1.2535961402584254e-08
Matara,2025,13,44,1.2468463487757922e-08
Matara,2025,14,38,1.251009835005818e-08
Matara,2025,15,32,1.783094652691005e-08
Matara,2025,16,35,1.7426424701308505e-08
Matara,2025,17,38,3.138512854836512e-08
Matara,2025,18,38,2.6926719123447683e-08
Matara,2025,19,17,2.4353819118907778e-08
Matara,2025,20,27,2.6513345861123858e-08
Matara,2025,21,21,2.4963133492286208e-08
Matara,2025,22,26,2.3772857113762978e-08
Matara,2025,23,34,2.294223797764861e-08
Matara,2025,24,70,2.4201754185433295e-08
Matara,2025,25,39,2.2491294299273006e-08
Matara,2025,26,58,2.3540619984835937e-08
Matara,2025,27,39,1.9174107215346802e-08
Matara,2025,28,28,1.7419335959863043e-08
Matara,2025,29,41,1.9292665413266487e-08
Matara,2025,30,42,1.964813921313795e-08
Matara,2025,31,30,1.560228900288123e-08
Matara,2025,32,20,1.2513880314655742e-08
Matara,2025,33,35,1.3609972025289828e-08
Matara,2025,34,26,1.1341503501013497e-08
Matara,2025,35,26,1.1274825626338765e-08
Matara,2025,36,16,9.764875728323472e-09
Matara,2025,37,18,8.830053812376572e-09
Matara,2025,38,12,9.77120962578814e-09
Matara,2025,39,12,1.0192923997665011e-08
Matara,2025,40,12,9.822915042229126e-09
Matara,2025,41,20,9.113277361316021e-09
Matara,2025,42,22,9.402073174911857e-09
Matara,2025,43,10,8.537173656153804e-09
Matara,2025,44,23,1.0523616305662436e-08
Matara,2025,45,17,9.549914352307221e-09
Matara,2025,46,36,1.233301219544109e-08
Matara,2025,47,22,1.27518530512984e-08
Matara,2025,48,37,1.5438822089666467e-08
Matara,2025,49,45,1.65498819740166e-08
Matara,2025,50,67,1.869098429612277e-08
Matara,2025,51,44,1.9216913131825817e-08
Matara,2025,52,69,2.247607010488655e-08
Matara,2026,1,79,2.3951137645246602e-08
Matara,2026,2,123,3.380302283161788e-08
Matara,2026,3,180,3.8211255454105734e-08
Matara,2026,4,148,3.4348054765734045e-08
Matara,2026,5,148,3.312693127100845e-08
Matara,2026,6,163,3.163116223825922e-08
Matara,2026,7,146,3.235256392222176e-08
Matara,2026,8,40,2.2207846701366967e-08
Matara,2026,9,83,2.3632199498577175e-08
Matara,2026,10,96,2.33259543630212e-08
Matara,2026,11,120,2.793342596485413e-08
Matara,2026,12,112,2.631213346763727e-08
Matara,2026,13,83,2.568930389458409e-08
Matara,2026,14,21,1.9305188234820913e-08
Matara,2026,15,110,2.8124114736047138e-08
Matara,2026,16,85,2.0865741456419243e-08
Matara,2026,17,82,2.8624078917114432e-08
Matara,2026,18,100,2.8222476859028723e-08
Matara,2026,19,88,2.9374434202133026e-08
Matara,2026,20,93,3.31683986467394e-08
Matara,2026,21,181,4.713882251632072e-08
Matara,2026,22,156,4.402670639054028e-08
Matara,2026,23,214,5.6160970216804706e-08
Matara,2026,24,21,5.8657313357116956e-08
Matara,2026,25,449,1.0620347603220768e-07
Monaragala,2007,1,0,4.214639841897742e-10
Monaragala,2007,2,1,5.121195261497194e-10
Monaragala,2007,3,1,3.8869607133164744e-10
Monaragala,2007,4,3,5.123934136107314e-10
Monaragala,2007,5,0,2.578674023811765e-10
Monaragala,2007,6,0,2.1141366256043216e-10
Monaragala,2007,7,0,1.9776179356009484e-10
Monaragala,2007,8,0,9.908927804037178e-11
Monaragala,2007,9,0,1.9943955273090352e-10
Monaragala,2007,10,0,1.2716862382739108e-10
Monaragala,2007,11,0,2.2373007127315156e-10
Monaragala,2007,12,1,2.15044158306816e-10
Monaragala,2007,13,0,6.497698455573957e-11
Monaragala,2007,14,0,2.1511331674907392e-10
Monaragala,2007,15,0,9.637162814300213e-11
Monaragala,2007,16,0,2.0229727088553252e-10
Monaragala,2007,17,0,6.268964254790955e-11
Monaragala,2007,18,1,1.7636201813845273e-10
Monaragala,2007,19,1,2.0242878800536987e-10
Monaragala,2007,20,0,1.475413927326937e-10
Monaragala,2007,21,1,3.244128747702288e-10
Monaragala,2007,22,1,2.396556361449149e-10
Monaragala,2007,23,0,1.6208573920873808e-10
Monaragala,2007,24,0,2.0041240049485442e-10
Monaragala,2007,25,0,2.404455625608035e-10
Monaragala,2007,26,1,1.1923027248213418e-10
Monaragala,2007,27,0,1.6448527063988615e-10
Monaragala,2007,28,0,3.154934572174085e-10
Monaragala,2007,29,5,5.689538324522833e-10
Monaragala,2007,30,0,3.1128503063163104e-10
Monaragala,2007,31,2,3.5009330693862915e-10
Monaragala,2007,32,0,3.411633166034001e-10
Monaragala,2007,33,4,6.185895068722655e-10
Monaragala,2007,34,3,3.5117578373102425e-10
Monaragala,2007,35,3,6.374116779874602e-10
Monaragala,2007,36,2,3.833641717357208e-10
Monaragala,2007,37,1,6.137279746031826e-10
Monaragala,2007,38,2,4.043046773494478e-10
Monaragala,2007,39,0,2.482193380326555e-10
Monaragala,2007,40,1,5.587556692560812e-10
Monaragala,2007,41,3,3.6871545407050414e-10
Monaragala,2007,42,0,3.297622399103376e-10
Monaragala,2007,43,0,1.530312565405269e-10
Monaragala,2007,44,2,5.790320010238304e-10
Monaragala,2007,45,2,5.517247854305233e-10
Monaragala,2007,46,1,3.816026343584684e-10
Monaragala,2007,47,0,2.017397375185889e-10
Monaragala,2007,48,2,3.437284291689471e-10
Monaragala,2007,49,0,4.673720447459698e-10
Monaragala,2007,50,2,5.771491020268304e-10
Monaragala,2007,51,3,5.442133116050251e-10
Monaragala,2007,52,3,7.002371147357437e-10
Monaragala,2008,1,0,1.9923573308268064e-10
Monaragala,2008,2,1,3.437059093890691e-10
Monaragala,2008,3,0,2.5833122741625697e-10
Monaragala,2008,4,1,6.018293288356147e-10
Monaragala,2008,5,1,6.969433485348816e-10
Monaragala,2008,6,1,5.21220231947799e-10
Monaragala,2008,7,2,5.411597546807759e-10
Monaragala,2008,8,1,3.919492752105736e-10
Monaragala,2008,9,2,4.2051000499445737e-10
Monaragala,2008,10,0,3.311846174602975e-10
Monaragala,2008,11,2,3.1928299110808473e-10
Monaragala,2008,12,1,1.7610440741806244e-10
Monaragala,2008,13,2,5.367430028813007e-10
Monaragala,2008,14,1,4.3081291916349485e-10
Monaragala,2008,15,0,1.6140575876919252e-10
Monaragala,2008,16,0,4.6254528853854053e-10
Monaragala,2008,17,2,8.707205864207541e-10
Monaragala,2008,18,5,4.794082671873319e-10
Monaragala,2008,19,3,4.829283661027608e-10
Monaragala,2008,20,0,2.1625389210415078e-10
Monaragala,2008,21,0,1.2456535708781e-10
Monaragala,2008,22,0,1.969422517925326e-10
Monaragala,2008,23,2,3.685107276396677e-10
Monaragala,2008,24,2,4.040881009082658e-10
Monaragala,2008,25,0,3.304287277436141e-10
Monaragala,2008,26,0,1.6942235409967247e-10
Monaragala,2008,27,0,4.0558656591862827e-10
Monaragala,2008,28,2,5.38518032712301e-10
Monaragala,2008,29,0,2.7835870743235264e-10
Monaragala,2008,30,4,6.660116547104628e-10
Monaragala,2008,31,0,2.0019722172393256e-10
Monaragala,2008,32,0,3.050467124182104e-10
Monaragala,2008,33,0,2.8398266835367653e-10
Monaragala,2008,34,0,3.441700389434238e-10
Monaragala,2008,35,2,3.649811214489267e-10
Monaragala,2008,36,0,3.8190989670672556e-10
Monaragala,2008,37,0,1.9259291549058897e-10
Monaragala,2008,38,1,5.5027569710128e-10
Monaragala,2008,39,0,1.989560538316761e-10
Monaragala,2008,40,0,7.17387008842474e-11
Monaragala,2008,41,1,1.7331115834569713e-10
Monaragala,2008,42,0,3.2629697141303986e-10
Monaragala,2008,43,2,3.4350759041560785e-10
Monaragala,2008,44,0,2.0633648687481694e-10
Monaragala,2008,45,0,2.673356356625186e-10
Monaragala,2008,46,2,5.620649718979985e-10
Monaragala,2008,47,0,3.543230055489489e-10
Monaragala,2008,48,0,5.467382204336214e-10
Monaragala,2008,49,0,5.627253598736774e-10
Monaragala,2008,50,0,4.763090773215992e-10
Monaragala,2008,51,3,7.211771136980721e-10
Monaragala,2008,52,1,4.716746632894339e-10
Monaragala,2009,1,0,5.145177522359418e-10
Monaragala,2009,2,0,5.259629885729907e-10
Monaragala,2009,3,1,8.231659880005802e-10
Monaragala,2009,4,2,1.321592774727811e-09
Monaragala,2009,5,1,1.0508026493799356e-09
Monaragala,2009,6,0,1.025671481808424e-09
Monaragala,2009,7,0,1.3821102652482091e-09
Monaragala,2009,8,2,7.054095809602093e-10
Monaragala,2009,9,1,5.713596425102967e-10
Monaragala,2009,10,0,1.0971275498357395e-09
Monaragala,2009,11,1,9.502778215840626e-10
Monaragala,2009,12,0,7.468973090527132e-10
Monaragala,2009,13,1,9.979348260608184e-10
Monaragala,2009,14,0,5.712738107907363e-10
Monaragala,2009,15,0,8.279648341758658e-11
Monaragala,2009,16,0,8.839322403852245e-10
Monaragala,2009,17,1,2.2287099104440484e-09
Monaragala,2009,18,2,3.1682546864693132e-09
Monaragala,2009,19,4,2.008096926884525e-09
Monaragala,2009,20,1,4.3678855329372936e-09
Monaragala,2009,21,2,3.476830128444331e-09
Monaragala,2009,22,4,4.55472939755344e-09
Monaragala,2009,23,9,5.571719627156631e-09
Monaragala,2009,24,13,5.435012744855791e-09
Monaragala,2009,25,10,6.703894559514928e-09
Monaragala,2009,26,14,6.47454471714523e-09
Monaragala,2009,27,10,4.517945937284232e-09
Monaragala,2009,28,3,4.3104476573769446e-09
Monaragala,2009,29,14,5.0556317424831864e-09
Monaragala,2009,30,5,3.994332838816462e-09
Monaragala,2009,31,7,3.5765899193596547e-09
Monaragala,2009,32,5,2.5241061101979093e-09
Monaragala,2009,33,4,3.844232972744443e-09
Monaragala,2009,34,4,2.1137494979437426e-09
Monaragala,2009,35,2,1.3400421135294768e-09
Monaragala,2009,36,3,1.5537364949847324e-09
Monaragala,2009,37,2,2.002583744435699e-09
Monaragala,2009,38,1,1.6852919839243527e-09
Monaragala,2009,39,1,1.7394172799613995e-09
Monaragala,2009,40,1,1.4862847186265337e-09
Monaragala,2009,41,6,1.50159858903939e-09
Monaragala,2009,42,2,1.8068730440879155e-09
Monaragala,2009,43,2,1.8065274796934542e-09
Monaragala,2009,44,1,1.436974932680932e-09
Monaragala,2009,45,3,1.4538826678556605e-09
Monaragala,2009,46,3,1.7871569312964237e-09
Monaragala,2009,47,2,1.4856866860776088e-09
Monaragala,2009,48,6,2.117683212444413e-09
Monaragala,2009,49,6,2.112728354788444e-09
Monaragala,2009,50,3,2.4691883509631093e-09
Monaragala,2009,51,1,1.4403590879654271e-09
Monaragala,2009,52,4,1.4859018653928605e-09
Monaragala,2009,53,2,3.5212056586574617e-09
Monaragala,2010,1,13,5.1442575209416826e-09
Monaragala,2010,2,5,3.572962596642688e-09
Monaragala,2010,3,6,2.457202832506641e-09
Monaragala,2010,4,5,2.410783012242905e-09
Monaragala,2010,5,11,5.984385711258115e-09
Monaragala,2010,6,6,4.227590797381861e-09
Monaragala,2010,7,9,5.411113678371561e-09
Monaragala,2010,8,7,4.3587972420236945e-09
Monaragala,2010,9,14,3.2398795284204035e-09
Monaragala,2010,10,8,3.1728360689394168e-09
Monaragala,2010,11,18,4.780391861015329e-09
Monaragala,2010,12,3,1.8413984151448368e-09
Monaragala,2010,13,3,1.2570099135504966e-09
Monaragala,2010,14,8,1.4237322379188893e-09
Monaragala,2010,15,4,1.6435362184736514e-09
Monaragala,2010,16,20,3.717539491571016e-09
Monaragala,2010,17,9,2.43702675206732e-09
Monaragala,2010,18,15,2.8372932248086396e-09
Monaragala,2010,19,15,2.631715437988014e-09
Monaragala,2010,20,3,8.547784205807909e-10
Monaragala,2010,21,8,2.1762603821046925e-09
Monaragala,2010,22,17,3.867300110651439e-09
Monaragala,2010,23,27,4.2592125097777656e-09
Monaragala,2010,24,2,1.2510012036576048e-09
Monaragala,2010,25,24,4.357847441692676e-09
Monaragala,2010,26,38,7.091492357530194e-09
Monaragala,2010,27,53,7.3429833513993005e-09
Monaragala,2010,28,58,8.67942638514309e-09
Monaragala,2010,29,25,6.600140863485837e-09
Monaragala,2010,30,50,9.614564354342212e-09
Monaragala,2010,31,95,1.3299220092161067e-08
Monaragala,2010,32,39,1.037990012538569e-08
Monaragala,2010,33,12,4.35975282919233e-09
Monaragala,2010,34,34,6.208958690555457e-09
Monaragala,2010,35,14,4.435607175335147e-09
Monaragala,2010,36,10,2.540347331814178e-09
Monaragala,2010,37,6,1.900596082147612e-09
Monaragala,2010,38,3,1.0617334441012726e-09
Monaragala,2010,39,9,1.6817842265745967e-09
Monaragala,2010,40,12,2.0039152443035893e-09
Monaragala,2010,41,8,1.2114871339943852e-09
Monaragala,2010,42,6,1.237838813169475e-09
Monaragala,2010,43,6,1.0380714370251282e-09
Monaragala,2010,44,9,1.3225505204696566e-09
Monaragala,2010,45,12,1.4207319863019415e-09
Monaragala,2010,46,9,1.5950562491837755e-09
Monaragala,2010,47,2,6.41955227557462e-10
Monaragala,2010,48,1,6.425473589104184e-10
Monaragala,2010,49,4,1.194398664326989e-09
Monaragala,2010,50,3,9.41822376834468e-10
Monaragala,2010,51,2,3.8282478924933697e-10
Monaragala,2010,52,4,8.098715560524751e-10
Monaragala,2011,1,1,4.515417613318468e-10
Monaragala,2011,2,0,2.6157978526834216e-10
Monaragala,2011,3,2,6.540917602898121e-10
Monaragala,2011,4,5,8.935464435489277e-10
Monaragala,2011,5,3,7.747881475203296e-10
Monaragala,2011,6,0,6.151326728393872e-10
Monaragala,2011,7,6,9.930372789927703e-10
Monaragala,2011,8,1,5.208343819884374e-10
Monaragala,2011,9,1,8.765967081410139e-10
Monaragala,2011,10,4,1.171677768432745e-09
Monaragala,2011,11,2,9.993914229885402e-10
Monaragala,2011,12,8,1.3762389494318943e-09
Monaragala,2011,13,1,4.777749646193927e-10
Monaragala,2011,14,7,1.2574485851227144e-09
Monaragala,2011,15,2,6.542817579899772e-10
Monaragala,2011,16,7,2.426780769772035e-09
Monaragala,2011,17,9,2.780796088130569e-09
Monaragala,2011,18,3,2.7741695325909666e-09
Monaragala,2011,19,3,1.2395336690875211e-09
Monaragala,2011,20,4,1.124204748398793e-09
Monaragala,2011,21,4,2.094583397525311e-09
Monaragala,2011,22,5,2.645178896223697e-09
Monaragala,2011,23,4,2.3787308179194113e-09
Monaragala,2011,24,0,1.5266371527943864e-09
Monaragala,2011,25,7,2.0869708690654077e-09
Monaragala,2011,26,9,4.003129962900053e-09
Monaragala,2011,27,3,4.959350709234446e-09
Monaragala,2011,28,6,2.7391422877372476e-09
Monaragala,2011,29,7,2.97839798245588e-09
Monaragala,2011,30,7,2.6672495631111805e-09
Monaragala,2011,31,2,1.179443573750694e-09
Monaragala,2011,32,3,1.4280678717625877e-09
Monaragala,2011,33,5,1.6621986033937215e-09
Monaragala,2011,34,5,1.3344329666914503e-09
Monaragala,2011,35,6,1.7565482347324546e-09
Monaragala,2011,36,1,1.3639920070495804e-09
Monaragala,2011,37,14,2.0202455928979246e-09
Monaragala,2011,38,5,1.444913881105007e-09
Monaragala,2011,39,3,1.463836560610585e-09
Monaragala,2011,40,9,2.0546048282510276e-09
Monaragala,2011,41,8,2.1307362373805682e-09
Monaragala,2011,42,8,2.7232450639823535e-09
Monaragala,2011,43,5,2.46831910548499e-09
Monaragala,2011,44,9,2.3292977974801795e-09
Monaragala,2011,45,0,8.430010819513429e-10
Monaragala,2011,46,18,3.477959121206668e-09
Monaragala,2011,47,6,2.7206356660462865e-09
Monaragala,2011,48,2,3.424155578213865e-09
Monaragala,2011,49,6,2.912393663544695e-09
Monaragala,2011,50,7,3.6154055609685786e-09
