District,Year,Week,Week_Start_Date,Week_End_Date,Number_of_Cases,is_imputed,is_reporting_anomaly,rain_sum (mm),precipitation_sum (mm),relative_humidity_2m_mean (%),relative_humidity_2m_max (%),relative_humidity_2m_min (%),temperature_2m_max (°C),temperature_2m_min (°C),apparent_temperature_mean (°C),apparent_temperature_max (°C),apparent_temperature_min (°C),temperature_2m_mean (°C),climate_data_source,Estimated_Population,Source_Type,cases_per_100k,cases_lag_1,cases_lag_2,cases_lag_3,cases_lag_4,rolling_mean_cases_4w,rolling_std_cases_4w,rate_of_change,momentum_vs_rolling_mean,rainfall_lag_2,rainfall_lag_3,rainfall_lag_4,rainfall_lag_5,rainfall_lag_6,rainfall_lag_7,rainfall_lag_8,temperature_lag_1,temperature_lag_2,temperature_lag_3,temperature_lag_4,humidity_lag_1,humidity_lag_2,humidity_lag_3,humidity_lag_4,current_rainfall,current_temperature,current_humidity,sin_week,cos_week,monsoon_indicator_SW,monsoon_indicator_NE,case_anomaly_lag_1,case_anomaly_lag_2
Batticaloa,2011,51,2011-12-17,2011-12-23,105.0,False,False,313.7,313.7,91.0,96.28571428571428,84.14285714285714,26.0,23.585714285714285,28.15714285714285,29.557142857142857,26.742857142857144,24.61428571428572,observed,522920,interpolated,20.07955327774803,134.0,61.0,102.0,58.0,88.75,36.234191955481315,73.0,45.25,6.1,29.8,146.2,17.3,34.7,102.4,87.5,25.61428571428572,26.014285714285712,25.77142857142857,25.2,87.0,82.57142857142857,88.42857142857143,91.85714285714286,313.7,24.61428571428572,91.0,-0.12053668025532363,0.992708874098054,0,1,9.846123958578817,4.218728896533053
Batticaloa,2011,52,2011-12-24,2011-12-30,124.0,False,False,11.0,11.0,78.14285714285714,88.71428571428571,62.57142857142857,28.65714285714285,23.0,28.1,31.61428571428572,25.27142857142857,25.37142857142857,observed,522920,interpolated,23.71299625181672,105.0,134.0,61.0,102.0,100.5,30.027764929589193,-29.0,4.5,66.5,6.1,29.8,146.2,17.3,34.7,102.4,24.61428571428572,25.61428571428572,26.014285714285712,25.77142857142857,91.0,87.0,82.57142857142857,88.42857142857143,11.0,25.37142857142857,78.14285714285714,6.432490598706546e-16,1.0,0,1,7.521770129654783,9.846123958578817
Batticaloa,2012,1,2011-12-31,2012-01-06,40.0,False,False,19.5,19.5,86.28571428571429,96.42857142857144,72.14285714285714,28.042857142857144,22.442857142857143,29.25714285714286,32.77142857142857,26.27142857142857,25.071428571428573,observed,526567,census,7.596374250570203,124.0,105.0,134.0,61.0,106.0,32.321303604073066,19.0,18.0,313.7,66.5,6.1,29.8,146.2,17.3,34.7,25.37142857142857,24.61428571428572,25.61428571428572,26.014285714285712,78.14285714285714,91.0,87.0,82.57142857142857,19.5,25.071428571428573,86.28571428571429,0.12053668025532305,0.992708874098054,0,1,8.940090106062023,7.521770129654783
Batticaloa,2012,2,2012-01-07,2012-01-13,38.0,False,False,25.0,25.0,85.85714285714286,94.71428571428572,75.57142857142857,27.585714285714285,23.357142857142858,29.428571428571427,32.228571428571435,27.62857142857143,25.3,observed,526567,census,7.216555538041693,40.0,124.0,105.0,134.0,100.75,42.24827412648553,-84.0,-60.75,11.0,313.7,66.5,6.1,29.8,146.2,17.3,25.071428571428573,25.37142857142857,24.61428571428572,25.61428571428572,86.28571428571429,78.14285714285714,91.0,87.0,25.0,25.3,85.85714285714286,0.23931566428755774,0.970941817426052,0,1,1.18748762241587,8.940090106062023
Batticaloa,2012,3,2012-01-14,2012-01-20,62.0,False,False,1.7,1.7,75.28571428571429,88.85714285714286,61.85714285714285,27.185714285714287,22.414285714285715,27.342857142857145,29.65714285714285,25.428571428571427,24.74285714285714,observed,526567,census,11.774380088383817,38.0,40.0,124.0,105.0,76.75,44.282238726905696,-2.0,-38.75,19.5,11.0,313.7,66.5,6.1,29.8,146.2,25.3,25.071428571428573,25.37142857142857,24.61428571428572,85.85714285714286,86.28571428571429,78.14285714285714,91.0,1.7,24.74285714285714,75.28571428571429,0.3546048870425356,0.9350162426854148,0,1,1.0599078425876813,1.18748762241587
Batticaloa,2012,4,2012-01-21,2012-01-27,62.0,False,False,4.0,4.0,75.57142857142857,89.85714285714286,60.142857142857146,27.714285714285715,22.81428571428572,27.942857142857143,30.442857142857143,26.24285714285714,25.085714285714285,observed,526567,census,11.774380088383817,62.0,38.0,40.0,124.0,66.0,40.166320883712174,24.0,-4.0,25.0,19.5,11.0,313.7,66.5,6.1,29.8,24.74285714285714,25.3,25.071428571428573,25.37142857142857,75.28571428571429,85.85714285714286,86.28571428571429,78.14285714285714,4.0,25.085714285714285,75.57142857142857,0.4647231720437685,0.8854560256532099,0,1,2.2734549753525144,1.0599078425876813
Batticaloa,2012,5,2012-01-28,2012-02-03,23.0,False,False,10.9,10.9,78.85714285714286,89.85714285714286,68.57142857142857,27.25714285714286,23.414285714285715,28.142857142857142,30.014285714285712,26.957142857142856,25.214285714285715,observed,526567,census,4.367915194077867,62.0,62.0,38.0,40.0,50.5,13.304134695650061,0.0,11.5,1.7,25.0,19.5,11.0,313.7,66.5,6.1,25.085714285714285,24.74285714285714,25.3,25.071428571428573,75.57142857142857,75.28571428571429,85.85714285714286,86.28571428571429,10.9,25.214285714285715,78.85714285714286,0.5680647467311558,0.8229838658936564,0,1,2.2576845001225503,2.2734549753525144
Batticaloa,2012,6,2012-02-04,2012-02-10,31.0,False,False,42.8,42.8,88.0,96.28571428571428,76.0,27.914285714285715,23.5,29.514285714285712,32.628571428571426,27.74285714285714,25.27142857142857,observed,526567,census,5.887190044191907,23.0,62.0,62.0,38.0,46.25,19.189841062395484,-39.0,-23.25,4.0,1.7,25.0,19.5,11.0,313.7,66.5,25.214285714285715,25.085714285714285,24.74285714285714,25.3,78.85714285714286,75.57142857142857,75.28571428571429,85.85714285714286,42.8,25.27142857142857,88.0,0.6631226582407952,0.7485107481711011,0,1,0.24160374661480263,2.2576845001225503
Batticaloa,2012,7,2012-02-11,2012-02-17,20.0,False,False,30.5,30.5,84.28571428571429,94.85714285714286,72.85714285714286,27.685714285714287,23.77142857142857,29.728571428571428,31.728571428571428,28.11428571428572,25.542857142857144,observed,526567,census,3.798187125285101,31.0,23.0,62.0,62.0,44.5,20.469489490458713,8.0,-13.5,10.9,4.0,1.7,25.0,19.5,11.0,313.7,25.27142857142857,25.214285714285715,25.085714285714285,24.74285714285714,88.0,78.85714285714286,75.57142857142857,75.28571428571429,30.5,25.542857142857144,84.28571428571429,0.7485107481711011,0.6631226582407953,0,1,0.6470481544096266,0.24160374661480263
Batticaloa,2012,8,2012-02-18,2012-02-24,18.0,False,False,0.2,0.2,78.71428571428571,93.14285714285714,62.42857142857143,28.342857142857145,22.885714285714283,29.0,32.285714285714285,26.685714285714287,25.414285714285715,observed,526567,census,3.418368412756591,20.0,31.0,23.0,62.0,34.0,19.23538406167134,-11.0,-14.0,42.8,10.9,4.0,1.7,25.0,19.5,11.0,25.542857142857144,25.27142857142857,25.214285714285715,25.085714285714285,84.28571428571429,88.0,78.85714285714286,75.57142857142857,0.2,25.414285714285715,78.71428571428571,0.8229838658936564,0.5680647467311559,0,1,0.08072377148763162,0.6470481544096266
Batticaloa,2012,9,2012-02-25,2012-03-02,22.0,False,False,8.8,8.8,79.0,92.57142857142856,62.42857142857143,29.87142857142857,24.042857142857144,31.042857142857144,34.7,28.52857142857143,26.714285714285715,observed,526567,census,4.178005837813612,18.0,20.0,31.0,23.0,23.0,5.715476066494057,-2.0,-5.0,30.5,42.8,10.9,4.0,1.7,25.0,19.5,25.414285714285715,25.542857142857144,25.27142857142857,25.214285714285715,78.71428571428571,84.28571428571429,88.0,78.85714285714286,8.8,26.714285714285715,79.0,0.8854560256532099,0.4647231720437686,0,0,-0.01774270998941762,0.08072377148763162
Batticaloa,2012,10,2012-03-03,2012-03-09,14.0,False,False,0.0,0.0,75.85714285714286,94.28571428571428,50.71428571428572,31.742857142857144,23.9,31.87142857142857,37.4,28.557142857142857,27.32857142857143,observed,526567,census,2.6587309876995717,22.0,18.0,20.0,31.0,22.75,5.737304826019477,4.0,-0.75,0.2,30.5,42.8,10.9,4.0,1.7,25.0,26.714285714285715,25.414285714285715,25.542857142857144,25.27142857142857,79.0,78.71428571428571,84.28571428571429,88.0,0.0,27.32857142857143,75.85714285714286,0.9350162426854148,0.35460488704253557,0,0,0.19734055677771795,-0.01774270998941762
Batticaloa,2012,11,2012-03-10,2012-03-16,21.0,False,False,7.5,7.5,78.85714285714286,94.28571428571428,61.0,30.12857142857143,24.014285714285712,31.457142857142856,35.642857142857146,28.685714285714287,26.942857142857143,observed,526567,census,3.988096481549356,14.0,22.0,18.0,20.0,18.5,3.4156502553198242,-8.0,-4.5,8.8,0.2,30.5,42.8,10.9,4.0,1.7,27.32857142857143,26.714285714285715,25.414285714285715,25.542857142857144,75.85714285714286,79.0,78.71428571428571,84.28571428571429,7.5,26.942857142857143,78.85714285714286,0.970941817426052,0.23931566428755804,0,0,-0.1996310170281297,0.19734055677771795
Batticaloa,2012,12,2012-03-17,2012-03-23,10.0,False,False,1.3,1.3,75.28571428571429,94.85714285714286,51.42857142857143,31.74285714285714,24.11428571428572,32.114285714285714,37.25714285714286,29.1,27.542857142857144,observed,526567,census,1.8990935626425507,21.0,14.0,22.0,18.0,18.75,3.5939764421412645,7.0,2.25,0.0,8.8,0.2,30.5,42.8,10.9,4.0,26.942857142857143,27.32857142857143,26.714285714285715,25.414285714285715,78.85714285714286,75.85714285714286,79.0,78.71428571428571,1.3,27.542857142857144,75.28571428571429,0.992708874098054,0.120536680255323,0,0,0.17933410537168162,-0.1996310170281297
Batticaloa,2012,13,2012-03-24,2012-03-30,16.0,False,False,4.1,4.1,72.85714285714286,92.57142857142856,51.0,31.714285714285715,24.24285714285714,31.8,36.785714285714285,28.985714285714288,27.542857142857144,observed,526567,census,3.038549700228081,10.0,21.0,14.0,22.0,16.75,5.737304826019477,-11.0,-6.75,7.5,0.0,8.8,0.2,30.5,42.8,10.9,27.542857142857144,26.942857142857143,27.32857142857143,26.714285714285715,75.28571428571429,78.85714285714286,75.85714285714286,79.0,4.1,27.542857142857144,72.85714285714286,1.0,-1.6081226496766366e-16,0,0,-0.3627318381041014,0.17933410537168162
Batticaloa,2012,14,2012-03-31,2012-04-06,3.0,False,False,11.9,11.9,79.28571428571429,94.57142857142856,60.142857142857146,31.542857142857144,24.885714285714283,32.9,37.771428571428565,30.17142857142857,27.74285714285714,observed,526567,census,0.5697280687927653,16.0,10.0,21.0,14.0,15.25,4.573474244670717,6.0,0.75,1.3,7.5,0.0,8.8,0.2,30.5,42.8,27.542857142857144,27.542857142857144,26.942857142857143,27.32857142857143,72.85714285714286,75.28571428571429,78.85714285714286,75.85714285714286,11.9,27.74285714285714,79.28571428571429,0.992708874098054,-0.12053668025532288,0,0,-0.026651999614954923,-0.3627318381041014
Batticaloa,2012,15,2012-04-07,2012-04-13,9.0,False,False,8.1,8.1,77.28571428571429,94.14285714285714,56.42857142857143,32.1,25.24285714285714,33.41428571428572,38.42857142857143,30.885714285714283,28.12857142857143,observed,526567,census,1.7091842063782956,3.0,16.0,10.0,21.0,12.5,7.767453465154011,-13.0,-9.5,4.1,1.3,7.5,0.0,8.8,0.2,30.5,27.74285714285714,27.542857142857144,27.542857142857144,26.942857142857143,79.28571428571429,72.85714285714286,75.28571428571429,78.85714285714286,8.1,28.12857142857143,77.28571428571429,0.9709418174260521,-0.2393156642875575,0,0,-0.6637630492798029,-0.026651999614954923
Batticaloa,2012,16,2012-04-14,2012-04-20,11.0,False,False,25.0,25.0,80.42857142857143,93.71428571428572,61.85714285714285,31.15714285714285,25.6,33.128571428571426,37.2,30.77142857142857,27.75714285714286,observed,526567,census,2.089002918906806,9.0,3.0,16.0,10.0,9.5,5.3229064742237435,6.0,-0.5,11.9,4.1,1.3,7.5,0.0,8.8,0.2,28.12857142857143,27.74285714285714,27.542857142857144,27.542857142857144,77.28571428571429,79.28571428571429,72.85714285714286,75.28571428571429,25.0,27.75714285714286,80.42857142857143,0.9350162426854148,-0.35460488704253545,0,0,-0.3207571280853046,-0.6637630492798029
Batticaloa,2012,17,2012-04-21,2012-04-27,4.0,False,False,32.2,32.2,82.0,94.71428571428572,63.142857142857146,31.071428571428573,25.414285714285715,33.44285714285714,37.48571428571428,31.1,27.685714285714287,observed,526567,census,0.7596374250570203,11.0,9.0,3.0,16.0,9.75,5.377421934967199,2.0,1.25,8.1,11.9,4.1,1.3,7.5,0.0,8.8,27.75714285714286,28.12857142857143,27.74285714285714,27.542857142857144,80.42857142857143,77.28571428571429,79.28571428571429,72.85714285714286,32.2,27.685714285714287,82.0,0.8854560256532099,-0.4647231720437685,0,0,-0.18067894995173114,-0.3207571280853046
Batticaloa,2012,18,2012-04-28,2012-05-04,9.0,False,False,6.6,6.6,75.28571428571429,91.28571428571428,54.57142857142857,32.67142857142857,25.514285714285712,34.55714285714286,39.41428571428571,30.714285714285715,28.87142857142857,observed,526567,census,1.7091842063782956,4.0,11.0,9.0,3.0,6.75,3.862210075418785,-7.0,-2.75,25.0,8.1,11.9,4.1,1.3,7.5,0.0,27.685714285714287,27.75714285714286,28.12857142857143,27.74285714285714,82.0,80.42857142857143,77.28571428571429,79.28571428571429,6.6,28.87142857142857,75.28571428571429,0.8229838658936565,-0.5680647467311557,0,0,-0.5011458948896788,-0.18067894995173114
Batticaloa,2012,19,2012-05-05,2012-05-11,8.0,False,False,2.9,2.9,72.0,90.42857142857144,50.142857142857146,34.028571428571425,25.87142857142857,34.91428571428572,40.471428571428575,30.6,29.557142857142857,observed,526567,census,1.5192748501140405,9.0,4.0,11.0,9.0,8.25,2.9860788111947714,5.0,0.75,32.2,25.0,8.1,11.9,4.1,1.3,7.5,28.87142857142857,27.685714285714287,27.75714285714286,28.12857142857143,75.28571428571429,82.0,80.42857142857143,77.28571428571429,2.9,29.557142857142857,72.0,0.7485107481711013,-0.663122658240795,0,0,-0.20302134743079692,-0.5011458948896788
Batticaloa,2012,20,2012-05-12,2012-05-18,7.0,False,False,1.1,1.1,68.0,86.42857142857143,44.0,34.957142857142856,26.385714285714283,35.42857142857143,41.57142857142857,31.02857142857143,30.17142857142857,observed,526567,census,1.3293654938497856,8.0,9.0,4.0,11.0,8.0,2.9439202887759,-1.0,0.0,6.6,32.2,25.0,8.1,11.9,4.1,1.3,29.557142857142857,28.87142857142857,27.685714285714287,27.75714285714286,72.0,75.28571428571429,82.0,80.42857142857143,1.1,30.17142857142857,68.0,0.6631226582407952,-0.7485107481711012,1,0,-0.21237108107585306,-0.20302134743079692
Batticaloa,2012,21,2012-05-19,2012-05-25,1.0,False,False,4.5,4.5,64.85714285714286,85.85714285714286,42.142857142857146,36.21428571428572,26.8,35.58571428571428,41.614285714285714,31.942857142857143,30.942857142857143,observed,526567,census,0.189909356264255,7.0,8.0,9.0,4.0,7.0,2.16024689946922,-1.0,0.0,2.9,6.6,32.2,25.0,8.1,11.9,4.1,30.17142857142857,29.557142857142857,28.87142857142857,27.685714285714287,68.0,72.0,75.28571428571429,82.0,4.5,30.942857142857143,64.85714285714286,0.5680647467311558,-0.8229838658936564,1,0,-0.22131944410655832,-0.21237108107585306
Batticaloa,2012,22,2012-05-26,2012-06-01,5.0,False,False,1.0,1.0,55.42857142857143,79.42857142857143,37.0,36.85714285714285,27.014285714285712,34.5,40.15714285714286,31.228571428571428,31.52857142857143,observed,526567,census,0.9495467813212752,1.0,7.0,8.0,9.0,6.25,3.593976442141264,-6.0,-5.25,1.1,2.9,6.6,32.2,25.0,8.1,11.9,30.942857142857143,30.17142857142857,29.557142857142857,28.87142857142857,64.85714285714286,68.0,72.0,75.28571428571429,1.0,31.52857142857143,55.42857142857143,0.46472317204376906,-0.8854560256532096,1,0,-0.48755990652948444,-0.22131944410655832
Batticaloa,2012,23,2012-06-02,2012-06-08,8.0,False,False,2.2,2.2,56.71428571428572,78.85714285714286,38.0,36.82857142857143,27.357142857142858,34.24285714285715,39.971428571428575,31.4,31.5,observed,526567,census,1.5192748501140405,5.0,1.0,7.0,8.0,5.25,3.095695936834405,4.0,-0.25,4.5,1.1,2.9,6.6,32.2,25.0,8.1,31.52857142857143,30.942857142857143,30.17142857142857,29.557142857142857,55.42857142857143,64.85714285714286,68.0,72.0,2.2,31.5,56.71428571428572,0.35460488704253584,-0.9350162426854147,1,0,-0.24048590864673172,-0.48755990652948444
Batticaloa,2012,24,2012-06-09,2012-06-15,6.0,False,False,1.7,1.7,54.71428571428572,73.85714285714286,36.57142857142857,36.028571428571425,27.2,33.385714285714286,38.21428571428572,30.32857142857143,31.085714285714285,observed,526567,census,1.1394561375855303,8.0,5.0,1.0,7.0,5.25,3.095695936834405,3.0,2.75,1.0,4.5,1.1,2.9,6.6,32.2,25.0,31.5,31.52857142857143,30.942857142857143,30.17142857142857,56.71428571428572,55.42857142857143,64.85714285714286,68.0,1.7,31.085714285714285,54.71428571428572,0.23931566428755768,-0.970941817426052,1,0,-0.046264637820853494,-0.24048590864673172
Batticaloa,2012,25,2012-06-16,2012-06-22,3.0,False,False,0.1,0.1,53.42857142857143,75.0,35.0,35.72857142857143,26.542857142857144,32.41428571428572,36.8,29.7,30.685714285714287,observed,526567,census,0.5697280687927653,6.0,8.0,5.0,1.0,5.0,2.9439202887759,-2.0,1.0,2.2,1.0,4.5,1.1,2.9,6.6,32.2,31.085714285714285,31.5,31.52857142857143,30.942857142857143,54.71428571428572,56.71428571428572,55.42857142857143,64.85714285714286,0.1,30.685714285714287,53.42857142857143,0.12053668025532308,-0.992708874098054,1,0,-0.11113841547036997,-0.046264637820853494
Batticaloa,2012,26,2012-06-23,2012-06-29,2.0,False,False,4.9,4.9,59.57142857142857,85.28571428571429,38.85714285714285,35.385714285714286,26.014285714285712,34.0,39.642857142857146,30.442857142857143,30.357142857142858,observed,526567,census,0.3798187125285101,3.0,6.0,8.0,5.0,5.5,2.0816659994660633,-3.0,-2.5,1.7,2.2,1.0,4.5,1.1,2.9,6.6,30.685714285714287,31.085714285714285,31.5,31.52857142857143,53.42857142857143,54.71428571428572,56.71428571428572,55.42857142857143,4.9,30.357142857142858,59.57142857142857,-3.216245299353273e-16,-1.0,1,0,-0.23000135371089583,-0.11113841547036997
Batticaloa,2012,27,2012-06-30,2012-07-06,1.0,False,False,3.1,3.1,54.142857142857146,68.71428571428571,37.142857142857146,35.34285714285714,27.042857142857144,31.957142857142856,36.42857142857143,28.914285714285715,30.52857142857143,observed,526567,census,0.189909356264255,2.0,3.0,6.0,8.0,4.75,2.7537852736429986,-1.0,-2.75,0.1,1.7,2.2,1.0,4.5,1.1,2.9,30.357142857142858,30.685714285714287,31.085714285714285,31.5,59.57142857142857,53.42857142857143,54.71428571428572,56.71428571428572,3.1,30.52857142857143,54.142857142857146,-0.12053668025532283,-0.992708874098054,1,0,-0.24912486792678193,-0.23000135371089583
Batticaloa,2012,28,2012-07-07,2012-07-13,1.0,False,False,21.9,21.9,60.71428571428572,79.85714285714286,40.0,35.58571428571428,26.67142857142857,33.58571428571428,38.81428571428571,30.32857142857143,30.4,observed,526567,census,0.189909356264255,1.0,2.0,3.0,6.0,3.0,2.16024689946922,-1.0,-2.0,4.9,0.1,1.7,2.2,1.0,4.5,1.1,30.52857142857143,30.357142857142858,30.685714285714287,31.085714285714285,54.142857142857146,59.57142857142857,53.42857142857143,54.71428571428572,21.9,30.4,60.71428571428572,-0.23931566428755743,-0.9709418174260521,1,0,-0.27180952364310373,-0.24912486792678193
Batticaloa,2012,29,2012-07-14,2012-07-20,1.0,False,False,26.2,26.2,74.71428571428571,88.42857142857143,57.0,32.27142857142857,25.942857142857143,33.4,37.7,30.65714285714285,28.557142857142857,observed,526567,census,0.189909356264255,1.0,1.0,2.0,3.0,1.75,0.9574271077561876,0.0,-0.75,3.1,4.9,0.1,1.7,2.2,1.0,4.5,30.4,30.52857142857143,30.357142857142858,30.685714285714287,60.71428571428572,54.142857142857146,59.57142857142857,53.42857142857143,26.2,28.557142857142857,74.71428571428571,-0.3546048870425356,-0.9350162426854148,1,0,-0.24705942905809597,-0.27180952364310373
Batticaloa,2012,30,2012-07-21,2012-07-27,1.0,False,False,0.5,0.5,55.57142857142857,69.14285714285714,40.85714285714285,35.0,26.957142857142856,32.628571428571426,37.642857142857146,29.15714285714285,30.414285714285715,observed,526567,census,0.189909356264255,1.0,1.0,1.0,2.0,1.25,0.49999999999971156,0.0,-0.25,21.9,3.1,4.9,0.1,1.7,2.2,1.0,28.557142857142857,30.4,30.52857142857143,30.357142857142858,74.71428571428571,60.71428571428572,54.142857142857146,59.57142857142857,0.5,30.414285714285715,55.57142857142857,-0.46472317204376806,-0.8854560256532101,1,0,-0.22665033890475794,-0.24705942905809597
Batticaloa,2012,31,2012-07-28,2012-08-03,1.0,False,False,0.1,0.1,53.71428571428572,79.42857142857143,33.714285714285715,36.02857142857143,25.885714285714283,33.1,38.07142857142857,29.414285714285715,30.728571428571428,observed,526567,census,0.189909356264255,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,26.2,21.9,3.1,4.9,0.1,1.7,2.2,30.414285714285715,28.557142857142857,30.4,30.52857142857143,55.57142857142857,74.71428571428571,60.71428571428572,54.142857142857146,0.1,30.728571428571428,53.71428571428572,-0.5680647467311556,-0.8229838658936566,1,0,-0.21087986367479403,-0.22665033890475794
Batticaloa,2012,32,2012-08-04,2012-08-10,4.0,False,False,0.6,0.6,54.285714285714285,76.42857142857143,36.57142857142857,35.57142857142857,26.457142857142856,33.48571428571429,38.785714285714285,30.042857142857144,30.77142857142857,observed,526567,census,0.7596374250570203,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.5,26.2,21.9,3.1,4.9,0.1,1.7,30.728571428571428,30.414285714285715,28.557142857142857,30.4,53.71428571428572,55.57142857142857,74.71428571428571,60.71428571428572,0.6,30.77142857142857,54.285714285714285,-0.663122658240795,-0.7485107481711013,1,0,-0.19997797240907436,-0.21087986367479403
Batticaloa,2012,33,2012-08-11,2012-08-17,5.0,False,False,28.1,28.1,71.14285714285714,86.85714285714286,48.0,33.81428571428571,26.24285714285714,33.885714285714286,39.142857142857146,31.02857142857143,29.12857142857143,observed,526567,census,0.9495467813212752,4.0,1.0,1.0,1.0,1.75,1.5,3.0,2.25,0.1,0.5,26.2,21.9,3.1,4.9,0.1,30.77142857142857,30.728571428571428,30.414285714285715,28.557142857142857,54.285714285714285,53.71428571428572,55.57142857142857,74.71428571428571,28.1,29.12857142857143,71.14285714285714,-0.7485107481711011,-0.6631226582407952,1,0,-0.03985911136640317,-0.19997797240907436
Batticaloa,2012,34,2012-08-18,2012-08-24,2.0,False,False,9.6,9.6,66.42857142857143,83.28571428571429,45.142857142857146,33.57142857142857,26.24285714285714,33.27142857142857,37.75714285714286,30.47142857142857,29.3,observed,526567,census,0.3798187125285101,5.0,4.0,1.0,1.0,2.75,2.0615528128088303,1.0,2.25,0.6,0.1,0.5,26.2,21.9,3.1,4.9,29.12857142857143,30.77142857142857,30.728571428571428,30.414285714285715,71.14285714285714,54.285714285714285,53.71428571428572,55.57142857142857,9.6,29.3,66.42857142857143,-0.8229838658936564,-0.5680647467311559,1,0,0.012316845339687176,-0.03985911136640317
Batticaloa,2012,35,2012-08-25,2012-08-31,2.0,False,False,19.3,19.3,64.42857142857143,81.85714285714286,42.285714285714285,34.614285714285714,26.12857142857143,32.94285714285714,38.0,30.014285714285712,29.5,observed,526567,census,0.3798187125285101,2.0,5.0,4.0,1.0,3.0,1.8257418583505538,-3.0,-1.0,28.1,0.6,0.1,0.5,26.2,21.9,3.1,29.3,29.12857142857143,30.77142857142857,30.728571428571428,66.42857142857143,71.14285714285714,54.285714285714285,53.71428571428572,19.3,29.5,64.42857142857143,-0.8854560256532096,-0.4647231720437691,1,0,-0.14629088629121587,0.012316845339687176
Batticaloa,2012,36,2012-09-01,2012-09-07,1.0,False,False,14.9,14.9,68.85714285714286,90.28571428571428,42.285714285714285,35.01428571428571,25.914285714285715,34.214285714285715,39.51428571428572,31.25714285714286,29.571428571428573,observed,526567,census,0.189909356264255,2.0,2.0,5.0,4.0,3.25,1.5,0.0,-1.25,9.6,28.1,0.6,0.1,0.5,26.2,21.9,29.5,29.3,29.12857142857143,30.77142857142857,64.42857142857143,66.42857142857143,71.14285714285714,54.285714285714285,14.9,29.571428571428573,68.85714285714286,-0.9350162426854147,-0.3546048870425359,1,0,-0.15571478257198956,-0.14629088629121587
Batticaloa,2012,37,2012-09-08,2012-09-14,0.0,False,False,13.4,13.4,68.57142857142857,86.28571428571429,45.57142857142857,34.028571428571425,26.1,33.74285714285714,38.48571428571428,30.7,29.32857142857143,observed,526567,census,0.0,1.0,2.0,2.0,5.0,2.5,1.7320508075688772,-1.0,-1.5,19.3,9.6,28.1,0.6,0.1,0.5,26.2,29.571428571428573,29.5,29.3,29.12857142857143,68.85714285714286,64.42857142857143,66.42857142857143,71.14285714285714,13.4,29.32857142857143,68.57142857142857,-0.970941817426052,-0.23931566428755774,1,0,-0.22147679236045598,-0.15571478257198956
Batticaloa,2012,38,2012-09-15,2012-09-21,1.0,False,False,29.9,29.9,68.0,85.57142857142857,44.85714285714285,34.34285714285714,26.042857142857144,34.17142857142857,39.7,30.77142857142857,29.514285714285712,observed,526567,census,0.189909356264255,0.0,1.0,2.0,2.0,1.25,0.957427107756338,-1.0,-1.25,14.9,19.3,9.6,28.1,0.6,0.1,0.5,29.32857142857143,29.571428571428573,29.5,29.3,68.57142857142857,68.85714285714286,64.42857142857143,66.42857142857143,29.9,29.514285714285712,68.0,-0.992708874098054,-0.12053668025532357,1,0,-0.2919528590307246,-0.22147679236045598
Batticaloa,2012,39,2012-09-22,2012-09-28,5.0,False,False,48.7,48.7,77.28571428571429,93.28571428571428,55.142857142857146,32.6,25.442857142857143,33.34285714285714,38.58571428571429,29.75714285714286,28.12857142857143,observed,526567,census,0.9495467813212752,1.0,0.0,1.0,2.0,1.0,0.8164965809277259,1.0,0.0,13.4,14.9,19.3,9.6,28.1,0.6,0.1,29.514285714285712,29.32857142857143,29.571428571428573,29.5,68.0,68.57142857142857,68.85714285714286,64.42857142857143,48.7,28.12857142857143,77.28571428571429,-1.0,-1.8369701987210297e-16,0,0,-0.26403534177084614,-0.2919528590307246
Batticaloa,2012,40,2012-09-29,2012-10-05,2.0,False,False,0.1,0.1,73.85714285714286,90.85714285714286,51.85714285714285,32.871428571428574,25.81428571428572,34.22857142857143,38.55714285714286,31.1,28.928571428571427,observed,526567,census,0.3798187125285101,5.0,1.0,0.0,1.0,1.75,2.217355782608345,4.0,3.25,29.9,13.4,14.9,19.3,9.6,28.1,0.6,28.12857142857143,29.514285714285712,29.32857142857143,29.571428571428573,77.28571428571429,68.0,68.57142857142857,68.85714285714286,0.1,28.928571428571427,73.85714285714286,-0.992708874098054,0.1205366802553232,0,0,-0.08596675404408795,-0.26403534177084614
Batticaloa,2012,41,2012-10-06,2012-10-12,5.0,False,False,50.5,50.5,80.42857142857143,93.71428571428572,61.85714285714285,31.442857142857143,25.185714285714287,33.08571428571428,37.9,30.7,27.65714285714285,observed,526567,census,0.9495467813212752,2.0,5.0,1.0,0.0,2.0,2.1602468994692865,-3.0,0.0,48.7,29.9,13.4,14.9,19.3,9.6,28.1,28.928571428571427,28.12857142857143,29.514285714285712,29.32857142857143,73.85714285714286,77.28571428571429,68.0,68.57142857142857,50.5,27.65714285714285,80.42857142857143,-0.9709418174260521,0.23931566428755738,0,0,-0.27149318632468755,-0.08596675404408795
